DEPARTMENT FAMILY,ENTITY,DATE,EXPENSE_AREA,EXPENSE_TYPE,SUPPLIER,TRANSACTION_NUMBER,AMOUNT
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,ROYAL BOROUGH OF KINGSTON UPON THAMES,1251896,"£87,556.86"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,222001-Maintenance,SYKES & SON LTD,1254931,"£54,137.09"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,222002-Other Property Costs,MACLELLAN INTERNATIONAL LTD,1254079,"£321,622.45"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,265000-IT & Telecommunications,BT TELECOMMUNICATIONS PLC,1253671,"£57,524.36"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1254127,"£41,321.37"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,130001-Other Income,MARSTON GROUP,1254097,"£94,288.08"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,LUTON BOROUGH COUNCIL,1251845,"£31,277.58"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,BASILDON DISTRICT COUNCIL,1251693,"£31,878.00"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,CHELMSFORD BOROUGH COUNCIL,1251730,"£30,076.72"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,CHELMSFORD BOROUGH COUNCIL,1251730,"£25,541.46"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,ESSEX COUNTY COUNCIL,1253837,"£30,887.00"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,ST ALBANS CITY & DISTRICT COUNCIL,1251925,"£31,050.00"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,CANTERBURY CITY COUNCIL,1251724,"£36,787.48"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,MAIDSTONE BOROUGH COUNCIL,1251846,"£57,487.22"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,NORWICH CITY COUNCIL,1251877,"£27,324.00"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,532000-Tangible GBV - Additions,VINSTRATA BUILDERS (LONDON) LTD,1254996,"£210,926.51"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,532000-Tangible GBV - Additions,VINSTRATA BUILDERS (LONDON) LTD,1254996,"£202,224.06"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,CP & CJ BROWN,1253741,"£36,718.75"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,OXFORD CITY COUNCIL,1251880,"£27,354.76"
Ministry of Justice,HMCS,23-Jun-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,READING BOROUGH COUNCIL,1251888,"£43,982.20"
Ministry of Justice,HMCS,23-Jun-10,DZ999-South West Region,222001-Maintenance,ATKINS,1253594,"£115,748.52"
Ministry of Justice,HMCS,23-Jun-10,DZ999-South West Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1254127,"£92,875.72"
Ministry of Justice,HMCS,23-Jun-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,BRISTOL CITY COUNCIL,1251717,"£66,240.00"
Ministry of Justice,HMCS,23-Jun-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,BRISTOL CITY COUNCIL,1251717,"£45,540.00"
Ministry of Justice,HMCS,23-Jun-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,BRISTOL CITY COUNCIL,1253663,"£26,400.00"
Ministry of Justice,HMCS,23-Jun-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,EXETER CITY COUNCIL,1251787,"£41,193.00"
Ministry of Justice,HMCS,23-Jun-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,BOURNEMOUTH BOROUGH COUNCIL,1251710,"£36,639.00"
Ministry of Justice,HMCS,23-Jun-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,PORTSMOUTH CITY COUNCIL,1251884,"£40,487.58"
Ministry of Justice,HMCS,23-Jun-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,SOUTHAMPTON CITY COUNCIL,1251922,"£32,292.00"
Ministry of Justice,HMCS,23-Jun-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,SOUTHAMPTON CITY COUNCIL,1251922,"£36,035.82"
Ministry of Justice,HMCS,23-Jun-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,WINCHESTER CITY COUNCIL,1251964,"£32,093.28"
Ministry of Justice,HMCS,23-Jun-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,WINCHESTER CITY COUNCIL,1251964,"£39,537.00"
Ministry of Justice,HMCS,23-Jun-10,EZ999-Wales Region,261000-Fuel and Utilities,BRITISH GAS BUSINESS,1253664,"£38,345.01"
Ministry of Justice,HMCS,23-Jun-10,EZ999-Wales Region,222002-Other Property Costs,OCS SUPPORT SERVICES LTD,1254174,"£94,066.51"
Ministry of Justice,HMCS,23-Jun-10,EZ999-Wales Region,222001-Maintenance,WYG MANAGEMENT SERVICES LTD,1255069,"£32,936.35"
Ministry of Justice,HMCS,23-Jun-10,EZ999-Wales Region,222001-Maintenance,WYG MANAGEMENT SERVICES LTD,1255069,"£35,250.00"
Ministry of Justice,HMCS,23-Jun-10,EZ999-Wales Region,610400-Debtors <1 year - Prepayments & Accrued Income,CARDIFF COUNTY COUNCIL,1251725,"£33,333.50"
Ministry of Justice,HMCS,23-Jun-10,EZ999-Wales Region,610400-Debtors <1 year - Prepayments & Accrued Income,NEWPORT CITY COUNCIL,1254156,"£32,015.99"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,265000-IT & Telecommunications,CABLE & WIRELESS,1253686,"£97,987.95"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,222001-Maintenance,EMCOR FACILITIES SERVICES LTD,1253829,"£129,721.46"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,222001-Maintenance,EMCOR FACILITIES SERVICES LTD,1253829,"£123,178.92"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,DERBY CITY COUNCIL,1251764,"£26,082.00"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,262000-SCA Costs,DERBYSHIRE COURTS LTD,1253776,"£487,680.54"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,LEICESTER CITY COUNCIL,1251819,"£29,601.00"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,222001-Maintenance,DH FATHERS LTD,1253778,"£33,479.24"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF LINCOLN COUNCIL,1251739,"£177,204.91"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,NORTHAMPTON BOROUGH COUNCIL,1251875,"£35,190.00"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,NOTTINGHAM CITY COUNCIL,132048,"£33,327.00"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,NOTTINGHAM CITY COUNCIL,132048,"£64,170.00"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF STOKE ON TRENT,1251741,"£31,709.03"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,STAFFORD BOROUGH COUNCIL,1251928,"£25,826.68"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,WOLVERHAMPTON CITY COUNCIL,1251966,"£35,067.92"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,262000-SCA Costs,H & W COURTS LIMITED,1253914,"£545,706.23"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,BIRMINGHAM CITY COUNCIL,1251698,"£27,372.26"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,BIRMINGHAM CITY COUNCIL,1251698,"£128,977.16"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,BIRMINGHAM CITY COUNCIL,1251698,"£42,941.31"
Ministry of Justice,HMCS,23-Jun-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,COVENTRY CITY COUNCIL,1251754,"£27,118.04"
Ministry of Justice,HMCS,23-Jun-10,GZ999-North West Region,263000-Other Contracted Out Services,ARAMARK LTD,1253587,"£41,522.14"
Ministry of Justice,HMCS,23-Jun-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,MANCHESTER CITY COUNCIL,1251847,"£50,094.00"
Ministry of Justice,HMCS,23-Jun-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,MANCHESTER CITY COUNCIL,1251847,"£49,266.00"
Ministry of Justice,HMCS,23-Jun-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,MANCHESTER CITY COUNCIL,1251847,"£198,420.48"
Ministry of Justice,HMCS,23-Jun-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,PRESTON CITY COUNCIL,1251886,"£50,821.70"
Ministry of Justice,HMCS,23-Jun-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,LIVERPOOL CITY COUNCIL,1251821,"£66,654.00"
Ministry of Justice,HMCS,23-Jun-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,LIVERPOOL CITY COUNCIL,1251821,"£130,978.18"
Ministry of Justice,HMCS,23-Jun-10,HZ999-North East and Yorkshire,263000-Other Contracted Out Services,ARAMARK LTD,1253587,"£27,561.37"
Ministry of Justice,HMCS,23-Jun-10,HZ999-North East and Yorkshire,222001-Maintenance,DTZ DEBENHAM TIE LEUNG,1253799,"£58,164.34"
Ministry of Justice,HMCS,23-Jun-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,MIDDLESBROUGH COUNCIL,1251856,"£58,374.00"
Ministry of Justice,HMCS,23-Jun-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,MIDDLESBROUGH COUNCIL,1251856,"£27,338.02"
Ministry of Justice,HMCS,23-Jun-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,HULL CITY COUNCIL,1251808,"£28,773.00"
Ministry of Justice,HMCS,23-Jun-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,NEWCASTLE UPON TYNE CITY COUNCIL,1251864,"£61,272.00"
Ministry of Justice,HMCS,23-Jun-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,SHEFFIELD CITY COUNCIL,1251907,"£69,552.00"
Ministry of Justice,HMCS,23-Jun-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,SHEFFIELD CITY COUNCIL,1251907,"£37,467.00"
Ministry of Justice,HMCS,23-Jun-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,BRADFORD METROPOLITAN COUNCIL,1251712,"£50,922.00"
Ministry of Justice,HMCS,23-Jun-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,LEEDS CITY COUNCIL,1251818,"£46,368.00"
Ministry of Justice,HMCS,23-Jun-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,LEEDS CITY COUNCIL,1251818,"£60,030.00"
Ministry of Justice,HMCS,23-Jun-10,HZ999-North East and Yorkshire,532000-Tangible GBV - Additions,WOOD MITCHELL BUILDING GROUP PLC,1255054,"£26,087.26"
Ministry of Justice,HMCS,23-Jun-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF LONDON,1251740,"£32,631.00"
Ministry of Justice,HMCS,23-Jun-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1251742,"£295,306.71"
Ministry of Justice,HMCS,23-Jun-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,JAMES HARE PROPERTIES,1253991,"£33,530.98"
Ministry of Justice,HMCS,23-Jun-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,LEEDS CITY COUNCIL,1251818,"£39,951.00"
Ministry of Justice,HMCS,23-Jun-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF CAMDEN,1251826,"£131,896.33"
Ministry of Justice,HMCS,23-Jun-10,IZ999-RCJ Group,311200-Criminal Legal Aid,MR PETER WOODALL#200806364-B5,132402,"£27,260.00"
Ministry of Justice,MoJ HQ,23-Jun-10,ZZ900-MoJ HQ,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1023143,"£92,934.33"
Ministry of Justice,MoJ HQ,23-Jun-10,ZZ900-MoJ HQ,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1023143,"£56,401.50"
Ministry of Justice,MoJ HQ,23-Jun-10,ZZ900-MoJ HQ,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF CAMDEN,1023146,"£52,710.98"
Ministry of Justice,MoJ HQ,23-Jun-10,ZZ900-MoJ HQ,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF ISLINGTON,1023147,"£31,496.47"
Ministry of Justice,MoJ HQ,23-Jun-10,ZZ900-MoJ HQ,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF ISLINGTON,1023147,"£31,465.00"
Ministry of Justice,MoJ HQ,23-Jun-10,ZZ900-MoJ HQ,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF ISLINGTON,1023147,"£31,465.00"
Ministry of Justice,MoJ HQ,23-Jun-10,ZZ900-MoJ HQ,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF ISLINGTON,1023147,"£31,465.00"
Ministry of Justice,Tribunals,23-Jun-10,TR120-Corporate,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF LONDON,1034768,"£54,419.40"
Ministry of Justice,Tribunals,23-Jun-10,TR120-Corporate,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF CAMDEN,1034777,"£27,779.03"
Ministry of Justice,Tribunals,23-Jun-10,TR120-Corporate,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF CAMDEN,1034777,"£46,805.26"
Ministry of Justice,Tribunals,23-Jun-10,TR120-Corporate,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF ISLINGTON,1034779,"£72,590.53"
Ministry of Justice,HMCS,24-Jun-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,132792,"£25,687.89"
Ministry of Justice,HMCS,24-Jun-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,134217,"£52,441.73"
Ministry of Justice,HMCS,24-Jun-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,135366,"£37,657.38"
Ministry of Justice,HMCS,24-Jun-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,136033,"£26,918.78"
Ministry of Justice,HMCS,24-Jun-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,136139,"£35,609.71"
Ministry of Justice,HMCS,24-Jun-10,IZ999-RCJ Group,311200-Criminal Legal Aid,HALLINAN BLACKBURN GITTINGS & NOTT#GB37170430,136257,"£51,812.50"
Ministry of Justice,HMCS,24-Jun-10,IZ999-RCJ Group,311200-Criminal Legal Aid,NEEDLEMAN TREON#GB37170445,136264,"£29,336.26"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,CITY OF WESTMINSTER,1023200,"£144,000.00"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,311100-Legal Aid,LEGAL SERVICES COMMISSION,6169,"£20,700,000.00"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,212001-Agency staff,CENTRAL OFFICE OF INFORMATION (COI),1023197,"£31,878.00"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,246000-Current Grants,ADVICE SERVICES ALLIANCE,1023166,"£100,000.00"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,245000-Grants in Aid to NDPBs,INFORMATION COMMISSIONER (ICO),1023238,"£1,500,000.00"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,CENTRAL OFFICE OF INFORMATION (COI),1023197,"£34,189.80"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,262000-SCA Costs,LIBERATA UK LTD,1023255,"£1,280,482.05"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,APIA ASSET MANAGEMENT LTD,1023172,"£38,481.25"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,DTZ DEBENHAM TIE LEUNG,13844,"£982,000.34"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,222002-Other Property Costs,LANCASTER OFFICE CLEANING CO LTD,1023249,"£112,974.05"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,LAND SECURITIES PROPERTIES LTD,1023250,"£3,138,684.33"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023175,"£450,948.55"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023175,"£104,509.20"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023175,"£68,556.55"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023175,"£740,715.30"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023175,"£1,095,423.13"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023175,"£390,383.18"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023175,"£83,734.07"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD T/A ATOS HEALTHCARE,1023176,"£108,577.66"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD T/A ATOS HEALTHCARE,1023176,"£109,196.10"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,IBM UNITED KINGDOM LTD,1023237,"£35,978.23"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,IBM UNITED KINGDOM LTD,1023237,"£71,672.52"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,212001-Agency staff,ALPINE RESOURCING LTD,1023169,"£25,045.36"
Ministry of Justice,MoJ HQ,24-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023175,"£1,034,774.33"
Ministry of Justice,HMCS,25-Jun-10,AV322-CP Change Management SUPS,532000-Tangible GBV - Additions,ATOS ORIGIN IT SERVICES UK LTD,1256576,"£25,478.70"
Ministry of Justice,HMCS,25-Jun-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1256854,"£107,191.62"
Ministry of Justice,HMCS,25-Jun-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1256854,"£114,405.83"
Ministry of Justice,HMCS,25-Jun-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1256854,"£55,433.71"
Ministry of Justice,HMCS,25-Jun-10,AV331-CP Resources,265000-IT & Telecommunications,LOGICA UK LTD,1256854,"£99,248.73"
Ministry of Justice,HMCS,25-Jun-10,BZ999-London Region,261000-Fuel and Utilities,CORONA ENERGY,1256669,"£55,548.15"
Ministry of Justice,HMCS,25-Jun-10,BZ999-London Region,222002-Other Property Costs,MACLELLAN INTERNATIONAL LTD,1256862,"£321,622.45"
Ministry of Justice,HMCS,25-Jun-10,BZ999-London Region,222002-Other Property Costs,MITIE SECURITY LTD,1256897,"£752,954.58"
Ministry of Justice,HMCS,25-Jun-10,CZ999-South East Region,261000-Fuel and Utilities,CORONA ENERGY,1256669,"£49,857.01"
Ministry of Justice,HMCS,25-Jun-10,CZ999-South East Region,263000-Other Contracted Out Services,EUREST SERVICES,1256717,"£34,364.59"
Ministry of Justice,HMCS,25-Jun-10,CZ999-South East Region,223001-Printing Postage and Office expenditure,ROYAL MAIL,1256997,"£25,583.48"
Ministry of Justice,HMCS,25-Jun-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,I ELLINSON & CO,136712,"£163,424.15"
Ministry of Justice,HMCS,25-Jun-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,I ELLINSON & CO,136712,"£31,448.88"
Ministry of Justice,HMCS,25-Jun-10,DZ999-South West Region,222001-Maintenance,FRAY DESIGN LIMITED,1256733,"£129,652.65"
Ministry of Justice,HMCS,25-Jun-10,DZ999-South West Region,222001-Maintenance,NORLAND MANAGED SERVICES LTD,1256921,"£37,968.28"
Ministry of Justice,HMCS,25-Jun-10,DZ999-South West Region,261000-Fuel and Utilities,CORONA ENERGY,1256669,"£32,891.99"
Ministry of Justice,HMCS,25-Jun-10,EZ999-Wales Region,610400-Debtors <1 year - Prepayments & Accrued Income,CNC PROPERTY MANAGEMENT LTD,1256658,"£62,489.58"
Ministry of Justice,HMCS,25-Jun-10,EZ999-Wales Region,532000-Tangible GBV - Additions,WB GRIFFITHS & SON LTD,1257083,"£45,594.95"
Ministry of Justice,HMCS,25-Jun-10,FZ999-Midlands Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1256898,"£44,831.54"
Ministry of Justice,HMCS,25-Jun-10,FZ999-Midlands Region,222002-Other Property Costs,DERBYSHIRE COUNTY COUNCIL,1256688,"£80,184.00"
Ministry of Justice,HMCS,25-Jun-10,GZ999-North West Region,610300-Debtors < 1 Year - Deposits & Advances,NEOPOST LTD,1256915,"£125,200.00"
Ministry of Justice,HMCS,25-Jun-10,GZ999-North West Region,261000-Fuel and Utilities,CORONA ENERGY,1256669,"£47,256.77"
Ministry of Justice,HMCS,25-Jun-10,HZ999-North East and Yorkshire,261000-Fuel and Utilities,CORONA ENERGY,1256669,"£43,388.20"
Ministry of Justice,HMCS,25-Jun-10,HZ999-North East and Yorkshire,532000-Tangible GBV - Additions,JOHN MCASLAN & PARTNERS,1256815,"£68,884.38"
Ministry of Justice,HMCS,25-Jun-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,DEPARTMENT FOR WORK & PENSIONS (DWP),1256687,"£75,373.17"
Ministry of Justice,Tribunals,25-Jun-10,TR200-Regional South,221000-Property Rent and Rates,ROSEMOUNT PROPERTIES,1035196,"£72,610.30"
Ministry of Justice,Tribunals,25-Jun-10,TR120-Corporate,222002-Other Property Costs,MACLELLAN INTERNATIONAL LTD,1035148,"£29,857.56"
Ministry of Justice,Tribunals,25-Jun-10,TR120-Corporate,222002-Other Property Costs,TELEREAL TRILLIUM,1035236,"£28,520.38"
Ministry of Justice,Tribunals,25-Jun-10,TB140-Change Programme,265000-IT & Telecommunications,DELL TECHNOLOGY & SOLUTIONS LTD,1035174,"£171,711.63"
Ministry of Justice,Tribunals,25-Jun-10,TB140-Change Programme,265000-IT & Telecommunications,DELL TECHNOLOGY & SOLUTIONS LTD,1035174,"£236,831.07"
Ministry of Justice,Tribunals,25-Jun-10,TB140-Change Programme,265000-IT & Telecommunications,DELL TECHNOLOGY & SOLUTIONS LTD,1035174,"£33,060.00"
Ministry of Justice,HMCS,28-Jun-10,IZ999-RCJ Group,311200-Criminal Legal Aid,MANJIT GILL QC#GB37170455,136909,"£47,983.75"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,262000-SCA Costs,LIBERATA UK LTD,1023476,"£155,071.64"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,CBRE RICHARD ELLIS,1023408,"£130,527.45"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,BROOKS PROPERTIES,1023397,"£561,650.00"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,222002-Other Property Costs,CARLISLE SECURITY SERVICES LTD,1023406,"£26,973.78"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,KNIGHT FRANK LLP,1023471,"£36,340.25"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,222002-Other Property Costs,CARLISLE SECURITY SERVICES LTD,1023406,"£30,465.16"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,223001-Printing Postage and Office expenditure,DX NETWORK SERVICES LTD,1023427,"£44,550.79"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,222002-Other Property Costs,INSTITUTE FOR GOVERNMENT,1023462,"£38,716.30"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,HM PRISON SERVICE,1023453,"£275,858.15"
Ministry of Justice,MoJ HQ,28-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023382,"£34,341.73"
