Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",NIHR Senior Investigator's Funding,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",NIHR Senior Investigator's Funding,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",NIHR Senior Investigator's Funding,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",NIHR Senior Investigator's Funding,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",NIHR Senior Investigator's Funding,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",NIHR Senior Investigator's Funding,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",HTA - Support for Clinical Trials,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",NIHR Senior Investigator's Funding,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£109,639.00",NIHR Senior Investigator's Funding,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",NIHR Senior Investigator's Funding,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",NIHR Senior Investigator's Funding,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",NIHR Senior Investigator's Funding,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",NIHR Senior Investigator's Funding,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",NIHR Senior Investigator's Funding,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",NIHR Senior Investigator's Funding,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",NIHR Senior Investigator's Funding,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",DeNDRON NETWORKS,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-492549-72617,"£15,000.00",DeNDRON NETWORKS,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,PLYMOUTH UNIVERSITY OF,ERS-492551-72619,"£64,784.00",NIHR Senior Investigator's Funding,PL4 8AA,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,QUEEN MARY AND WESTFIELD COLLEGE,ERS-492552-72620,"£60,000.00",NIHR Senior Investigator's Funding,E1 2AX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,QUEEN MARY AND WESTFIELD COLLEGE,ERS-492552-72620,"£15,000.00",NIHR Senior Investigator's Funding,E1 2AX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SHEFFIELD UNIVERSITY OF,ERS-492562-72621,"£63,761.00",NIHR Senior Investigator's Funding,S10 2UH,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SHEFFIELD UNIVERSITY OF,ERS-492562-72621,"£15,000.00",NIHR Senior Investigator's Funding,S10 2UH,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SHEFFIELD UNIVERSITY OF,ERS-492562-72621,"£15,000.00",NIHR Senior Investigator's Funding,S10 2UH,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SHEFFIELD UNIVERSITY OF,ERS-492562-72621,"£15,000.00",School for Public Health,S10 2UH,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SHEFFIELD UNIVERSITY OF,ERS-492562-72621,"£15,000.00",NIHR Senior Investigator's Funding,S10 2UH,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SHEFFIELD UNIVERSITY OF,ERS-492562-72621,"£9,958.00",Bio-Medical Centres,S10 2UH,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SHEFFIELD UNIVERSITY OF,ERS-492562-72621,"£15,000.00",Bio-Medical Centres,S10 2UH,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SOUTHAMPTON UNIVERSITY OF,ERS-492565-72622,"£79,859.00",NIHR Senior Investigator's Funding,SO17 1BJ,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SOUTHAMPTON UNIVERSITY OF,ERS-492565-72622,"£15,000.00",DeNDRON NETWORKS,SO17 1BJ,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SOUTHAMPTON UNIVERSITY OF,ERS-492565-72622,"£15,000.00",DeNDRON NETWORKS,SO17 1BJ,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",School for Public Health,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£100,024.00",Invention for Innovation,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£134,446.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",HTA - Support for Clinical Trials,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£35,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",NIHR Senior Investigator's Funding,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",CANCER NETWORKS,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-492573-72611,"£15,000.00",CANCER NETWORKS,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,WARWICK UNIVERSITY OF,ERS-492580-72623,"£15,000.00",NIHR Senior Investigator's Funding,CV4 7AL,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,WARWICK UNIVERSITY OF,ERS-492580-72623,"£102,500.00",HTA - Support for Clinical Trials,CV4 7AL,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,WARWICK UNIVERSITY OF,ERS-492580-72623,"£15,000.00",NIHR Senior Investigator's Funding,CV4 7AL,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Revenue Grants to non-profit institutions,Social Care,LIFELINE COMMUNITY PROJECTS,ERS-492515-72501,"£34,477.00",CANCER NETWORKS,RM8 3QS,VCS,,,Programme
Department of Health,Department of Health,24/04/2013,Revenue Grants to non-profit institutions,Public Health,YOUTH SPORT TRUST,ERS-492542-72521,"£250,000.00",Comprehensive Networks,LE11 3QF,VCS,,,Programme
Department of Health,Department of Health,25/04/2013,VAT dr (ST),CENTRAL TECHNICAL,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHRA),12-13 VAT RECHARGE QTR 4,"£868,656.24",,SW1W 9SZ,PUBLIC,,,Other
Department of Health,Department of Health,25/04/2013,Printing,External Relations,WILLIAMS LEA LTD,DH13030063,"£51,203.43","C4L printing of the top tips leaflet amended version, 1 million off",W1F 8PR,LARGE,,,Programme
Department of Health,Department of Health,25/04/2013,Service charge,Informatics,CSC COMPUTER SCIENCES LTD,5201325308,"£39,747.32",Revenue: CSC FY 2012/13 Revenue Budget Requirements,PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,25/04/2013,Outsourcing Contract,External Relations,PICKER INSTITUTE EUROPE,IN101904,"£41,380.60",NHS Staff Survey Coordination May 2011 to May 2014,OX2 0JB,VCS,13246,,Programme
Department of Health,Department of Health,25/04/2013,Revenue Grants to non-profit institutions,Social Care,THE MEN S HEALTH FORUM,ERS-492655-72661,"£75,000.00",The Mens Health Forum - 3 YEAR GRANT - AIMS REF 2506234,SE1 0EH,VCS,,,Programme
Department of Health,Department of Health,25/04/2013,Revenue Grants to non-profit institutions,Social Care,THE O'CONNOR GATEWAY TRUST,ERS-492638-72641,"£88,000.00","IESD 2013-14, AIMS 2574599, The O'Connor Gateway Trust: Recovery Partnership Festival",DE14 1BX,VCS,,,Programme
Department of Health,Department of Health,26/04/2013,Contractor/Staff Substitution,Strategy Finance & NHS,NORTHGATE UK LTD,91258990,"£27,272.06",Proms Lot1 - Data collection for Proms - CCN / Add to PO for 2012/13 ,HP2 4NW,LARGE,,,Programme
Department of Health,Department of Health,26/04/2013,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,5201327711,"£178,759.28",IMS2 Exit - Planning & Implementation Phase,PR1 8UQ,LARGE,,,Admin
Department of Health,Department of Health,26/04/2013,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,5201327708,"£29,395.95",IMS2.1 deployment pre IMS3 - Other ALBs,PR1 8UQ,LARGE,,,Admin
Department of Health,Department of Health,26/04/2013,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,5201327708, £-   ,Programme Management & Contingency,PR1 8UQ,LARGE,,,Admin
Department of Health,Department of Health,26/04/2013,IT minor costs non capital,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,5201327697,"£22,258.26",P4065 4th Floor Construction,PR1 8UQ,LARGE,,,Admin
Department of Health,Department of Health,26/04/2013,Training (Learning and Development),Social Care,NATIONAL MUSEUMS LIVERPOOL,17502,"£61,800.00","National museums Liverpool PP1, PP2",L3 8EN,LARGE,,,Programme
Department of Health,Department of Health,26/04/2013,Training (Learning and Development),Social Care,NATIONAL MUSEUMS LIVERPOOL,17501,"£100,200.00","National museums Liverpool PP1, PP2",L3 8EN,LARGE,,,Programme
