Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,03/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS LAND SYSTEMS PINZGAUER LIMITED,NP15 1XL,202104,Post design services which are not capitalised,"55,764.00"
Ministry of Defence,Ministry of Defence,10/05/2013,IT and communication services,Defence Equipment & Support,SUPERLETTER.COM INC,,205173,Information technology services,"55,718.36"
Ministry of Defence,United Kingdom Hydrographic Office,08/05/2013,Electricity,Facilities Management,EDF Energy,,2000064023,,"55,681.76"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,,V - 9000152132 - 00160579,,"55,490.96"
Ministry of Defence,Ministry of Defence,24/05/2013,Rent and rates,Defence Infrastructure Organisation ,WINDSOR AND MAIDENHEAD ROYAL BOROUGH COUNCIL,SL6 1RF,210396,Rent buildings - non civil estate property and married quarter property,"55,346.31"
Ministry of Defence,Defence Science and Technology Laboratory,31/05/2013,Sub Contracted Work,Operations,LONDON SCHOOL OF HYGIENE & TROPICAL MED,,V - 9000152482 - 00163086,,"55,344.90"
Ministry of Defence,Ministry of Defence,09/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,KY11 9JT,204481,Equipment support non-project costs,"55,145.00"
Ministry of Defence,Ministry of Defence,08/05/2013,Rent and rates,Defence Infrastructure Organisation ,FIFE COUNCIL,KY7 5LT,203680,Rent buildings - non civil estate property and married quarter property,"55,107.00"
Ministry of Defence,Ministry of Defence,09/05/2013,Spend on Inventory - General,Defence Equipment & Support,RACAL ACOUSTICS LIMITED,HA1 4TR,204462,Spend on Inventory - General,"55,080.00"
Ministry of Defence,Ministry of Defence,08/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,TERBERG DTS (UK) LIMITED,HX5 9DA,203927,Equipment support non-project costs,"55,054.50"
Ministry of Defence,Defence Science and Technology Laboratory,24/05/2013,Sub Contracted Work,Operations,3SDL LIMITED,,V - 9000152356 - 00162979,,"55,025.00"
Ministry of Defence,Defence Science and Technology Laboratory,31/05/2013,Consumable Materials,Operations,SERCO LIMITED (LABORATORY ASSETS ONLY),,V - 9000152535 - 00163680,,"55,012.43"
Ministry of Defence,Ministry of Defence,24/05/2013,Design services and minor equipment purchases,Air Command,HIGHLANDS & ISLANDS AIRPORTS LTD,IV2 7JB,210026,Equipment support non-project costs,"55,000.00"
Ministry of Defence,Ministry of Defence,01/05/2013,Grants to NDPBs,Land Forces,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,200998,Grant in aid to the council of reserve forces and cadet associations,"55,000.00"
Ministry of Defence,Ministry of Defence,16/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,APPLANIX CORPORATION,L4B 3B3,2000019118,Equipment support non-project costs,"54,976.48"
Ministry of Defence,Ministry of Defence,03/05/2013,Spend on Inventory - General,Defence Equipment & Support,VARIVANE INDUSTRIES LIMITED,SN10 3EW,202784,Spend on Inventory - General,"54,972.59"
Ministry of Defence,Defence Science and Technology Laboratory,24/05/2013,Sub Contracted Research,Programme Office,ROKE MANOR RESEARCH LIMITED,,V - 9000152274 - 00161536,,"54,936.00"
Ministry of Defence,Ministry of Defence,23/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,UNITED STATES GOVERNMENT,,2000019191,Post design services which are not capitalised,"54,901.96"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Contracted out Office Services,Operations,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,,V - 9000151956 - 00162416,,"54,830.38"
Ministry of Defence,Defence Science and Technology Laboratory,31/05/2013,Sub Contracted Work,Programme Office,EVIDENTIA LIMITED,,V - 9000152536 - 00163524,,"54,805.00"
Ministry of Defence,Ministry of Defence,31/05/2013,Purchase of inventory and services ,Head Office & Corporate Services,SWETS INFORMATION SERVICES LTD,OX14 1UQ,212279,Cost of other material consumed,"54,777.52"
Ministry of Defence,Ministry of Defence,28/05/2013,Rent and rates,Defence Infrastructure Organisation ,TRUSTEES OF THE MICHAEL J FIELD SIPPS P & B RACKIND TRUST ACCT,BS1 4AB,211040,Rent buildings - non civil estate property and married quarter property,"54,750.00"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Sub Contracted Work,Operations,THALES UK LIMITED,,V - 9000152099 - 00162032,,"54,726.00"
Ministry of Defence,Ministry of Defence,08/05/2013,Payment of utilities,Defence Infrastructure Organisation ,DEPARTMENT FOR REGIONAL DEVELOPMENT,BT1 9DJ,38801,Utilities consumed - water + sewage,"54,662.96"
Ministry of Defence,Ministry of Defence,13/05/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,205400,Freight movement costs,"54,438.74"
Ministry of Defence,Ministry of Defence,30/05/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,211735,Cost of food purchases,"54,437.10"
Ministry of Defence,Ministry of Defence,17/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,JAGUAR LAND ROVER LIMITED,CV3 4LF,177058,Post design services which are not capitalised,"54,372.97"
Ministry of Defence,Ministry of Defence,29/05/2013,IT and communication services,Land Forces,ORACLE CORPORATION U K LTD,RG6 1RA,211189,IT Services -internal costs,"54,231.95"
Ministry of Defence,Ministry of Defence,10/05/2013,Transport hire charges,Navy Command,BUSVERKEHR OSTWESTFALEN GMBH,,5000096401,Transport other hire charge,"54,216.10"
Ministry of Defence,Ministry of Defence,23/05/2013,Spend on Inventory - General,Defence Equipment & Support,3M UNITED KINGDOM PUBLIC LIMITED COMPANY,RG12 8HT,209265,Spend on Inventory - General,"54,050.40"
Ministry of Defence,Ministry of Defence,31/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,TLMNEXUS LTD,BN1 6AF,212308,Equipment support non-project costs,"54,000.00"
Ministry of Defence,Ministry of Defence,22/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,CUBIC DEFENSE APPLICATIONS INC.,,2000019166,Post design services which are not capitalised,"53,992.39"
Ministry of Defence,Ministry of Defence,07/05/2013,Fuel for military use,Defence Infrastructure Organisation ,GB OILS LIMITED,WA3 6XG,176887,Cost of ground diesel fuel consumed,"53,894.64"
Ministry of Defence,Ministry of Defence,07/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,LLOYDS REGISTER EMEA,CV3 4FJ,203127,Equipment support non-project costs,"53,883.29"
Ministry of Defence,Ministry of Defence,10/05/2013,Rent and rates,Defence Infrastructure Organisation ,PRIMARY HEALTH INVESTMENT  PROPERTIES LIMITED,GU21 6BS,205069,Rent land - non civil estate property + married quarter property,"53,700.00"
Ministry of Defence,Defence Science and Technology Laboratory,24/05/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000152255 - 00159734,,"53,664.00"
Ministry of Defence,Ministry of Defence,20/05/2013,Estate management,Defence Infrastructure Organisation ,OBERFINANZDIREKTION NIEDERSACHSEN,D 30169,5000096926,Works - estate management,"53,503.74"
Ministry of Defence,Ministry of Defence,20/05/2013,IT and communication services,Head Office & Corporate Services,SPECIALIST COMPUTER CENTRES PLC,B11 2LE,208216,Computer equipment costing below the capitalisation threshold,"53,385.00"
Ministry of Defence,Ministry of Defence,08/05/2013,Property leases,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,203491,Property dwellings private finance initiative - service concession arrangement service charge,"53,286.81"
Ministry of Defence,Ministry of Defence,03/05/2013,Externally delivered education and training,Air Command,ATOS IT SERVICES UK LIMITED,WV10 6UH,202083,External military training ,"53,279.00"
Ministry of Defence,Ministry of Defence,07/05/2013,Payment of utilities,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000096200,Utilities consumed - electricity,"53,231.36"
Ministry of Defence,Defence Science and Technology Laboratory,31/05/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000152519 - 00159458,,"53,119.00"
Ministry of Defence,Ministry of Defence,15/05/2013,Rent and rates,Defence Infrastructure Organisation ,EAST HAMPSHIRE DISTRICT COUNCIL,GU31 4EX,206362,Rent buildings - non civil estate property and married quarter property,"53,091.56"
Ministry of Defence,Ministry of Defence,31/05/2013,Rent and rates,Defence Infrastructure Organisation ,EAST HAMPSHIRE DISTRICT COUNCIL,GU31 4EX,211976,Rent buildings - non civil estate property and married quarter property,"53,091.56"
Ministry of Defence,Ministry of Defence,22/05/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,209005,Movement of service personnel,"53,079.59"
Ministry of Defence,Defence Science and Technology Laboratory,24/05/2013,Sub Contracted Work,Operations,PUBLIC HEALTH ENGLAND,,V - 9000152360 - 00161061,,"53,000.00"
Ministry of Defence,Ministry of Defence,07/05/2013,Fuel for military use,Defence Infrastructure Organisation ,CALOR GAS LIMITED,CV34 6RL,202909,Oil and lubricants consumed excluding those from the inventory system,"52,896.79"
Ministry of Defence,Ministry of Defence,30/05/2013,Rent and rates,Defence Infrastructure Organisation ,BAMFORDS TRUST PLC,NW1 4LJ,211336,Rent land - non civil estate property + married quarter property,"52,875.00"
Ministry of Defence,Ministry of Defence,07/05/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,202862,Spend on Inventory - General,"52,830.95"
Ministry of Defence,Ministry of Defence,31/05/2013,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,212258,Aviation fuel casual uplift consumed,"52,761.01"
Ministry of Defence,Defence Science and Technology Laboratory,10/05/2013,Sub Contracted Work,Programme Office,R H ENERGY LIMITED,,V - 9000151995 - 00161927,,"52,745.91"
Ministry of Defence,Ministry of Defence,20/05/2013,Fees for professional services,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,208278,Fees for professional services excluding legal fees,"52,622.65"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Capital Asset expenditure,Operations,SERCO LIMITED (LABORATORY ASSETS ONLY),,V - 9000152171 - 00162249,,"52,584.98"
Ministry of Defence,Ministry of Defence,17/05/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,207402,Utilities consumed - heating oil,"52,507.43"
Ministry of Defence,Ministry of Defence,03/05/2013,Estate management,Defence Infrastructure Organisation ,MOTT MACDONALD LTD,CR9 2UL,202509,Works - estate management,"52,257.57"
Ministry of Defence,Ministry of Defence,20/05/2013,Purchase of inventory and services ,Defence Equipment & Support,WILLIAMS LEA LIMITED,NR3 1PD,208275,Cost of other material consumed,"52,174.67"
Ministry of Defence,Ministry of Defence,23/05/2013,Spend on Inventory - General,Defence Equipment & Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,209417,Spend on Inventory - General,"52,123.20"
Ministry of Defence,Ministry of Defence,16/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,BRISTOL AIRPORT LIMITED,BS48 3DY,206758,Equipment support project costs,"52,000.00"
Ministry of Defence,Ministry of Defence,15/05/2013,Rent and rates,Land Forces,BURGES SALMON LLP,BS2 0ZX,206288,Rent buildings - non civil estate property and married quarter property,"52,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Professional Services,Operations,METROPOLITAN POLICE SERVICE,,V - 9000152150 - 00162591,,"51,720.42"
Ministry of Defence,Ministry of Defence,01/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,ELECTRO SERVICES (MIDLANDS) LTD,TF7 4QL,201082,Equipment support non-project costs,"51,626.70"
Ministry of Defence,Ministry of Defence,28/05/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,211042,Works - estate management,"51,477.62"
Ministry of Defence,Ministry of Defence,03/05/2013,"Transportation of personnel, freight and travel expenses",Land Forces,DSV AIR & SEA LIMITED,M22 4NY,202303,Freight movement costs,"51,472.21"
Ministry of Defence,Ministry of Defence,30/05/2013,Rent and rates,Defence Infrastructure Organisation ,M J MAPP LTD,W1W 5QZ,211559,Rent land - non civil estate property + married quarter property,"51,418.94"
Ministry of Defence,Ministry of Defence,07/05/2013,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,203081,Medical health services,"51,302.76"
Ministry of Defence,Ministry of Defence,02/05/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,201439,Consumption of medical dental and veterinary inventory,"51,288.57"
Ministry of Defence,Ministry of Defence,10/05/2013,Spend on Inventory - General,Defence Equipment & Support,CLEENOL GROUP LTD,OX16 1RB,204721,Spend on Inventory - General,"51,235.01"
Ministry of Defence,Ministry of Defence,01/05/2013,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,200974,Computer equipment costing below the capitalisation threshold,"51,210.03"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000002544 - 00162571,,"51,066.44"
Ministry of Defence,Defence Support Group,17/05/2013,Indirect Agency,Business Stream 2,MPI AVIATION LTD,,10192606,Works - Fees,"51,063.00"
Ministry of Defence,Ministry of Defence,24/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS MARINE LTD,GU14 6YU,209851,Equipment support project costs,"51,000.00"
Ministry of Defence,Ministry of Defence,07/05/2013,Purchase of general transport equipment,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Transport other asset - in year capital addition,"50,946.14"
Ministry of Defence,Ministry of Defence,13/05/2013,"Transportation of personnel, freight and travel expenses",Air Command,GREER AVIATION LIMITED,KA9 2PE,205469,Aircraft landing fees,"50,852.25"
Ministry of Defence,Ministry of Defence,02/05/2013,Purchase of inventory and services ,Air Command,WILLIAMS LEA LIMITED,W1F 8PR,176866,Cost of other material consumed,"50,820.48"
Ministry of Defence,Ministry of Defence,23/05/2013,Spend on Inventory - General,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,209525,Spend on Inventory - General,"50,781.67"
Ministry of Defence,Ministry of Defence,24/05/2013,Rent and rates,Defence Infrastructure Organisation ,WINCHESTER CITY COUNCIL,SO23 9LJ,210395,Rent buildings - non civil estate property and married quarter property,"50,729.72"
Ministry of Defence,Ministry of Defence,02/05/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,201938,Works - estate management,"50,531.15"
Ministry of Defence,Defence Science and Technology Laboratory,03/05/2013,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000151702 - 00160575,,"50,494.70"
Ministry of Defence,Ministry of Defence,23/05/2013,Payment of utilities,Defence Infrastructure Organisation ,NEW NIEDERRHEIN ENERGIE UND WASSER GMBH,,5000097058,Utilities consumed - electricity,"50,474.24"
Ministry of Defence,Ministry of Defence,14/05/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,MOTT MACDONALD LTD,CR9 2UL,206008,Fiscal asset under construction - capital in year addition,"50,382.31"
Ministry of Defence,Defence Support Group,09/05/2013,Works-Planned Maintenance,Business Stream 2,BABCOCK SUPPORT SERVICES LTD,,10190858,Works-Upgrade & Investment,"50,369.46"
Ministry of Defence,Ministry of Defence,15/05/2013,Spend on Inventory - General,Defence Equipment & Support,THYSSENKRUPP AEROSPACE UK LTD,MK8 8DF,206646,Spend on Inventory - General,"50,249.81"
Ministry of Defence,Ministry of Defence,31/05/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,COLAS LTD,RH10 4NF,211938,Fiscal asset under construction - capital in year addition,"50,189.11"
