Department Family,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,  Spend  ,,,,,,,,
Home Office,Home Office,06/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,TELEPERFORMANCE LTD,6200058596,-105165.93,,,,,,,,
Home Office,Home Office,06/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,TELEPERFORMANCE LTD,6200058596,51681.3,,,,,,,,
Home Office,Home Office,06/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,TELEPERFORMANCE LTD,6200058596,48672.39,,,,,,,,
Home Office,Home Office,06/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,TELEPERFORMANCE LTD,6200058596,8305.55,,,,,,,,
Home Office,Home Office,06/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,VF WORLDWIDE HOLDINGS LTD,7000010148,2831517.84,,,,,,,,
Home Office,Home Office,06/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,VF WORLDWIDE HOLDINGS LTD,7000010148,100587.45,,,,,,,,
Home Office,Home Office,07/01/2016,"Airport parking, Local council parking, Private owned car parks, Other parking",UKVI - UK Visas & Immigration,GATWICK AIRPORT LTD,1001816626,1839.42,,,,,,,,
Home Office,Home Office,07/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001816606,39616.92,,,,,,,,
Home Office,Home Office,07/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001816606,37686.91,,,,,,,,
Home Office,Home Office,07/01/2016,"Airport parking, Local council parking, Private owned car parks, Other parking",UKVI - UK Visas & Immigration,GATWICK AIRPORT LTD,1001816626,557.4,,,,,,,,
Home Office,Home Office,07/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001816630,182982.13,,,,,,,,
Home Office,Home Office,07/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,PA CONSULTING SERVICES LTD,1001816655,884403.6,,,,,,,,
Home Office,Home Office,07/01/2016,Public Order,UKVI - UK Visas & Immigration,MITIE CARE & CUSTODY LTD,1001816643,1999341.6,,,,,,,,
Home Office,Home Office,07/01/2016,Public Order,UKVI - UK Visas & Immigration,MITIE CARE & CUSTODY LTD,1001816643,562864.2,,,,,,,,
Home Office,Home Office,07/01/2016,Public Order,UKVI - UK Visas & Immigration,MITIE CARE & CUSTODY LTD,1001816643,162879.31,,,,,,,,
Home Office,Home Office,07/01/2016,Public Order,UKVI - UK Visas & Immigration,MITIE CARE & CUSTODY LTD,1001816643,45978.2,,,,,,,,
Home Office,Home Office,07/01/2016,Public Order,UKVI - UK Visas & Immigration,MITIE CARE & CUSTODY LTD,1001816643,59875.5,,,,,,,,
Home Office,Home Office,07/01/2016,Public Order,UKVI - UK Visas & Immigration,MITIE CARE & CUSTODY LTD,1001816643,51302.16,,,,,,,,
Home Office,Home Office,07/01/2016,"IT, Tele ApplicConsult&Develop",UKVI - UK Visas & Immigration,ATOS IT SERVICES UK LTD,1001816582,39256.8,,,,,,,,
Home Office,Home Office,07/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051028,98687.9,,,,,,,,
Home Office,Home Office,07/01/2016,Recruitment,UKVI - UK Visas & Immigration,HM REVENUE & CUSTOMS,2016010701,-109588.2,,,,,,,,
Home Office,Home Office,07/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001816630,251442,,,,,,,,
Home Office,Home Office,07/01/2016,"IT, Tele ApplicConsult&Develop",UKVI - UK Visas & Immigration,KINEGISTIC LTD,1001816634,25374,,,,,,,,
Home Office,Home Office,07/01/2016,Grant,UKVI - UK Visas & Immigration,MIGRANT HELPLINE (G),1001816474,974770,,,,,,,,
Home Office,Home Office,07/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,MIGRANT HELPLINE LTD T/A MIGRANT HELPLINE,1001816642,164202,,,,,,,,
Home Office,Home Office,07/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,NATIONAL SAVINGS AND INVESTMENTS,3000051030,257713.25,,,,,,,,
Home Office,Home Office,07/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,TELEPERFORMANCE LTD,1001816678,-1383911.64,,,,,,,,
Home Office,Home Office,07/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,TELEPERFORMANCE LTD,1001816678,3487635.58,,,,,,,,
Home Office,Home Office,07/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,TELEPERFORMANCE LTD,1001816678,615839.87,,,,,,,,
Home Office,Home Office,08/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001817134,90692.95,,,,,,,,
Home Office,Home Office,08/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001817134,130818.08,,,,,,,,
Home Office,Home Office,08/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,AGILESPHERE LLP,1001817092,42404.88,,,,,,,,
Home Office,Home Office,08/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,DELOITTE LLP,1001817143,225000,,,,,,,,
Home Office,Home Office,08/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,HP ENTERPRISE SERVICES UK LTD,1001817161,31484.7,,,,,,,,
Home Office,Home Office,08/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,HP ENTERPRISE SERVICES UK LTD,1001817161,59802.3,,,,,,,,
Home Office,Home Office,08/01/2016,Security Guard Services Other costs,UKVI - UK Visas & Immigration,OCS GROUP UK LTD,1001817189,28476.68,,,,,,,,
Home Office,Home Office,08/01/2016,Security Guard Services Other costs,UKVI - UK Visas & Immigration,OCS GROUP UK LTD,1001817189,28677.6,,,,,,,,
Home Office,Home Office,08/01/2016,Security Guard Services Other costs,UKVI - UK Visas & Immigration,OCS GROUP UK LTD,1001817189,26529.98,,,,,,,,
Home Office,Home Office,08/01/2016,Public Order,UKVI - UK Visas & Immigration,MINISTRY OF JUSTICE,3000051033,35750,,,,,,,,
Home Office,Home Office,08/01/2016,Public Order,UKVI - UK Visas & Immigration,SCOTTISH POLICE AUTHORITY,1001817220,31750,,,,,,,,
Home Office,Home Office,08/01/2016,"IT, Tele ApplicConsult&Develop",UKVI - UK Visas & Immigration,ACTICA CONSULTING LTD,1001817091,77089.2,,,,,,,,
Home Office,Home Office,08/01/2016,Recruitment,UKVI - UK Visas & Immigration,HM REVENUE & CUSTOMS,3000051032,109588.2,,,,,,,,
Home Office,Home Office,08/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001817223,1310000,,,,,,,,
Home Office,Home Office,08/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001817223,180000,,,,,,,,
Home Office,Home Office,08/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,TRUSTIS,1001817253,48988.6,,,,,,,,
Home Office,Home Office,08/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,TRUSTIS,1001817253,12698.6,,,,,,,,
Home Office,Home Office,08/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,TRUSTIS,1001817253,37464.6,,,,,,,,
Home Office,Home Office,08/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,TRUSTIS,1001817253,13209.6,,,,,,,,
Home Office,Home Office,11/01/2016,HOPG Contracted Out Services,UKVI - UK Visas & Immigration,CAPITA BUSINESS SERVICES LTD,1001817641,235938.67,,,,,,,,
Home Office,Home Office,11/01/2016,"IT, Tele ApplicConsult&Develop",UKVI - UK Visas & Immigration,ENGINE PARTNERS UK LLP T/A TRANSFORM,1001817654,225540,,,,,,,,
Home Office,Home Office,11/01/2016,"IT, Tele ApplicConsult&Develop",UKVI - UK Visas & Immigration,KAINOS,1001817670,74012,,,,,,,,
Home Office,Home Office,11/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001817697,238896.79,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001818186,59065.4,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,G4S,1001818197,27080.21,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,G4S,1001818197,97488.77,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,G4S,1001818197,1804454.12,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,G4S,1001818197,16959.61,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,G4S,1001818197,231205.01,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,G4S,1001818197,232384.74,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,G4S,1001818197,31698.75,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,G4S,1001818197,114115.5,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,G4S,1001818197,1269.6,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,G4S,1001818197,682.18,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,G4S,1001818197,1795909.28,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,G4S,1001818197,19725.58,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,G4S,1001818197,200943.35,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,G4S,1001818197,221546.12,,,,,,,,
Home Office,Home Office,12/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001818225,119673.6,,,,,,,,
Home Office,Home Office,13/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,DELOITTE LLP,1001818686,216000,,,,,,,,
Home Office,Home Office,13/01/2016,Public Order,UKVI - UK Visas & Immigration,MINISTRY OF JUSTICE,3000051053,211000,,,,,,,,
Home Office,Home Office,13/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,FCO SERVICES,3000051048,262917.24,,,,,,,,
Home Office,Home Office,13/01/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,FUJITSU SERVICES LTD,1001818693,95354.24,,,,,,,,
Home Office,Home Office,13/01/2016,"IT, TelecommsHardware",UKVI - UK Visas & Immigration,FUJITSU SERVICES LTD,1001818693,24004.44,,,,,,,,
Home Office,Home Office,13/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051052,397057.76,,,,,,,,
Home Office,Home Office,13/01/2016,Grant,UKVI - UK Visas & Immigration,IRANIAN AND KURDISH WOMEN'S RIGHTS ORGANISATION (G),1001818489,68877.14,,,,,,,,
Home Office,Home Office,13/01/2016,Grant,UKVI - UK Visas & Immigration,METROPOLITAN HOUSING TRUST LTD (G),1001818490,44346.98,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,8764.04,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,8518.34,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,49856.34,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,15339.25,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,15684.4,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,15450.85,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,89667.15,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,23682.62,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,23602.97,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,23681.57,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,137954.97,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,112069.37,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,112210.97,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,112029.92,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,669367.02,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,42717.64,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,43425.64,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,42619.54,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,250439.04,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-8764.04,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-8518.34,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-49856.34,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-15339.25,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-15684.4,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-15450.85,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-89667.15,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-23682.62,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-23602.97,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-23681.57,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-137954.97,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-112069.37,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-112210.97,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-112029.92,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-669367.02,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-42717.64,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-43425.64,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-42619.54,,,,,,,,
Home Office,Home Office,13/01/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,6200058601,-250439.04,,,,,,,,
Home Office,Home Office,14/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001819165,133679.79,,,,,,,,
Home Office,Home Office,14/01/2016,Public Order,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001819331,125000,,,,,,,,
Home Office,Home Office,14/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001819216,286748.32,,,,,,,,
Home Office,Home Office,14/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001819216,523600.58,,,,,,,,
Home Office,Home Office,14/01/2016,"IT, TelecommsManaged Service",UKVI - UK Visas & Immigration,SPECIALIST COMPUTER CENTRES PLC,1001819339,64417.8,,,,,,,,
Home Office,Home Office,14/01/2016,Grant,UKVI - UK Visas & Immigration,BRIGHTON & HOVE COUNCIL (G),1001818958,34503,,,,,,,,
Home Office,Home Office,14/01/2016,Grant,UKVI - UK Visas & Immigration,BUCKINGHAMSHIRE COUNTY COUNCIL 1 (G),1001818959,46604,,,,,,,,
Home Office,Home Office,14/01/2016,Grant,UKVI - UK Visas & Immigration,CAPACITY LONDON (G),1001818960,62419.87,,,,,,,,
Home Office,Home Office,14/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,DELOITTE LLP,4000004290,480000,,,,,,,,
Home Office,Home Office,14/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,FUJITSU SERVICES LTD,1001819199,83144.06,,,,,,,,
Home Office,Home Office,14/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,FUJITSU SERVICES LTD,1001819199,83144.06,,,,,,,,
Home Office,Home Office,14/01/2016,Grant,UKVI - UK Visas & Immigration,HAMPSHIRE COUNTY COUNCIL 1 (G),1001818963,43625,,,,,,,,
Home Office,Home Office,14/01/2016,"IT, Tele ApplicConsult&Develop",UKVI - UK Visas & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001819216,113972.28,,,,,,,,
Home Office,Home Office,14/01/2016,"Transport, Storage & Mail Services",UKVI - UK Visas & Immigration,IRON MOUNTAIN (UK) LTD,1001819221,284890.62,,,,,,,,
Home Office,Home Office,14/01/2016,Grant,UKVI - UK Visas & Immigration,LEEDS CITY COUNCIL,1001819236,197125,,,,,,,,
Home Office,Home Office,14/01/2016,Grant,UKVI - UK Visas & Immigration,LEEDS CITY COUNCIL,1001819237,60055,,,,,,,,
Home Office,Home Office,14/01/2016,Grant,UKVI - UK Visas & Immigration,MILTON KEYNES COUNCIL (G),1001818965,276601,,,,,,,,
Home Office,Home Office,14/01/2016,Grant,UKVI - UK Visas & Immigration,OXFORDSHIRE COUNTY COUNCIL 1 (G),1001818966,91078,,,,,,,,
Home Office,Home Office,14/01/2016,Grant,UKVI - UK Visas & Immigration,PORTSMOUTH CITY COUNCIL (G),1001818967,35423,,,,,,,,
Home Office,Home Office,14/01/2016,Grant,UKVI - UK Visas & Immigration,SURREY COUNTY COUNCIL 1 (G),1001818973,266900,,,,,,,,
Home Office,Home Office,14/01/2016,Grant,UKVI - UK Visas & Immigration,WEST SUSSEX COUNTY COUNCIL (G),1001818975,92325,,,,,,,,
Home Office,Home Office,15/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001819860,164995,,,,,,,,
Home Office,Home Office,15/01/2016,Law Enforcement & safety Equipment,UKVI - UK Visas & Immigration,SECURITY SERVICES GROUP,3000051065,174296.56,,,,,,,,
Home Office,Home Office,15/01/2016,Grant,UKVI - UK Visas & Immigration,BOLTON MBC 1 (G),1001819605,247500,,,,,,,,
Home Office,Home Office,15/01/2016,Grant,UKVI - UK Visas & Immigration,DEPARTMENT OF WORK & PENSIONS (G),3000051059,94710,,,,,,,,
Home Office,Home Office,15/01/2016,Grant,UKVI - UK Visas & Immigration,DEPARTMENT OF WORK & PENSIONS (G),3000051059,47355,,,,,,,,
Home Office,Home Office,15/01/2016,Grant,UKVI - UK Visas & Immigration,DEPARTMENT OF WORK & PENSIONS (G),3000051059,66297,,,,,,,,
Home Office,Home Office,15/01/2016,Grant,UKVI - UK Visas & Immigration,DEPARTMENT OF WORK & PENSIONS (G),3000051059,56826,,,,,,,,
Home Office,Home Office,15/01/2016,Grant,UKVI - UK Visas & Immigration,DEPARTMENT OF WORK & PENSIONS (G),3000051059,28413,,,,,,,,
Home Office,Home Office,15/01/2016,Grant,UKVI - UK Visas & Immigration,DEPARTMENT OF WORK & PENSIONS (G),3000051059,75768,,,,,,,,
Home Office,Home Office,15/01/2016,Grant,UKVI - UK Visas & Immigration,ESSEX COUNTY COUNCIL 1 (G),1001819611,28800,,,,,,,,
Home Office,Home Office,15/01/2016,"Transport, Storage & Mail Services",UKVI - UK Visas & Immigration,FCO SERVICES,3000051061,94874.25,,,,,,,,
Home Office,Home Office,15/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,FUJITSU SERVICES LTD,1001819905,103458.36,,,,,,,,
Home Office,Home Office,15/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,FUJITSU SERVICES LTD,1001819905,40309.28,,,,,,,,
Home Office,Home Office,15/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,FUJITSU SERVICES LTD,1001819905,44384.91,,,,,,,,
Home Office,Home Office,15/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,MIGRANT HELPLINE LTD T/A MIGRANT HELPLINE,1001819970,146632.52,,,,,,,,
Home Office,Home Office,15/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,MIGRANT HELPLINE LTD T/A MIGRANT HELPLINE,1001819970,44940.7,,,,,,,,
Home Office,Home Office,15/01/2016,Grant,UKVI - UK Visas & Immigration,PLYMOUTH CITY COUNCIL 1 (G),1001819616,28069.86,,,,,,,,
Home Office,Home Office,15/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SERCO LTD,1001820024,21078,,,,,,,,
Home Office,Home Office,15/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SERCO LTD,1001820024,2239572.62,,,,,,,,
Home Office,Home Office,15/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SERCO LTD,1001820024,18508.39,,,,,,,,
Home Office,Home Office,15/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SERCO LTD,1001820024,567272.27,,,,,,,,
Home Office,Home Office,15/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SERCO LTD,1001820024,205213.69,,,,,,,,
Home Office,Home Office,15/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SERCO LTD,1001820024,12979.07,,,,,,,,
Home Office,Home Office,15/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SERCO LTD,1001820024,1151144.06,,,,,,,,
Home Office,Home Office,15/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SERCO LTD,1001820024,304241.33,,,,,,,,
Home Office,Home Office,15/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SERCO LTD,1001820024,178767.67,,,,,,,,
Home Office,Home Office,15/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001820029,37754.12,,,,,,,,
Home Office,Home Office,18/01/2016,Security Guard Services Other costs,UKVI - UK Visas & Immigration,ICTS UK LTD,1001820604,26253.25,,,,,,,,
Home Office,Home Office,18/01/2016,Security Guard Services Other costs,UKVI - UK Visas & Immigration,ICTS UK LTD,1001820604,25702.2,,,,,,,,
Home Office,Home Office,18/01/2016,Public Order,UKVI - UK Visas & Immigration,TASCOR SERVICES LIMITED,1001820644,90587.15,,,,,,,,
Home Office,Home Office,18/01/2016,Public Order,UKVI - UK Visas & Immigration,TASCOR SERVICES LIMITED,1001820644,137134.43,,,,,,,,
Home Office,Home Office,18/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051067,772872.17,,,,,,,,
Home Office,Home Office,18/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051067,1824547.1,,,,,,,,
Home Office,Home Office,18/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051067,29727.84,,,,,,,,
Home Office,Home Office,18/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051067,69019.35,,,,,,,,
Home Office,Home Office,18/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051067,11614.32,,,,,,,,
Home Office,Home Office,18/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051067,27794.87,,,,,,,,
Home Office,Home Office,18/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051067,276263.78,,,,,,,,
Home Office,Home Office,18/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051067,334765.41,,,,,,,,
Home Office,Home Office,18/01/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051068,387881.4,,,,,,,,
Home Office,Home Office,18/01/2016,"IT, Broadcasting & Telecomms",UKVI - UK Visas & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001820603,374767.92,,,,,,,,
Home Office,Home Office,18/01/2016,Grant,UKVI - UK Visas & Immigration,KARMAND COMMUNITY CENTRE (G),1001820435,35672.19,,,,,,,,
Home Office,Home Office,18/01/2016,Grant,UKVI - UK Visas & Immigration,ROYAL BOROUGH OF KINGSTON-UPON-THAMES (G),1001820437,56465.35,,,,,,,,
Home Office,Home Office,18/01/2016,"IT, Tele ApplicConsult&Develop",UKVI - UK Visas & Immigration,SKYSCAPE CLOUD SERVICES,1001820641,49042.74,,,,,,,,
Home Office,Home Office,18/01/2016,Asylum Services & Provision,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001820642,798075.99,,,,,,,,
Home Office,Home Office,19/01/2016,Public Order,UKVI - UK Visas & Immigration,TASCOR SERVICES LIMITED,1001821172,106370.12,,,,,,,,
Home Office,Home Office,20/01/2016,HOPG Contracted Out Services,UKVI - UK Visas & Immigration,CAPITA BUSINESS SERVICES LTD,1001821522,284956.7,,,,,,,,
