Department Family,Entity,Transaction Date,Expense Type,Expense Area,Supplier Name,Transaction Number,Amount,VAT Registration Number
DFID,DFID,07/06/2010,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS,400102047,114549.67
DFID,DFID,07/06/2010,Technical & Advisory services,Asia Division,INFRASTRUCTURE PROFESSIONALS ENTERPRISE,400102351,36893.14
DFID,DFID,07/06/2010,Technical & Advisory services,Asia Division,OPTIONS CONSULTANCY SERVICES LIMITED,400102389,75400.16
DFID,DFID,07/06/2010,Aid to other bilateral donors,Asia Division,The World Bank (EFO),400101733,100000
DFID,DFID,07/06/2010,Technical & Advisory services,Asia Division,WSP INTERNATIONAL LIMITED,400102295,75780.28
DFID,DFID,07/06/2010,Technical & Advisory services,Asia Division,WSP INTERNATIONAL LIMITED,400102295,1315196.29
DFID,DFID,07/06/2010,Technical & Advisory services,Western Asia and Stabilisation Division,THE CROWN AGENTS,400101841,81826.66
DFID,DFID,07/06/2010,Accomodation costs,Human Resources Division,ROBSON ASSOCIATES,400102265,1311421
DFID,DFID,07/06/2010,Technical & Advisory services,Human Resources Division,TURNER & TOWNSEND,400102079,27612.5
DFID,DFID,07/06/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,COMIC RELIEF,400101746,1750000
DFID,DFID,07/06/2010,Technical & Advisory services,Western Asia and Stabilisation Division,THE CROWN AGENTS,400102037,150500
DFID,DFID,07/06/2010,Contract & Agency Staff,Communications Division,COI - GCN,400102287,23940
DFID,DFID,07/06/2010,Technical & Advisory services,Communications Division,COI - GCN,400102275,25075
DFID,DFID,07/06/2010,"Property Repairs, Maintenance & Alterations",East and Central Africa,TURNER & TOWNSEND,400102273,39001.22
DFID,DFID,07/06/2010,"Printing, Stationary & Postage",Asia Division,Natwest Government Procurement Card,100028,22.32
DFID,DFID,07/06/2010,Staff Business Travel and Subsistence,Asia Division,Natwest Government Procurement Card,100028,255.85
DFID,DFID,07/06/2010,Subscriptions,Asia Division,Natwest Government Procurement Card,100028,126.28
DFID,DFID,07/06/2010,Communications,Business Solutions Division Level,Natwest Government Procurement Card,100028,979.2
DFID,DFID,07/06/2010,Consumables,Business Solutions Division Level,Natwest Government Procurement Card,100028,25448.47
DFID,DFID,07/06/2010,Hardware,Business Solutions Division Level,Natwest Government Procurement Card,100028,3570.78
DFID,DFID,07/06/2010,Office Equipment,Business Solutions Division Level,Natwest Government Procurement Card,100028,105.95
DFID,DFID,07/06/2010,Software,Business Solutions Division Level,Natwest Government Procurement Card,100028,43.48
DFID,DFID,07/06/2010,Staff Business Travel and Subsistence,Business Solutions Division Level,Natwest Government Procurement Card,100028,2462.07
DFID,DFID,07/06/2010,Staff training & Conferences,Business Solutions Division Level,Natwest Government Procurement Card,100028,305.66
DFID,DFID,07/06/2010,Contract & Agency,Communications Division,Natwest Government Procurement Card,100028,2238.89
DFID,DFID,07/06/2010,Entertainment & Hospitality,Communications Division,Natwest Government Procurement Card,100028,165.5
