Department of Health,Department of Health,23/11/2012,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,CHAPS23/11/12,1684790.7,,Revenue: LSP NE FY 2012/13 September Service charge revenue requirements,Programme
Department of Health,Department of Health,23/11/2012,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,CHAPS23/11/12,1579101.87,,Revenue: LSP NE FY 2012/13 October Service charge revenue requirements,Programme
Department of Health,Department of Health,23/11/2012,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,CHAPS23/11/12,2599807.04,,Revenue: LSP East FY 2012/13 September Service charge revenue requirements,Programme
Department of Health,Department of Health,23/11/2012,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,CHAPS23/11/12,2588569.35,,Revenue: LSP East FY 2012/13 October Service charge revenue requirements,Programme
Department of Health,Department of Health,23/11/2012,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,CHAPS23/11/12,2809581.24,,Revenue: LSP East FY 2012/13 July Service charge revenue requirements,Programme
Department of Health,Department of Health,23/11/2012,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,CHAPS23/11/12,2809056.85,,Revenue: LSP East FY 2012/13 August Service charge revenue requirements,Programme
Department of Health,Department of Health,23/11/2012,Grants to non profit institutions (CUR),Social Care,WOMENS THERAPY CENTRE,VCS,N7 6JS,ERS-477396-66201,28699.5,,2011/006 - Grant to the Women's Therapy Centre under the 2011-12 IESD Scheme - AIMS Ref 1131240,Programme
Department of Health,Department of Health,23/11/2012,Outsourcing Contract,External Relations,BT PLC,LARGE,B3 1JX,SW16160043Q002,35370.2,,BT services - inbound calls to the current contact centre real estate PP 5.14,Programme
Department of Health,Department of Health,23/11/2012,Legal / Prof Fees,INFORMATICS,DLA PIPER UK LLP,,,15824925,698045,,,
Department of Health,Department of Health,23/11/2012,Legal / Prof Fees,INFORMATICS,DLA PIPER UK LLP,,,15824927,171090,,,
Department of Health,Department of Health,23/11/2012,Legal / Prof Fees,INFORMATICS,DLA PIPER UK LLP,,,15824928,386239.87,,,
Department of Health,Department of Health,23/11/2012,Staff Consultancy & Suppt,INFORMATICS,ROYAL COLLEGE OF GENERAL PRACTITIONERS,,,15824909,59745,,,
Department of Health,Department of Health,23/11/2012,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-477335-66190,28562,,Methodology Programme,Programme
Department of Health,Department of Health,23/11/2012,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-477336-66194,141676.05,,EME NETSCC,Programme
Department of Health,Department of Health,23/11/2012,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-477338-66195,27597.66,,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,23/11/2012,Grants to non profit institutions (CUR),Social Care,LGBT CONSORTIUM,VCS,SE16 4DG,ERS-477410-66204,32339,,2010/023 Consortium of LGBT - Project- Personalisation and dignity for LGBT individuals through choice and control,Programme
Department of Health,Department of Health,23/11/2012,Grants to non profit institutions (CUR),Social Care,DOCTORS OF THE WORLD UK,VCS,E14 4JB,ERS-477421-66221,25000,,2011 044 Doctors of the World UK - PROJECT - Ensring access to care: delivering better and more cost effective outcomes for vulnerable people,Programme
Department of Health,Department of Health,26/11/2012,Additions-PDC permanent,CENTRAL TECHNICAL,BOLTON NHS FOUNDATION TRUST,PUBLIC,BL4 0JR,HAFS-14456,4000000,,,Other
Department of Health,Department of Health,26/11/2012,Additions-PDC permanent,CENTRAL TECHNICAL,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,PUBLIC,SL2 4HL,HAFS-14457,2300000,,,Other
Department of Health,Department of Health,26/11/2012,Additions-PDC permanent,CENTRAL TECHNICAL,MID STAFFORDSHIRE NHS FOUNDATION TRUST,PUBLIC,ST16 3SA,HAFS-14458,2150000,,,Other
Department of Health,Department of Health,26/11/2012,Additions-PDC permanent,CENTRAL TECHNICAL,MID YORKSHIRE HOSPITALS NHS TRUST,PUBLIC,WF1 4TU,HAFS-14459,10500000,,,Other
Department of Health,Department of Health,26/11/2012,Additions-PDC permanent,CENTRAL TECHNICAL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,CA2 7HX,HAFS-14460,1350000,,,Other
Department of Health,Department of Health,26/11/2012,Additions-PDC permanent,CENTRAL TECHNICAL,NORTH WEST LONDON HOSPITALS NHS TRUST,PUBLIC,HA1 3UJ,HAFS-14461,3000000,,,Other
Department of Health,Department of Health,26/11/2012,Additions-PDC permanent,CENTRAL TECHNICAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,PUBLIC,NW3 2QG,HAFS-14462,2100000,,,Other
Department of Health,Department of Health,26/11/2012,Additions-PDC temporary,CENTRAL TECHNICAL,SOUTH LONDON HEALTHCARE NHS TRUST,PUBLIC,DA14 6LT,HAFS-14463,3450000,,,Other
Department of Health,Department of Health,26/11/2012,Additions-PDC permanent,CENTRAL TECHNICAL,SUSSEX COMMUNITY NHS TRUST,PUBLIC,BN2 3EW,HAFS-14464,1000000,,,Other
Department of Health,Department of Health,26/11/2012,Additions-PDC permanent,CENTRAL TECHNICAL,THE IPSWICH HOSPITAL NHS TRUST,PUBLIC,IP4 5PD,HAFS-14465,1344000,,,Other
Department of Health,Department of Health,26/11/2012,Additions FT Financing Facility Loans,CENTRAL TECHNICAL,HUMBER NHS FOUNDATION TRUST,PUBLIC,HU10 6ED,HAFS-14466,400000,,,Other
Department of Health,Department of Health,26/11/2012,Additions FT Financing Facility Loans,CENTRAL TECHNICAL,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,PUBLIC,RH19 3DZ,HAFS-14467,650000,,,Other
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,272.82,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,8734.17,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,538.06
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,4915.74
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,956.4
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,1570.2
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,2089.95
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,1808.21
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,199.19
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,4029.8
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,582.66
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,3724.58
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,298.88
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,2008.72
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,956.9
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,378.06
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,365.54
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,2819.66
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,769.64,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,138.29,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,619.65,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,3074,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,343.02,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,1352.1,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,937.87,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,7527.89,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,404.38,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,2246.28,,,
Department of Health,Department of Health,26/11/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,310085,325768.5,,Revenue: Spine FY 2012/13 Revenue Cash Requirements,Programme
Department of Health,Department of Health,26/11/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,310822,3378079.41,,Revenue: Spine FY 2012/13 Revenue Cash Requirements,Programme
Department of Health,Department of Health,26/11/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,310824,1405454.07,,Revenue: Spine FY 2012/13 Revenue Cash Requirements,Programme
Department of Health,Department of Health,26/11/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,310902,65006.46,,Revenue: Spine FY 2012/13 Revenue Cash Requirements,Programme
Department of Health,Department of Health,26/11/2012,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201310219,692255.6,,CSC Baseline Charges from 1 October 2012 - 31 March 2013,Admin
Department of Health,Department of Health,26/11/2012,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201310310,82167.75,,IBM Lotus CEO Business Collobaration Annual Subscription Renewal - Volume 450,Admin
Department of Health,Department of Health,26/11/2012,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201310310,7303.8,,Renewal from 01/11/2012-30/06/2013 - SMPT-0001000776 - IBM Lotus QuickR for Domino Extranet PVU Annual Subscription Renewal - Volume 400,Admin
Department of Health,Department of Health,26/11/2012,Outsourcing Contract,External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90118243,5310.96,,OC/2012/7 - Other Overheads and Profits,Programme
Department of Health,Department of Health,26/11/2012,Outsourcing Contract,External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90118243,40665.6,,OC/2012/8 - Premises,Programme
Department of Health,Department of Health,26/11/2012,Outsourcing Contract,External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90118243,1321.98,,OC/2012/9 - Business Support,Programme
Department of Health,Department of Health,26/11/2012,Outsourcing Contract,External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,LARGE,SW1H 9NP,90118271,215717.28,,OC/2012/01 - Non Transferring Staff OC/2012/4 - Transferring Staff OC/2012/5 - OPC Adjustment Charge,Programme
Department of Health,Department of Health,26/11/2012,Outsourcing Contract,Improvement & Efficency,CAPITA BUSINESS SERVICES LTD,LARGE,SW1H 0XA,92688230,31250,,Delivery of scheme operation of The Information Standard,Programme
Department of Health,Department of Health,26/11/2012,CIP Addition Clearing - IT_IDS,External Relations,IMC (UK) LEARNING LTD,SME,TN13 1BL,IUK2012-176,116303.76,,Contract for the provision of an lms for E-lfh -Delivery of IMC services,Programme
Department of Health,Department of Health,26/11/2012,Publicity & advertising,Public Health,FREUD COMMUNICATIONS LTD,SME,W1T 3EB,SI11785,75000,,Whooping Cough PR,Programme
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,3186.77,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,4166.86,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,145.45,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,153.19,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,1855.26,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,3162.75,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,1443.19,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,62.36,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,3113.58
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,1150.9
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,744.25
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,473.06
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,792.85
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,177.19
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,226.19
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,788.22
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,3834.06
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,691.3
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,117.18
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,2324.65
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,427.5
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,800.98
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,107.19
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,2308.08
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,527.64
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,799.37
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,1881.53
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,1939.6
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,155.58
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,461.95
Department of Health,Department of Health,26/11/2012,External Consultancy Fees,INFORMATICS,DLA PIPER UK LLP,,,15837775,41815.46
Department of Health,Department of Health,26/11/2012,Legal / Prof Fees,INFORMATICS,DLA PIPER UK LLP,,,15824921,325178.52
Department of Health,Department of Health,26/11/2012,Legal / Prof Fees,INFORMATICS,DLA PIPER UK LLP,,,15840472,45250
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,579.57
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,447.03
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,1597.49
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,585.25
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,395.88
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,1919.45
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,232.19
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,8946.93,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,761.94,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,834.82,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,505.43,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,268.36,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,1668.88,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,8187.76,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,140.45,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,1047.21,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,44.39,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,1887.02,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,3172.46,,,
Department of Health,Department of Health,26/11/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15796814,730.14,,,
Department of Health,Department of Health,26/11/2012,Outsourcing Contract,Social Care,OXFORD UNIVERSITY,PUBLIC,OX1 2JD,12084287,145834,,Multicentre monitoring of self-harm presentations to general hospital emergency departments,Programme
Department of Health,Department of Health,26/11/2012,Grants to non profit institutions (CUR),Social Care,ADDACTION,VCS,EC1M 6PU,ERS-477495-66241,28665,,2011/042 - Addaction - Blood-borne Virus Peer Education Project,Programme
Department of Health,Department of Health,26/11/2012,Grants to non profit institutions (CUR),Social Care,DARLINGTON ASSOCIATION ON DISABILITY,VCS,DL1 5PT,ERS-477513-66281,49865,,"IESD award 2012/13 for Darlington Association on Disability's ""Stronger Voices...strong support"" project",Programme
Department of Health,Department of Health,26/11/2012,Grants to non profit institutions (CUR),Social Care,AGE UK,VCS,SW16 4ER,ERS-477516-66282,89200,,2010/010 AGE UK - Project - The Acorn End of life care,Programme
Department of Health,Department of Health,26/11/2012,Grants to non profit institutions (CUR),Social Care,CHILD BRAIN INJURY TRUST,VCS,OX27 7SG,ERS-477553-66301,29300,,2011/038 Child Brain Injury Trust - project: Helpline and Information Project (HIP),Programme
Department of Health,Department of Health,27/11/2012,Outsourcing Contract,Goverance Operations & Assurance,NHS SHARED BUSINESS SERVICES (SBS),PUBLIC,WF3 1WE,100013485,90280.75,,NHS SBS  charges for BMS Support and Development Service from 1 April 2012 to 31 March 2013,Admin
Department of Health,Department of Health,27/11/2012,Outsourcing Contract,Goverance Operations & Assurance,NHS SHARED BUSINESS SERVICES (SBS),PUBLIC,WF3 1WE,100013486,90280.75,,NHS SBS  charges for BMS Support and Development Service from 1 April 2012 to 31 March 2013,Admin
Department of Health,Department of Health,27/11/2012,Research & development,Research & Development,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,PUBLIC,NW1 0PE,ERS-477645-66394,40280,,Applied Research Programme,Programme
Department of Health,Department of Health,27/11/2012,Research & development,Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,ERS-477647-66389,32887,,Applied Research Programme,Programme
Department of Health,Department of Health,27/11/2012,Research & development,Research & Development,BARTS HEALTH NHS TRUST,PUBLIC,E1 8PR,ERS-477648-66396,53069,,Applied Research Programme,Programme
Department of Health,Department of Health,27/11/2012,Research & development,Research & Development,BARTS HEALTH NHS TRUST,PUBLIC,E1 8PR,ERS-477650-66397,52453,,Applied Research Programme,Programme
Department of Health,Department of Health,27/11/2012,Research & development,Research & Development,THE LEEDS COMMUNITY HEALTHCARE NHS TRUST,PUBLIC,LS6 1PF,ERS-477651-66395,56581,,Applied Research Programme,Programme
Department of Health,Department of Health,27/11/2012,Research & development,Research & Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,PUBLIC,M21 9UN,ERS-477656-66393,197176,,Flexibility & Sustainability Funding,Programme
Department of Health,Department of Health,27/11/2012,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-477664-66390,4980153,,Bio-Medical Centres,Programme
Department of Health,Department of Health,27/11/2012,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-477664-66390,125000,,Biomedical Units,Programme
Department of Health,Department of Health,27/11/2012,IT minor costs non capital,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201310333,37583.33,,P 4001 3 relocations to be carried out on London Estates during October,Admin
Department of Health,Department of Health,27/11/2012,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201310336,15586.5,,IMS2.1 deployment pre IMS3 - Other ALBs,Admin
Department of Health,Department of Health,27/11/2012,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201310336,6889.13,,Maple Street Phase 2,Admin
Department of Health,Department of Health,27/11/2012,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201310336,1105.42,,Quarry House - Phases 2 & 3,Admin
Department of Health,Department of Health,27/11/2012,Building repairs & maintenance,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201310345,41234,,P4000 Move SCLGCP – staff left over in WH Move SCLGCP – staff to RH ,Admin
Department of Health,Department of Health,27/11/2012,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201310346,200668.63,,IMS2 Exit - Extended Exit Mobilisation,Admin
Department of Health,Department of Health,27/11/2012,Contr Other External,INFORMATICS,CABLE & WIRELESS UK,,,15831578,28129.87,,,
Department of Health,Department of Health,27/11/2012,Contr Other External,INFORMATICS,CABLE & WIRELESS UK,,,15831579,161808,,,
Department of Health,Department of Health,27/11/2012,Consultancy/Professional Advice,Social Care,PGO FOREIGN CURRENCY PAYMENTS,PUBLIC,RH10 1UH,1042523280IT872M,36262.19,,,Programme
Department of Health,Department of Health,27/11/2012,Policy Payments,Commissioning,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,,12594123,53558.64,,DECS Child Dental Health Survey to improve children's oral health 2012-2015,Programme
Department of Health,Department of Health,27/11/2012,Research & development,Research & Development,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-477663-66391,33215.88,,Other PRP Research,Programme
Department of Health,Department of Health,27/11/2012,Grants to non profit institutions (CUR),Social Care,NATIONAL SOCIETY FOR THE PREVENTION OF CRUELTY TO CHILDREN,VCS,EC2A 3NH,ERS-477576-66321,27570,,"2011-12 IESD Payment - Domestic Abuse, Recovering Together Project - Three Year",Programme
Department of Health,Department of Health,27/11/2012,Grants to non profit institutions (CUR),Social Care,CSV,VCS,N1 9NJ,ERS-477653-66361,28735,,2011/055 Community Service Volunteers - Volunteering Solutions for Healthy Ageing,Programme
Department of Health,Department of Health,27/11/2012,Grants to non profit institutions (CUR),Social Care,HEALTHY LIVING PROJECTS,VCS,IG1 IQP,ERS-477667-66398,31030,,2011/035 Healthy Living Projects-Unwind,Programme
Department of Health,Department of Health,27/11/2012,Grants to non profit institutions (CUR),Social Care,SHARED LIVES PLUS,VCS,L3 9JR,ERS-477763-66481,27915.1,,2011/034 NAAPS UK LTD - project: A million micro-enterprises,Programme
Department of Health,Department of Health,27/11/2012,Grants to non profit institutions (CUR),Social Care,NATIONAL DEVELOPMENT TEAM FOR INCLUSION NDTI,VCS,BL9 5BT,ERS-477769-66501,42661.5,,2011/037 Circles of support for people with dementia,Programme
Department of Health,Department of Health,28/11/2012,Professional fees,External Relations,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,5649,25807.78,,BSA inv 5649 Recharge for the TRS project Oct 12,Programme
Department of Health,Department of Health,28/11/2012,Policy Payments,NHS Medical,PETERBOROUGH PCT,PUBLIC,PE29 6FH,3000010097,49650,,MSC funding for clusters workshops 12-13 to NHSPCC,Programme
