Department,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number, Spend 
Home Office,Home Office,12/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052623,"200,512.50"
Home Office,Home Office,12/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052623,"441,705.89"
Home Office,Home Office,12/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052623,"24,433.32"
Home Office,Home Office,12/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052623,"42,648.03"
Home Office,Home Office,12/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052623,"8,909.77"
Home Office,Home Office,12/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052623,"25,357.89"
Home Office,Home Office,12/08/2016,Grant,UKVI - UK Visa & Immigration,INTERNATIONAL ORG FOR MIGRATION (G),1001900689,"112,564.00"
Home Office,Home Office,12/08/2016,Grant,UKVI - UK Visa & Immigration,NHS ENGLAND (G),1001900693,"54,000.00"
Home Office,Home Office,12/08/2016,Grant,UKVI - UK Visa & Immigration,OLDHAM METROPOLITAN BOROUGH COUNCIL (G),1001900697,"33,750.00"
Home Office,Home Office,12/08/2016,Contingent Labour,UKVI - UK Visa & Immigration,CAPITA BUSINESS SERVICES LTD (E),1001900853,"37,776.10"
Home Office,Home Office,12/08/2016,Security Guard Services Other costs,UKVI - UK Visa & Immigration,ICTS UK LTD,1001900884,"26,611.99"
Home Office,Home Office,12/08/2016,Grant,UKVI - UK Visa & Immigration,BIRMINGHAM CITY COUNCIL (G),1001900673,"26,100.65"
Home Office,Home Office,12/08/2016,Grant,UKVI - UK Visa & Immigration,BIRMINGHAM CITY COUNCIL (G),1001900673,"27,003.00"
Home Office,Home Office,12/08/2016,Grant,UKVI - UK Visa & Immigration,BIRMINGHAM CITY COUNCIL (G),1001900673,"27,003.00"
Home Office,Home Office,12/08/2016,Grant,UKVI - UK Visa & Immigration,BRITISH REFUGEE COUNCIL (G),1001900674,"200,000.00"
Home Office,Home Office,12/08/2016,Grant,UKVI - UK Visa & Immigration,COSLA (G),1001900676,"28,000.00"
Home Office,Home Office,12/08/2016,Grant,UKVI - UK Visa & Immigration,COVENTRY CITY COUNCIL 1 (G),1001900677,"64,140.00"
Home Office,Home Office,12/08/2016,Grant,UKVI - UK Visa & Immigration,GLASGOW CITY COUNCIL 1 (G),1001900684,"78,630.00"
Home Office,Home Office,12/08/2016,Professional & Admin Services,UKVI - UK Visa & Immigration,MANPOWER UK LIMITED,1001900892,"58,260.00"
Home Office,Home Office,12/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001900932,"1,386,203.41"
Home Office,Home Office,12/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001900932,"180,000.00"
Home Office,Home Office,15/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052630,"566,180.32"
Home Office,Home Office,15/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052630,"313,294.27"
Home Office,Home Office,15/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052630,"1,576,245.17"
Home Office,Home Office,15/08/2016,Grant,UKVI - UK Visa & Immigration,BURY PRIMARY CARE TRUST (G),3000052625,"43,800.00"
Home Office,Home Office,16/08/2016,Grant,UKVI - UK Visa & Immigration,COLCHESTER BOROUGH COUNCIL (G),1001901693,"25,925.00"
Home Office,Home Office,16/08/2016,Grant,UKVI - UK Visa & Immigration,GLASGOW CITY COUNCIL 1 (G),1001901695,"76,230.00"
Home Office,Home Office,17/08/2016,"Transport, Storage & Mail Services",UKVI - UK Visa & Immigration,IRON MOUNTAIN (UK) LTD,1001902364,"289,849.00"
Home Office,Home Office,17/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,6POINT6 LTD,1001902319,"301,898.70"
Home Office,Home Office,17/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,6POINT6 LTD,1001902319,"133,178.10"
Home Office,Home Office,17/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,6POINT6 LTD,1001902319,"72,633.00"
Home Office,Home Office,17/08/2016,"IT, Telecomms Application Consultancy & Development",UKVI - UK Visa & Immigration,EXPERIS LTD,1001902356,"31,127.04"
Home Office,Home Office,17/08/2016,Integration Loan Scheme,UKVI - UK Visa & Immigration,DEPARTMENT FOR WORK & PENSIONS (DWP),1001902351,"131,880.00"
Home Office,Home Office,17/08/2016,Grant,UKVI - UK Visa & Immigration,MANCHESTER CITY COUNCIL (G),1001902150,"46,320.00"
Home Office,Home Office,17/08/2016,Grant,UKVI - UK Visa & Immigration,MANCHESTER CITY COUNCIL (G),1001902150,"81,285.00"
Home Office,Home Office,17/08/2016,Asylum Services,UKVI - UK Visa & Immigration,POST OFFICE LTD,1001902381,"110,284.80"
Home Office,Home Office,18/08/2016,"Transport, Storage & Mail Services",UKVI - UK Visa & Immigration,DX NETWORK SERVICES LTD,1001902743,"22,847.72"
Home Office,Home Office,18/08/2016,"Transport, Storage & Mail Services",UKVI - UK Visa & Immigration,DX NETWORK SERVICES LTD,1001902743,"23,289.23"
Home Office,Home Office,18/08/2016,"Transport, Storage & Mail Services",UKVI - UK Visa & Immigration,DX NETWORK SERVICES LTD,1001902743,"136,527.20"
Home Office,Home Office,18/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052649,"294,181.11"
Home Office,Home Office,18/08/2016,Asylum Services,UKVI - UK Visa & Immigration,MIGRANT HELPLINE LTD T/A MIGRANT HELPLINE,1001902771,"164,202.00"
Home Office,Home Office,19/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052654,"274,325.20"
Home Office,Home Office,19/08/2016,Grant,UKVI - UK Visa & Immigration,OFFICE OF THE IMMIGRATION SERVICES COMMISSIONER (OISC ) (G),3000052655,"301,667.00"
Home Office,Home Office,19/08/2016,Security Guard Services Other costs,UKVI - UK Visa & Immigration,OCS GROUP UK LTD,1001903240,"36,246.20"
Home Office,Home Office,19/08/2016,Security Guard Services Other costs,UKVI - UK Visa & Immigration,OCS GROUP UK LTD,1001903240,"26,157.60"
Home Office,Home Office,19/08/2016,Law Enforcement & Safety Equipment,UKVI - UK Visa & Immigration,SECURITY SERVICES GROUP,3000052656,"40,086.53"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001903195,"9,600.00"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001903195,"17,913.24"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001903195,"947,959.82"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001903195,"47,776.81"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001903195,"49,193.15"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001903195,"216,456.70"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001903195,"29,861.23"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001903194,"32,400.00"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001903194,"1,782,357.34"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001903194,"111,333.83"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001903194,"174,493.04"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001903194,"455,000.04"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001903194,"26,009.46"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,CLEARSPRINGS READY HOMES LTD,1001903194,"102,913.87"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,MIGRANT HELPLINE LTD T/A MIGRANT HELPLINE,1001903233,"131,549.23"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001903261,"1,310,000.00"
Home Office,Home Office,19/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001903261,"180,000.00"
Home Office,Home Office,22/08/2016,Public Administration Services,UKVI - UK Visa & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001903779,"54,296.28"
Home Office,Home Office,22/08/2016,Public Administration Services,UKVI - UK Visa & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001903779,"81,259.92"
Home Office,Home Office,22/08/2016,Public Administration Services,UKVI - UK Visa & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001903779,"67,473.00"
Home Office,Home Office,22/08/2016,Public Administration Services,UKVI - UK Visa & Immigration,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),1001903779,"64,826.21"
Home Office,Home Office,22/08/2016,Legal Services,UKVI - UK Visa & Immigration,CROWN SOLICITORS OFFICE,1001903776,"1,140.00"
Home Office,Home Office,22/08/2016,Legal Services,UKVI - UK Visa & Immigration,CROWN SOLICITORS OFFICE,1001903776,"62,748.96"
Home Office,Home Office,22/08/2016,Legal Services,UKVI - UK Visa & Immigration,SCOTLAND OFFICE,3000052660,"88,588.13"
Home Office,Home Office,23/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,AGILESPHERE LLP,1001904149,"42,197.59"
Home Office,Home Office,23/08/2016,"IT, Telecomms Application Consultancy & Development",UKVI - UK Visa & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001904179,"133,278.74"
Home Office,Home Office,23/08/2016,Legal Services,UKVI - UK Visa & Immigration,IDEO LLC,1001904180,"49,200.00"
Home Office,Home Office,24/08/2016,Grant,UKVI - UK Visa & Immigration,COVENTRY & RUGBY CLINICAL COMMISSIONING GROUP (G),1001904408,"174,356.65"
Home Office,Home Office,24/08/2016,Grant,UKVI - UK Visa & Immigration,GLASGOW CITY COUNCIL 1 (G),1001904409,"101,618.10"
Home Office,Home Office,25/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052674,"49,972.17"
Home Office,Home Office,25/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052674,"250,907.39"
Home Office,Home Office,25/08/2016,Legal Services,UKVI - UK Visa & Immigration,HER MAJESTY'S COURTS & TRIBUNAL SERVICE,3000052675,"57,710.00"
Home Office,Home Office,25/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,UK CLOUD LTD,1001904844,"420,267.10"
Home Office,Home Office,25/08/2016,Asylum Services,UKVI - UK Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001904789,"129,985.02"
Home Office,Home Office,25/08/2016,Asylum Services,UKVI - UK Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001904789,"2,324,410.66"
Home Office,Home Office,25/08/2016,Asylum Services,UKVI - UK Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001904789,"87,600.00"
Home Office,Home Office,25/08/2016,Asylum Services,UKVI - UK Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001904789,"16,459.26"
Home Office,Home Office,25/08/2016,Asylum Services,UKVI - UK Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001904789,"175,070.03"
Home Office,Home Office,25/08/2016,Asylum Services,UKVI - UK Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001904789,"275,535.48"
Home Office,Home Office,25/08/2016,Asylum Services,UKVI - UK Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001904789,"152,154.00"
Home Office,Home Office,25/08/2016,Asylum Services,UKVI - UK Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001904789,"2,606,497.58"
Home Office,Home Office,25/08/2016,Asylum Services,UKVI - UK Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001904789,"19,310.26"
Home Office,Home Office,25/08/2016,Asylum Services,UKVI - UK Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001904789,"154,568.86"
Home Office,Home Office,25/08/2016,Asylum Services,UKVI - UK Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001904789,"247,418.11"
Home Office,Home Office,25/08/2016,Legal Services,UKVI - UK Visa & Immigration,SCOTLAND OFFICE,3000052677,"66,822.00"
Home Office,Home Office,26/08/2016,"IT, TelecommsManaged Service",UKVI - UK Visa & Immigration,ATOS IT SERVICES UK LTD,1001905229,"35,664.00"
Home Office,Home Office,26/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,DELOITTE LLP,1001905292,"216,000.00"
Home Office,Home Office,26/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,DELOITTE LLP,1001905292,"57,000.00"
Home Office,Home Office,26/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,DELOITTE LLP,1001905292,"54,000.00"
Home Office,Home Office,26/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,DELOITTE LLP,1001905291,"168,000.00"
Home Office,Home Office,26/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,DELOITTE LLP,1001905291,"220,000.00"
Home Office,Home Office,26/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,DELOITTE LLP,1001905291,"49,000.00"
Home Office,Home Office,26/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,DELOITTE LLP,1001905291,"46,000.00"
Home Office,Home Office,26/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,DELOITTE LLP,1001905291,"168,000.00"
Home Office,Home Office,26/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,DELOITTE LLP,1001905291,"49,000.00"
Home Office,Home Office,26/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,DELOITTE LLP,1001905291,"46,000.00"
Home Office,Home Office,26/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001905312,"245,138.26"
Home Office,Home Office,26/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,QA CONSULTING SERVICES LTD,1001905348,"208,560.00"
Home Office,Home Office,26/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001905361,"1,310,000.00"
Home Office,Home Office,30/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052687,"131,671.48"
Home Office,Home Office,30/08/2016,"IT, Telecomms Application Consultancy & Development",UKVI - UK Visa & Immigration,IDENTITY E2E LTD,1001905894,"98,419.32"
Home Office,Home Office,30/08/2016,Grant,UKVI - UK Visa & Immigration,BIRMINGHAM CITY COUNCIL (G),1001905684,"27,000.00"
Home Office,SIA - Security Industry Authority,28/07/2016,Staff Costs,SIA - Security Industry Authority,PA CONSULTING SERVICES LTD,CPAC02,"210,867.30"
Home Office,SIA - Security Industry Authority,28/07/2016,Licensing costs,SIA - Security Industry Authority,POST OFFICE,CPOS03,"39,683.02"
Home Office,SIA - Security Industry Authority,09/08/2016,Licensing costs,SIA - Security Industry Authority,POST OFFICE,CPOS03,"41,993.40"
