Organisation,,Partnerships for Schools,,,,,,
Submitted By,,,,,,,,
Spend Tolerance,,"25,000",,,,,,
Month,,01.12.2010 to 31.12.2010,,,,,,
Department family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount Including VAT,VAT Registration Number
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,STOKE ON TRENT COUNTY COUNCIL,298752,5990091.35
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,WILTSHIRE COUNCIL,298754,11677781.66
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,SWINDON BOROUGH COUNCIL,298756,4688433.28
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,BRACKNELL FOREST BOROUGH COUNCIL,298758,2483287.06
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,WINDSOR AND MAIDENHEAD ROYAL BOROUGH COUNCIL,298760,2518666.7
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,WEST BERKSHIRE COUNCIL,298762,3308526.54
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,READING BOROUGH COUNCIL,298764,1553976.29
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,SLOUGH BOROUGH COUNCIL,298766,3707393.35
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,WOKINGHAM BOROUGH COUNCIL,298768,3462719.39
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,CAMBRIDGESHIRE COUNTY COUNCIL,298770,9146531.6
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,PETERBOROUGH CITY COUNCIL,298772,7565982.37
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,HALTON BOROUGH COUNCIL,298774,847393.28
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,WARRINGTON BOROUGH COUNCIL,298776,4015891.4
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,DEVON COUNTY COUNCIL,298778,4227277.93
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,PLYMOUTH CITY COUNCIL,298780,4134347.31
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,TORBAY COUNCIL,298782,3505976.19
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,ESSEX COUNTY COUNCIL,298784,20213093.24
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,SOUTHEND-ON-SEA BOROUGH COUNCIL,298786,5360963.52
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,THURROCK COUNCIL,298788,1305850.28
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,HEREFORDSHIRE COUNTY COUNCIL,298790,8550440.86
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,WORCESTERSHIRE COUNTY COUNCIL,298792,5188826.3
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,KENT COUNTY COUNCIL,298794,15422841.6
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,MEDWAY COUNCIL,298796,4157098.48
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,LANCASHIRE COUNTY COUNCIL,298798,10934386.92
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN WITH DARWEN BOROUGH COUNCIL,298800,6447075
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,BLACKPOOL BOROUGH COUNCIL,298802,7326686
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,NOTTINGHAMSHIRE COUNTY COUNCIL,298804,4639240.19
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,NOTTINGHAM CITY COUNCIL,298806,14674146.99
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,SHROPSHIRE COUNCIL,298808,3529096.5
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,TELFORD AND WREKIN BOROUGH COUNCIL,298810,8629691.07
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,CORNWALL COUNCIL,298812,7252544.3
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,CUMBRIA COUNTY COUNCIL,298814,20917585.22
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,GLOUCESTERSHIRE COUNTY COUNCIL,298816,11901908.81
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,HERTFORDSHIRE COUNTY COUNCIL,298818,20703610.06
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,ISLE OF WIGHT COUNCIL,298820,1575274.17
