Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,18/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,JAMES FISHER MARINE   SERVICES LIMITED,LA14 1HR,12370,Equipment support project costs,"£18,080.80"
Ministry of Defence,Ministry of Defence,19/05/2015,Fuel for military use,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,13513,Computer equipment costing below the capitalisation threshold,"£18,064.45"
Ministry of Defence,Ministry of Defence,26/05/2015,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,15635,Cost of other material consumed,"£18,059.79"
Ministry of Defence,Ministry of Defence,28/05/2015,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000102,Cost of claims/compensation and related expenses against MOD,"£18,037.36"
Ministry of Defence,Ministry of Defence,19/05/2015,Externally delivered education and training,Air Command,UNIVERSITY OF LINCOLN,LN6 7TS,13595,External military training ,"£18,000.00"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,12150,Freight movement costs,"£17,959.51"
Ministry of Defence,Ministry of Defence,18/05/2015,"Transportation of personnel, freight and travel expenses",JFC,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,12138,Equipment support project costs,"£17,944.03"
Ministry of Defence,Ministry of Defence,22/05/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,15135,Works - estate management,"£17,899.60"
Ministry of Defence,Ministry of Defence,22/05/2015,Design services and minor equipment purchases,Navy Command,DARCY PRODUCTS LTD,ME20 6GN,14793,Equipment support non-project costs,"£17,883.87"
Ministry of Defence,Ministry of Defence,13/05/2015,Fuel for military use,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,10611,Spend on Inventory - General,"£17,799.70"
Ministry of Defence,Ministry of Defence,27/05/2015,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,LS25 2DY,16100,Cost of purchasing and repairing clothing,"£17,746.43"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Defence Equipment + Support,OVIK SOLUTIONS LIMITED,DT5 8BF,12624,Raw materials and consumable engineering and technical single use military equipment inventory purchased,"£17,701.20"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,11950,Spend on Inventory - General,"£17,652.50"
Ministry of Defence,Ministry of Defence,18/05/2015,Administration,HO+CS,ROYAL MAIL GROUP LIMITED,S49 1HQ,12744,General administration,"£17,597.38"
Ministry of Defence,Ministry of Defence,28/05/2015,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,16482,Military short term detached duty,"£17,576.80"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Land Forces,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,12061,Computer equipment costing below the capitalisation threshold,"£17,565.41"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Defence Equipment + Support,AAH PHARMACEUTICALS LTD,CV2 2TX,11838,Consumption of medical dental and veterinary inventory,"£17,430.14"
Ministry of Defence,Ministry of Defence,18/05/2015,Fuel for military use,DES Bespoke Trading Entity,FRAZER-NASH CONSULTANCY LIMITED,RH4 1HJ,12257,Fees for professional services excluding legal fees,"£17,377.50"
Ministry of Defence,Ministry of Defence,20/05/2015,Spend on Inventory - General,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,13754,Equipment support non-project costs,"£17,312.32"
Ministry of Defence,Ministry of Defence,26/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,15225,Works - estate management,"£17,263.31"
Ministry of Defence,Ministry of Defence,18/05/2015,General services and support,Air Command,ZODIAC AEROSAFETY SYSTEMS,,6000000554,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£17,190.66"
Ministry of Defence,Ministry of Defence,22/05/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,14693,Estate + facilities management services - accommodation inventory + service,"£17,168.17"
Ministry of Defence,Ministry of Defence,10/05/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,URS INFRASTRUCTURE & ENVIRONMENT UK LIMITED,RG21 7PP,10467,Fiscal asset under construction - capital in year addition,"£17,117.41"
Ministry of Defence,Ministry of Defence,28/05/2015,Transport hire charges,Land Forces,FORBO FLOORING UK LIMITED.,KY1 2SB,16273,Spend on Inventory - General,"£17,091.19"
Ministry of Defence,Ministry of Defence,13/05/2015,Spend on Inventory - General,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,10546,Equipment support project costs,"£17,040.00"
Ministry of Defence,Ministry of Defence,10/05/2015,Purchase of inventory and services ,JFC,SERCO LIMITED,RG27 9UY,10398,Computer equipment costing below the capitalisation threshold,"£17,018.84"
Ministry of Defence,Ministry of Defence,01/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,M.A.C. ITALIA S.R.L.,,5000126938,Estate + facilities management services - accommodation inventory + service,"£16,999.98"
Ministry of Defence,Ministry of Defence,20/05/2015,Food and clothing,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,13719,Cost of ground diesel fuel consumed,"£16,961.40"
Ministry of Defence,Ministry of Defence,14/05/2015,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000015,Cost of claims/compensation and related expenses against MOD,"£16,915.49"
Ministry of Defence,Ministry of Defence,29/05/2015,IT and communication services,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,16739,Cost of other material consumed,"£16,889.95"
Ministry of Defence,Ministry of Defence,10/05/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,T.W.KEMPTON (CORPORATE CLOTHING) LTD,LE4 0DG,10433,Spend on Inventory - General,"£16,873.44"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Air Command,WFL (UK) LIMITED,SN15 5DN,12997,Cost of ground diesel fuel consumed,"£16,862.40"
Ministry of Defence,Ministry of Defence,27/05/2015,Design services and minor equipment purchases,DES Bespoke Trading Entity,WFL (UK) LIMITED,SN15 5DN,16130,Cost of ground diesel fuel consumed,"£16,862.07"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Land Forces,WFL (UK) LIMITED,SN15 5DN,12997,Cost of ground diesel fuel consumed,"£16,860.60"
Ministry of Defence,Ministry of Defence,18/05/2015,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,WFL (UK) LIMITED,SN15 5DN,12997,Cost of ground diesel fuel consumed,"£16,860.60"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,11955,Cost of other material consumed,"£16,836.48"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,WFL (UK) LIMITED,SN15 5DN,12997,Cost of ground diesel fuel consumed,"£16,825.68"
Ministry of Defence,Ministry of Defence,21/05/2015,Purchase of inventory and services ,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,14282,Military short term detached duty,"£16,758.36"
Ministry of Defence,Ministry of Defence,14/05/2015,Spend on Inventory - General,Defence Equipment + Support,FUCHS LUBRICANTS (UK) PLC.,ST1 5HU,10975,Spend on Inventory - General,"£16,751.20"
Ministry of Defence,Ministry of Defence,26/05/2015,Estate management,Air Command,CANON (UK) LIMITED,RH2 8BF,15257,Estate + facilities management services - accommodation inventory + service,"£16,745.68"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Land Forces,VISION SUPPORT SERVICES LIMITED,BB1 2QE,12977,Spend on Inventory - General,"£16,715.88"
Ministry of Defence,Ministry of Defence,19/05/2015,Purchase of inventory and services ,Air Command,CAMBRIDGE INFORMATION LTD,IP14 2EN,13128,Cost of other material consumed,"£16,695.00"
Ministry of Defence,Ministry of Defence,19/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,13279,Works services - excluding United States forces/NATO + married quarters,"£16,633.84"
Ministry of Defence,Ministry of Defence,19/05/2015,"Transportation of personnel, freight and travel expenses",HO+CS,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,13466,Military short term detached duty,"£16,619.20"
Ministry of Defence,Ministry of Defence,21/05/2015,Administration,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,14282,Military short term detached duty,"£16,535.16"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Navy Command,WILLIAMS LEA LIMITED,NR3 1PD,13001,Cost of other material consumed,"£16,532.11"
Ministry of Defence,Ministry of Defence,22/05/2015,Spend on Inventory - General,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,14670,Spend on Inventory - General,"£16,523.75"
Ministry of Defence,Ministry of Defence,21/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,14309,Cost of clothing and textile services received,"£16,517.45"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,CR9 2UL,12475,Fees for professional services excluding legal fees,"£16,405.30"
Ministry of Defence,Ministry of Defence,19/05/2015,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,13466,Military short term detached duty,"£16,186.60"
Ministry of Defence,Ministry of Defence,26/05/2015,Spend on Inventory - General,Defence Equipment + Support,RAPID RESPONSE SOLUTIONS LIMITED,PO2 5SD,15515,Freight movement costs,"£16,183.80"
Ministry of Defence,Ministry of Defence,18/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,12149,Spend on Inventory - General,"£16,098.60"
Ministry of Defence,Ministry of Defence,10/05/2015,IT and communication services,HO+CS,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,10235,Information technology services,"£16,096.48"
Ministry of Defence,Ministry of Defence,22/05/2015,Fuel for military use,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,15137,Cost of purchasing and repairing clothing,"£16,068.32"
Ministry of Defence,Ministry of Defence,10/05/2015,Purchase of inventory and services ,Land Forces,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,10235,IT Services -internal costs,"£16,048.68"
Ministry of Defence,Ministry of Defence,14/05/2015,Design services and minor equipment purchases,Land Forces,WILLIAMS LEA LIMITED,NR3 1PD,11225,Cost of other material consumed,"£16,031.25"
Ministry of Defence,Ministry of Defence,20/05/2015,Purchase of inventory and services ,Air Command,WFL (UK) LIMITED,SN15 5DN,14128,Cost of ground diesel fuel consumed,"£16,009.26"
Ministry of Defence,Ministry of Defence,15/05/2015,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,11362,Freight movement costs,"£15,996.99"
Ministry of Defence,Ministry of Defence,28/05/2015,Spend on Inventory - General,Defence Equipment + Support,JOHNSON CONTROLS BUILDING EFFICENCY UK LIMITED,P07 7YH,16328,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£15,957.50"
Ministry of Defence,Ministry of Defence,27/05/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,15769,Estate + facilities management services - accommodation inventory + service,"£15,940.77"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Defence Equipment + Support,CHESTERFIELD SPECIAL CYLINDERS LIMITED,S9 1BT,12077,Equipment support project costs,"£15,870.70"
Ministry of Defence,Ministry of Defence,18/05/2015,IT and communication services,HO+CS,METHODS ADVISORY LIMITED,WC2H 8AD,12455,Information technology services,"£15,855.00"
Ministry of Defence,Ministry of Defence,27/05/2015,Fuel for military use,Navy Command,WFL (UK) LIMITED,SN15 5DN,16130,Cost of ground diesel fuel consumed,"£15,835.68"
Ministry of Defence,Ministry of Defence,21/05/2015,Property leases,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,14282,Utilities consumed - electricity,"£15,809.01"
Ministry of Defence,Ministry of Defence,29/05/2015,IT and communication services,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,16739,Utilities consumed - gas,"£15,665.44"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,JFC,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,11955,Cost of other material consumed,"£15,657.32"
Ministry of Defence,Ministry of Defence,21/05/2015,Fuel for military use,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,14580,Computer equipment costing below the capitalisation threshold,"£15,654.12"
Ministry of Defence,Ministry of Defence,15/05/2015,Fuel for military use,Land Forces,HARVEST ENERGY LIMITED,W1H 7JT,11443,Cost of ground diesel fuel consumed,"£15,645.12"
Ministry of Defence,Ministry of Defence,18/05/2015,Food and clothing,Land Forces,HARVEST ENERGY LIMITED,W1H 7JT,12302,Cost of ground diesel fuel consumed,"£15,645.12"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Air Command,HARVEST ENERGY LIMITED,W1H 7JT,12302,Cost of ground diesel fuel consumed,"£15,588.00"
Ministry of Defence,Ministry of Defence,22/05/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,IBM UNITED KINGDOM LIMITED,PO6 3AE,14879,Fees for professional services excluding legal fees,"£15,585.55"
Ministry of Defence,Ministry of Defence,13/05/2015,Spend on Inventory - General,Defence Equipment + Support,COONEEN DEFENCE LIMITED,BT75 0NE,10011,Spend on Inventory - General,"£15,501.97"
Ministry of Defence,Ministry of Defence,13/05/2015,"Transportation of personnel, freight and travel expenses",Air Command,AGILITY LOGISTICS LIMITED,RG1 2LG,10507,Movement of service personnel,"£15,466.93"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,JFC,CAMBRIDGE INFORMATION LTD,IP14 2EN,12033,Cost of other material consumed,"£15,435.75"
Ministry of Defence,Ministry of Defence,28/05/2015,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,16165,Capital spares engineering and technical inventory fiscal capital in year addition,"£15,414.92"
Ministry of Defence,Ministry of Defence,22/05/2015,Purchase of inventory and services ,JFC,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,14800,Freight movement costs,"£15,367.81"
Ministry of Defence,Ministry of Defence,29/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,RAMBOLL UK LIMITED,SE1 8NW,16960,Works - estate management,"£15,347.14"
Ministry of Defence,Ministry of Defence,22/05/2015,"Transportation of personnel, freight and travel expenses",Navy Command,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,14800,Freight movement costs,"£15,341.06"
Ministry of Defence,Ministry of Defence,10/05/2015,Spend on Inventory - General,DES Bespoke Trading Entity,T.W.KEMPTON (CORPORATE CLOTHING) LTD,LE4 0DG,10433,Spend on Inventory - General,"£15,327.58"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,11839,Equipment support non-project costs,"£15,292.07"
Ministry of Defence,Ministry of Defence,10/05/2015,"Transportation of personnel, freight and travel expenses",Land Forces,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,10295,Freight movement costs,"£15,279.04"
Ministry of Defence,Ministry of Defence,28/05/2015,Purchase of inventory and services ,Land Forces,LGC LTD,TW11 0LY,16340,Fees for professional services excluding legal fees,"£15,278.12"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER ESTATE SOLUTIONS LIMITED,KY11 2BL,12938,Estate core services charge,"£15,267.00"
Ministry of Defence,Ministry of Defence,29/05/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,REXEL UK LTD,EN6 9EB,16971,Spend on Inventory - General,"£15,124.73"
