Department,Entity,Posted Date,Internal Voucher Number,Invoice Line Amount Net GBP,Supplier Name,Account Code
FCO,FCO,21/12/2016,8758568,34967.32,"SUN YAT-SEN (ZHONGSHAN) UNIVERSITY, GUANGZHOU",Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/12/2016,8783456,34949.64,ONE SANSOME PROPERTY LLC,Multiple Accounts
FCO,FCO,05/12/2016,8579575,34939.17,CARBON TRUST BEIJING CONSULTING LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8759439,34872.39,CORD GLOBAL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,06/12/2016,8584461,34806.42,CHP CASHBOX TOP UP,Interbank Transfers/Withdrawals
FCO,FCO,13/12/2016,8665451,34734.04,FCO SERVICES,Technical Supplies (Maint)
FCO,FCO,30/12/2016,8803662,34727.26,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,23/12/2016,8783441,34709.94,BEEKMAN REGENT CONDO ASSO,Multiple Accounts
FCO,FCO,20/12/2016,8742456,34558.28,UNIVERSITY COLLEGE LONDON,Programme Spend (Oracle Projects Control Account)
FCO,FCO,06/12/2016,8586795,34540.66,PEXI INC,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,20/12/2016,8739496,34414.47,CENTRAL PROVIDENT FUND BOARD,Multiple Accounts
FCO,FCO,14/12/2016,8684432,34408.38,AKTIS STRATEGY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,30/12/2016,8803649,34370.8,FCO SERVICES,Air Freight Dip Bags - Freight & Clearance Charges
FCO,FCO,16/12/2016,8718488,34334.2,DANISH REFUGEE COUNCIL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,13/12/2016,8659446,34288.78,CHAI KHANA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,09/12/2016,8625459,34280.8,FUNDACION SOSTENIBILIDAD Y EQUIDAD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/12/2016,8740537,34278.67,DATACOM EMPLOYER SERVICES,Multiple Accounts
FCO,FCO,01/12/2016,8562529,34190,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,12/12/2016,8650442,33979.73,ISS FACILITY SERVICES LTD FCO OP,Multiple Accounts
FCO,FCO,13/12/2016,8660042,33968.98,NAJMI SONS AND BROTHERS LTD,Fuel Oil Residential
FCO,FCO,15/12/2016,8695617,33810,ATKINS LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,28/12/2016,8794484,33800,REPRIEVE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8771443,33757.03,ISRAEL RATHAUS,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,16/12/2016,8712128,33752.1,MOTT MACDONALD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8759442,33721.91,PICKFORDS MOVE MANAGEMENT LTD,Unaccompanied Air Freight
FCO,FCO,16/12/2016,8712226,33698.05,INTERSERVE FM LTD,FM Interserve Building Fabric Maintenance
FCO,FCO,21/12/2016,8764450,33581.32,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,22/12/2016,8771517,33581.19,A KATEMBWE,Rental Payments - residential
FCO,FCO,20/12/2016,8742592,33500,PROMPT UK LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8775447,33470.97,UNIVERSITY OF EXETER,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8712182,33350,BEHAVIOURAL INSIGHTS TEAM,Programme Spend (Oracle Projects Control Account)
FCO,FCO,28/12/2016,8794505,33288.84,BRITSOURCE INTERNATIONAL,Property Maintenance Overseas Residential
FCO,FCO,13/12/2016,8670425,33262.84,FUNDACAO CHRISTIANO OTTONI,Programme Spend (Oracle Projects Control Account)
FCO,FCO,07/12/2016,8599502,33221.45,PICKFORDS MOVE MANAGEMENT LTD,Heavy Baggage
FCO,FCO,28/12/2016,8788530,33182.58,CHINA MODERN EDUCATIONAL EQUIPMENT MAGAZINE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8774560,33143.22,SHAILENDER SINGH AND JASVINDER KAUR THAKUR,Multiple Accounts
FCO,FCO,23/12/2016,8783569,33023.98,BRITISH CHAMBER OF COMMERCE,Miscellaneous Expenditure: inc subscriptions and equipment maintenance
FCO,FCO,07/12/2016,8598433,32879.67,FCO SERVICES,Property Maintenance Overseas Non Residential
FCO,FCO,22/12/2016,8777549,32866.33,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,07/12/2016,8597604,32856.28,ARB LE STAFF PAY,Multiple Accounts
FCO,FCO,16/12/2016,8712315,32824,INTERSERVE FM LTD,Multiple Accounts
FCO,FCO,20/12/2016,8740539,32813.17,MOTT MACDONALD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8715565,32737.26,SSK,Multiple Accounts
FCO,FCO,13/12/2016,8664427,32639.67,DIALOGUE ADVISORY GROUP,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8762485,32558,WORLDREACH SOFTWARE CORPORATION,Information Systems Maintenance
FCO,FCO,29/12/2016,8800581,32474.07,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,20/12/2016,8742477,32404.47,TODD RESEARCH LTD,Estates - Other Machinery and Equipment
FCO,FCO,20/12/2016,8742597,32403,BRITISH FILM INSTITUTE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8762455,32361,UNIVERSITY COLLEGE LONDON,Programme Spend (Oracle Projects Control Account)
FCO,FCO,14/12/2016,8676931,32275.88,THE INSTITUTE OF MARKET AND PRICE RESEARCH NATIONAL DEVELOPMENT AND REFORM COMMISSION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8760452,32142.73,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,08/12/2016,8607602,32129.71,JAGDISH LAL CHAWLA,Rental Payments - residential
FCO,FCO,14/12/2016,8687551,32051,PEACEFUL CHANGE INITIATIVE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8718460,32020,UNIVERSITY OF OXFORD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,02/12/2016,8572438,32006.6,WARREN HENRY AUTO GROUP,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,02/12/2016,8576437,31932.7,FCO SERVICES,Construction Project more than £10k
FCO,FCO,15/12/2016,8695625,31920.83,CASE MATRIX NETWORK,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/12/2016,8784428,31740,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,23/12/2016,8784430,31740,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,16/12/2016,8712230,31701.42,INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,14/12/2016,8681449,31689.3,PICKFORDS MOVE MANAGEMENT LTD,Employee Default Expense (restricted use)
FCO,FCO,20/12/2016,8739566,31662.27,Q PARK LIMITED,Rental Payments - residential
FCO,FCO,20/12/2016,8739567,31662.27,Q PARK LIMITED,Rental Payments - residential
FCO,FCO,14/12/2016,8686450,31626,CRTA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,30/12/2016,8803560,31555.39,FCO SERVICES,Air Freight Dip Bags - Freight & Clearance Charges
FCO,FCO,06/12/2016,8584462,31542.5,GUANGDONG CCUS CENTRE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,28/12/2016,8789429,31513.74,TEAM LEYLAND INTERNATIONAL LTD,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,13/12/2016,8668578,31483.5,FCO SERVICES,Information Systems Maintenance
FCO,FCO,21/12/2016,8761453,31441.18,KOLEKTIV DOO,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/12/2016,8697507,31437.59,IBM WORLD TRADE CORPORATION,Miscellaneous Expenditure: inc subscriptions and equipment maintenance
FCO,FCO,22/12/2016,8772620,31254,INTERNATIONAL GOVERNANCE AND RISK LIMITED GOVRISK,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8773513,31242.43,ERNST AND YOUNG SAS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8712225,31213.35,INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,21/12/2016,8758573,31170.07,GO GROUP NLE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8735434,31169.13,SIF ICAP SA DE CV,Programme Spend (Oracle Projects Control Account)
FCO,FCO,09/12/2016,8629471,31050,CHINA-BRITAIN BUSINESS COUNCIL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,14/12/2016,8687441,30983.33,SEBHATU AND SONS PROPERTY ADMINISTRATION AND SECURITY SERVICE PLC,Local Guards
FCO,FCO,22/12/2016,8777534,30957,COFFEY INTERNATIONAL DEVELOPMENT,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8717461,30853.41,AETNA,Multiple Accounts
FCO,FCO,12/12/2016,8644521,30778.17,ASSOCIATION OF COLLEGES,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/12/2016,8742501,30648.35,THE OPEN DATA INSTITUTE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,13/12/2016,8659820,30622.24,FAKHRY TRADE AND CONTRACTS,Repairs And Refurbishment: Works Residential
FCO,FCO,28/12/2016,8794473,30601.19,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,28/12/2016,8794475,30601.19,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,29/12/2016,8799484,30601.19,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,12/12/2016,8644699,30584.02,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,23/12/2016,8784440,30572,DELIVERY ASSOCIATES LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8712290,30531.43,INTERSERVE FM LTD,Multiple Accounts
FCO,FCO,23/12/2016,8783444,30500,BRITISH COUNCIL ALGERIA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8726444,30492.68,EXERGY LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8712305,30452.12,INTERSERVE FM LTD,Multiple Accounts
FCO,FCO,20/12/2016,8742442,30319,AXIOM INTERNATIONAL LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8639581,30317.28,TOWN AND COUNTRY PLANNING ASSOCIATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,05/12/2016,8579493,30289.24,TAJ HOTELS RESORTS AND PALACES,Multiple Accounts
FCO,FCO,16/12/2016,8716441,30249.82,RAPPLER INC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,01/12/2016,8561465,30197,FCO SERVICES,Repairs And Refurbishment: Works Residential
FCO,FCO,16/12/2016,8712187,30006.66,INTERSERVE FM LTD,Multiple Accounts
FCO,FCO,12/12/2016,8647541,30000,FUJITSU SERVICES LIMITED,IT/IS Consultancy
FCO,FCO,13/12/2016,8660786,30000,INITIATIVE POUR LEADERSHIP COHESIF,Programme Spend (Oracle Projects Control Account)
FCO,FCO,14/12/2016,8687481,30000,CABINET OFFICE,Training Courses
FCO,FCO,22/12/2016,8777493,30000,WILTON PARK EXECUTIVE AGENCY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,29/12/2016,8802430,30000,VODAFONE LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,12/12/2016,8634501,29999.73,CIVIC CONSENT NGO,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8650475,29851.39,ISS FACILITY SERVICES LTD FCO OP,Multiple Accounts
FCO,FCO,21/12/2016,8758831,29700.03,STRENGTHEN PARTICIPATORY ORGANISATN,Programme Spend (Oracle Projects Control Account)
FCO,FCO,06/12/2016,8586752,29672.95,ADVICE ON INDIVIDUAL RIGHTS IN EUROPE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/12/2016,8695677,29624,FROST & SULLIVAN INDIA PVT LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8722939,29574.09,DISCOVERY MEDICAL AID,Multiple Accounts
FCO,FCO,21/12/2016,8761457,29574,STABILIZATION SUPPORT SERVICES,Programme Spend (Oracle Projects Control Account)
FCO,FCO,13/12/2016,8660559,29531,CHATHAM HOUSE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,08/12/2016,8621558,29497.5,HAYS SPECIALIST RECRUITMENT LTD,Specialist Contractors
FCO,FCO,13/12/2016,8671429,29473.48,OVE ARUP PARTNERS INTERNATIONAL LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,14/12/2016,8680481,29422.03,PICKFORDS MOVE MANAGEMENT LTD,Employee Default Expense (restricted use)
FCO,FCO,15/12/2016,8705478,29421.57,ARTICLE 19,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8777514,29383.26,ORACLE CORPORATION (UK) LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,15/12/2016,8695521,29360.39,BRITISH GEOLOGICAL SURVEY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,08/12/2016,8621559,29298.83,CAMARA COLOMBIANA DE LA INFRAESTRUCTURA,Overseas Marketing
FCO,FCO,15/12/2016,8693432,29228.33,HARIS ENTERPRISES PVT LTD,Local Guards
FCO,FCO,12/12/2016,8634451,29117.76,TEAM 3 LIMITED,Local Guards
FCO,FCO,16/12/2016,8712173,29091.44,CLOUDBREAK ANALYSIS LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8771432,29046.44,BJB LE STAFF PAY,Multiple Accounts
FCO,FCO,16/12/2016,8717552,28943,AQUATERA LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8722567,28914.13,ASEAN CSR NETWORK LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,07/12/2016,8599446,28885.52,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,Specialist Contractors
FCO,FCO,07/12/2016,8596484,28833.13,MOTT MACDONALD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,05/12/2016,8579984,28783.88,EAST AFRICAN DEVELOPMENT BANK,Rental Payments - residential
FCO,FCO,13/12/2016,8661432,28783.88,IP SAGINDIKOV RUSTEM,Rental Payments - residential
FCO,FCO,13/12/2016,8661460,28783.88,AZHAR IE,Rental Payments - residential
FCO,FCO,19/12/2016,8727431,28744.92,BRITISH COUNCIL SUCURSAL LIMA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/12/2016,8742460,28652,ALCAMILABS LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8712314,28635.39,INTERSERVE FM LTD,Multiple Accounts
FCO,FCO,02/12/2016,8575537,28613,CHARITY COMMISSION ENGLAND AND WALES,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8772574,28520.47,GUNG HO EVENT MANAGEMENT SERVICES PVT LTD,Multiple Accounts
FCO,FCO,20/12/2016,8742497,28504.73,THE OPEN DATA INSTITUTE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,08/12/2016,8621613,28500,ELEPHANTS DONT FORGET,Information Systems Under £3000 (non-capitalised)
FCO,FCO,12/12/2016,8644537,28492,PEACE DIRECT,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8715457,28447.4,ENGINEERING DIMENSION CONTRACTING,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,22/12/2016,8771480,28352.77,G4S SECURITY SERIVICES GHANA LTD,Local Guards
FCO,FCO,01/12/2016,8562477,28241,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,13/12/2016,8657476,28179.04,BEIJING INSURANCE RESEARCH INSTITUTE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8722949,28060.4,IRAQ ELECTRICITY BOARD,Electricity Non-Residential
FCO,FCO,01/12/2016,8564548,28054,RSM RISK ASSURANCE SERVICES LLP,Specialist Contractors
FCO,FCO,29/12/2016,8800566,28051.09,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,20/12/2016,8739433,28041.39,ASHRAF UZ ZAMAN,Rental Payments - residential
FCO,FCO,05/12/2016,8580015,28000,ARUP LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8736490,27957.05,AVANCE ANALISIS INVESTIGACION Y ESTUDIOS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8725502,27911.85,INTERNATIONAL GOVERNANCE AND RISK LIMITED GOVRISK,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8645432,27896.37,ITDP MEXICO AC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8761496,27882.69,ADAM SMITH INTERNATIONAL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,14/12/2016,8687522,27875.43,INICIATIVA CLIMATICA DE MEXICO AC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,14/12/2016,8679442,27872.4,OVE ARUP PARTNERS INTERNATIONAL LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/12/2016,8697494,27783.25,DISTINCTHD,Information Systems Maintenance
FCO,FCO,22/12/2016,8775438,27772,THECITYUK,Programme Spend (Oracle Projects Control Account)
FCO,FCO,01/12/2016,8562611,27768.91,PICKFORDS MOVE MANAGEMENT LTD,Personal Car Freight
FCO,FCO,30/12/2016,8803641,27763.44,FCO SERVICES,Air Freight Dip Bags - Freight & Clearance Charges
FCO,FCO,09/12/2016,8627602,27656,DODS PARLIAMENTARY COMMUNICATIONS LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,08/12/2016,8607733,27522.87,BRITISH EMBASSY,Interpost Fundings
FCO,FCO,05/12/2016,8580118,27513.58,DIPLOMATIC MISSION SUPPLIES LTD,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,16/12/2016,8712327,27389.76,ISS FACILITY SERVICES LTD FCO OP - POE,Multiple Accounts
FCO,FCO,14/12/2016,8687464,27338.1,SHERIDANS INVESTIGATIONS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/12/2016,8691645,27321.46,CHINA FOREIGN EXCHANGE TRADE SYSTEM,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8773468,27268.77,ACCOUNTING SOLUTIONS,Multiple Accounts
FCO,FCO,12/12/2016,8650467,27163.77,ISS FACILITY SERVICES LTD FCO OP,FM Interserve BES Maintenance
FCO,FCO,15/12/2016,8697467,27141.29,NORTHUMBRIA ENERGY LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/12/2016,8784524,27072.99,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,Specialist Contractors
FCO,FCO,07/12/2016,8602474,27054.04,WESTMINSTER FOUNDATION FOR DEMOCRACY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8758503,27001.7,TRANSPARENCY INTERNATIONAL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8718442,26985,PRICEWATERHOUSE COOPERS PRIVATE LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/12/2016,8697544,26922.53,COMPUTACENTER UK LTD,IT/IS Consultancy
FCO,FCO,05/12/2016,8580229,26916.05,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,Specialist Contractors
FCO,FCO,15/12/2016,8700428,26810.32,RIFT VALLEY INSTITUTE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/12/2016,8697470,26751.56,PRICEWATERHOUSE COOPERS LLP,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/12/2016,8783545,26579.04,ADVICE ON INDIVIDUAL RIGHTS IN EUROPE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/12/2016,8698438,26570,BRITISH EXPERTISE INTERNATIONAL LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,01/12/2016,8559581,26539.14,G4S SECURE SOLUTIONS INT JORDAN,Local Guards
FCO,FCO,16/12/2016,8714455,26539.14,G4S SECURE SOLUTIONS INT JORDAN,Local Guards
FCO,FCO,30/12/2016,8803533,26522,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,21/12/2016,8762430,26470.3,UNIVERSIDAD DE CHILE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8650441,26466.6,ISS FACILITY SERVICES LTD FCO OP,Multiple Accounts
FCO,FCO,09/12/2016,8624563,26421.68,KUTUBAI MURZABAEV,Rental Payments - non residential
FCO,FCO,21/12/2016,8761594,26366.33,THAMES VALLEY POLICE AUTH INCOME,Programme Spend (Oracle Projects Control Account)
FCO,FCO,29/12/2016,8800549,26361.2,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,13/12/2016,8673426,26358.65,THE ASSOCIATION OF COMMONWEALTH UNIVERSITIES,Payments On Behalf Of Other External Orgns
FCO,FCO,23/12/2016,8784617,26348.39,TAAM PETROLEUM LTD,Fuel Oil Residential
FCO,FCO,22/12/2016,8771510,26321.26,ROSE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8712217,26283.76,INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,16/12/2016,8717529,26282.65,INTERNATIONAL GOVERNANCE AND RISK LIMITED GOVRISK,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8722432,26268.66,QIANHAI INSTITUTE FOR INNOVATIVE RESEARCH,Programme Spend (Oracle Projects Control Account)
FCO,FCO,01/12/2016,8564556,26267.17,INTERNATIONAL LAW AND POLICY GROUP,Programme Spend (Oracle Projects Control Account)
FCO,FCO,08/12/2016,8618436,26247,HYDROGRAPHIC OFFICE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8644629,26135,NORDIC INTERNATIONAL SUPPORT FOUNDATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/12/2016,8692435,26133.23,SOUTHWEST PETROLEUM UNIVERSITY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/12/2016,8742529,26114.2,CARBON TRUST ADVISORY LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8736479,26092.88,CENTRO DE INVESTIGACION Y DESARROLLO ac,Programme Spend (Oracle Projects Control Account)
FCO,FCO,14/12/2016,8679434,26086.8,AVARN SECURITY OY,Local Guards
FCO,FCO,22/12/2016,8773466,26065.46,SHENZHEN ASSET MANAGEMENT ASSOCIATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8712472,26058.49,MINISTRY OF JUSTICE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,07/12/2016,8597598,26006.25,LANGUAGE SERVICES DIRECT,Language Tuition: Essential
FCO,FCO,07/12/2016,8599485,25993.8,PACE FUELCARE LIMITED,Fuel Oil Non-Residential
FCO,FCO,15/12/2016,8692438,25989.4,DIAMOND GROUP FOR COMMERCIAL AGENCIES,"Language Students: Accomodation, Expenses & Travel"
FCO,FCO,14/12/2016,8687606,25980.14,UNITED NATIONS,Protocol - General VAT Refunds to Other Organisations
FCO,FCO,23/12/2016,8783538,25954.02,OXFAM BRASIL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8738472,25948.01,HENK ELSINK,Multiple Accounts
FCO,FCO,20/12/2016,8742513,25871.12,CHINA-BRITAIN BUSINESS COUNCIL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,13/12/2016,8668587,25850.49,BRUSH TRANSFORMER LIMITED,Property Maintenance Overseas Non Residential
FCO,FCO,20/12/2016,8755424,25746.47,BBC MEDIA ACTION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8758811,25578.55,NORTEL SECURITY ZAO OP,Local Guards
FCO,FCO,09/12/2016,8623488,25577.94,G4S SECURITY SERVICES,Local Guards
FCO,FCO,16/12/2016,8712310,25572.89,INTERSERVE FM LTD,Multiple Accounts
FCO,FCO,08/12/2016,8610459,25533.96,ROBERT GORDON UNIVERSITY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,14/12/2016,8681432,25521.71,BRITISH COUNCIL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,29/12/2016,8799497,25500.99,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,14/12/2016,8676972,25490.02,BEIJING CATC JIEWANG AUTO,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,15/12/2016,8697440,25435,IOM INTERNATIONAL ORG FOR MIGRATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8777518,25335.46,ORACLE CORPORATION (UK) LTD,IT/IS Consultancy
FCO,FCO,28/12/2016,8793621,25319.8,TRIAL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8736486,25311.56,OEI,Programme Spend (Oracle Projects Control Account)
FCO,FCO,01/12/2016,8566432,25291.97,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,29/12/2016,8802442,25263.59,BIS DEPT FOR BUSINESS INNOVATION AND SKILLS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8714432,25249.21,BRITISH COUNCIL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8718454,25200,INTERNATIONAL INSTITUTE FOR SUSTAINABLE DEVELOPMENT-EUROPE (IISD - EUROPE),Programme Spend (Oracle Projects Control Account)
FCO,FCO,28/12/2016,8793537,25194,OVE ARUP PARTNERS INTERNATIONAL LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8709783,25146.24,CHONGQING INTERNATIONAL INVESTMENT CONSULTATION GROUP CO LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,05/12/2016,8579831,25112.34,UMOJA HOUSE JMC,Property Maintenance Overseas Non Residential
FCO,FCO,06/12/2016,8584627,25048.26,NORTEL SECURITY ZAO OP,Local Guards
FCO,FCO,16/12/2016,8710433,25047.43,SAAD TRADING AND CONTRACTING COMPANY,Multiple Accounts
FCO,FCO,21/12/2016,8760443,25038.25,FCO SERVICES,Postal Services
FCO,FCO,01/12/2016,8559707,25032.57,CHINA MERCHANTS BANK,Post - Air Travel
FCO,FCO,20/12/2016,8739493,25005.21,ADV SHAHAR RONEN AND ADV TAL RONEN,Rental Payments - residential
FCO,FCO,07/12/2016,8595500,-30320.01,SKS OTHER DEBTORS,Sponsorship (Income and Expenditure)
FCO,FCO,09/12/2016,8628517,-30608.97,SURREY POLICE AUTHORITY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8762579,-30706.79,NEXT GENERATION ENROLLMENT,US Healthcare Contract
FCO,FCO,16/12/2016,8081444,-31016.96,KIDMAH LLC,Multiple Accounts
FCO,FCO,20/12/2016,8746494,-34350.95,THAMES VALLEY POLICE AUTH INCOME,Programme Spend (Oracle Projects Control Account)
FCO,FCO,07/12/2016,8596583,-49014.7,BUR OTHER DEBTORS,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,29/12/2016,8800868,-53435.53,ASSOCIATION OF COLLEGES,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8645480,-58173.73,DMS AFRICA,Property Maintenance Overseas Residential
FCO,FCO,07/12/2016,8599503,-59864.03,KOIZA INTERNATIONAL LTD,Multiple Accounts
FCO,FCO,12/12/2016,8646573,-67495.65,VODAFONE LTD CABLE AND WIRELESS UK,IT/IS Consultancy
