Department,Entity,Payment date,Transaction Number,Invoice Amount,Supplier ,Account Description
FCO,FCO,18/06/2014,"4,729,347","30,217.76",HOTELLINE FOR TOURISTIC INVESTMENT LTD,Rental Payments - residential
FCO,FCO,27/06/2014,"4,740,452","30,000",REPRIEVE,Human Rights : Prisoners
FCO,FCO,26/06/2014,"4,739,758","29,142.09",N A MOVING SERVICES LTD,Heavy Baggage
FCO,FCO,27/06/2014,"4,729,921","28,771.67",TURNER AND TOWNSEND PROPERTY SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,20/06/2014,"4,734,477","28,651.33",VODAFONE LTD CABLE AND WIRELESS UK,Miscellaneous Expenditure: inc subscriptions and equipment maintenance
FCO,FCO,25/06/2014,"4,736,883","28,329.15",HOTELLINE FOR TOURISTIC INVESTMENT LTD,Rental Payments - residential
FCO,FCO,27/06/2014,"4,737,179","28,236.42",G4S SECURITY SERVICE (DRC) SPRL,Local Guards
FCO,FCO,19/06/2014,"4,732,620","28,187",AMY SANDER ESSEX COURT CHAMBERS,Legal Consultancy
FCO,FCO,30/06/2014,"4,742,798","28,001.08",N A MOVING SERVICES LTD,Heavy Baggage
FCO,FCO,11/06/2014,"4,720,012","28,000",CAPGEMINI UK PLC,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,06/06/2014,"4,719,980","27,794",RTKL-UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,26/06/2014,"4,740,536","27,794",RTKL-UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,09/06/2014,"4,716,293","27,607.06",CAPITAL INVESTMENT LLC,Rental Payments - residential
FCO,FCO,25/06/2014,"4,734,248","27,518.55",JAMES R WALLS CONTRACTING CO INC,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,13/06/2014,"4,726,615","27,508.26",N A MOVING SERVICES LTD,Personal Car Freight
FCO,FCO,13/06/2014,"4,727,190","27,500",G41,Programme Spend (Oracle Projects Control Account)
FCO,FCO,27/06/2014,"4,740,089","27,362.90",FIRST GULF PROPERTIES,Rental Payments - residential
FCO,FCO,23/06/2014,"4,729,852","26,936.68",BRITISH TRADE AND COMMERCE IN SLOVAKIA S R O,UKTI HQ Allocation- DSO
FCO,FCO,16/06/2014,"4,721,514","26,920.32",ROONEY PC,Residential Property Services
FCO,FCO,04/06/2014,"4,717,207","26,704.45",INTERSERVE FM LTD,FM Interserve Works
FCO,FCO,23/06/2014,"4,735,564","26,623.52",HEALIX INTERNATIONAL LTD,Gp Consultations
FCO,FCO,09/06/2014,"4,722,049","26,322.09",OYSTERBAY VILLAS LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,04/06/2014,"4,716,573","26,166.36",INTERSERVE FM LTD,FM Interserve BES Maintenance
FCO,FCO,17/06/2014,"4,729,954","25,967",FUND CENTROS DE REFERENCIA EM TECNOLOGIAS INOVADORAS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/06/2014,"4,735,591","25,905.78",DIPSERVICE,Rental Payments - non residential
FCO,FCO,04/06/2014,"4,717,211","25,421.35",INTERSERVE FM LTD,FM Interserve Works
