DEPARTMENT FAMILY,ENTITY,DATE,EXPENSE_AREA,EXPENSE_TYPE,SUPPLIER,TRANSACTION_NUMBER,AMOUNT
Ministry of Justice,HMCS,01-Jul-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,139537,"£52,369.47"
Ministry of Justice,HMCS,01-Jul-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,140648,"£37,893.23"
Ministry of Justice,HMCS,01-Jul-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,141314,"£27,876.87"
Ministry of Justice,HMCS,01-Jul-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,141431,"£33,329.45"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,263000-Other Contracted Out Services,STAFFORDSHIRE COUNTY COUNCIL,1023830,"£176,206.53"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,223000-Other Expenditure,TNT UK LTD,1023844,"£61,095.56"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,223001-Printing Postage and Office expenditure,GOVERNMENT CAR & DESPATCH AGENCY,1023733,"£34,655.24"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,261000-Fuel and Utilities,EDF ENERGY LTD,1023713,"£62,607.80"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,261000-Fuel and Utilities,EDF ENERGY LTD,1023713,"£61,334.49"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,HEWLETT PACKARD LTD,1023744,"£151,815.17"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023670,"£30,158.34"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023670,"£35,385.13"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023670,"£25,439.93"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023670,"£94,787.25"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,FUJITSU SERVICES LTD,1023727,"£61,523.00"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,FUJITSU SERVICES LTD,1023727,"£120,620.56"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,FUJITSU SERVICES LTD,1023727,"£962,451.75"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,FUJITSU SERVICES LTD,1023727,"£96,823.39"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,FUJITSU SERVICES LTD,1023727,"£148,421.04"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,FUJITSU SERVICES LTD,1023727,"£392,290.97"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,ATOS ORIGIN IT SERVICES UK LTD,1023670,"£799,288.06"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1023770,"£27,025.00"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,STERIA LTD,1023831,"£31,991.67"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,STERIA LTD,1023831,"£37,726.59"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023670,"£27,791.10"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,CABLE & WIRELESS,1023689,"£103,635.00"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,VODAFONE CORPORATE LTD,1023853,"£25,246.40"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,246000-Current Grants,VICTIM SUPPORT,1023852,"£2,000,000.00"
Ministry of Justice,MoJ HQ,01-Jul-10,ZZ900-MoJ HQ,246000-Current Grants,VICTIM SUPPORT,1023852,"£9,237,499.00"
Ministry of Justice,HMCS,02-Jul-10,AA499-HMCS Change Programme,265000-IT & Telecommunications,LOGICA UK LTD,1264009,"£89,932.86"
Ministry of Justice,HMCS,02-Jul-10,AU999-National Taxing Teams,226000-Court Costs,SANDERS WITHERSPOON LLP,1264197,"£36,990.73"
Ministry of Justice,HMCS,02-Jul-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1264009,"£79,912.92"
Ministry of Justice,HMCS,02-Jul-10,BZ999-London Region,532000-Tangible GBV - Additions,COFELY LTD,1263761,"£110,922.71"
Ministry of Justice,HMCS,02-Jul-10,BZ999-London Region,532000-Tangible GBV - Additions,GEOFFREY OSBORNE LTD,1263870,"£142,228.39"
Ministry of Justice,HMCS,02-Jul-10,BZ999-London Region,532000-Tangible GBV - Additions,TURNER & TOWNSEND PROJECT MANAGEMENT,1264279,"£132,615.94"
Ministry of Justice,HMCS,02-Jul-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,ESSEX COUNTY COUNCIL,1263836,"£110,560.62"
Ministry of Justice,HMCS,02-Jul-10,CZ999-South East Region,222001-Maintenance,BAILEY MAINTENANCE LTD,1263673,"£30,481.03"
Ministry of Justice,HMCS,02-Jul-10,DZ999-South West Region,222001-Maintenance,KIER BUILDING SERVICES ENG,141750,"£33,676.43"
Ministry of Justice,HMCS,02-Jul-10,DZ999-South West Region,223001-Printing Postage and Office expenditure,ROYAL MAIL,1264189,"£75,432.72"
Ministry of Justice,HMCS,02-Jul-10,DZ999-South West Region,532000-Tangible GBV - Additions,ROKFORCE,1264182,"£30,923.05"
Ministry of Justice,HMCS,02-Jul-10,DZ999-South West Region,532000-Tangible GBV - Additions,CEI ELECTRICAL LTD,1263749,"£66,880.35"
Ministry of Justice,HMCS,02-Jul-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,GLOUCESTERSHIRE COUNTY COUNCIL,1263874,"£32,414.50"
Ministry of Justice,HMCS,02-Jul-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,GLOUCESTERSHIRE COUNTY COUNCIL,1263874,"£54,634.24"
Ministry of Justice,HMCS,02-Jul-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,GLOUCESTERSHIRE COUNTY COUNCIL,1263874,"£101,901.48"
Ministry of Justice,HMCS,02-Jul-10,EZ999-Wales Region,222001-Maintenance,KIER BUILDING SERVICES ENG,141750,"£50,020.06"
Ministry of Justice,HMCS,02-Jul-10,EZ999-Wales Region,532000-Tangible GBV - Additions,WB GRIFFITHS & SON LTD,1264307,"£55,342.88"
Ministry of Justice,HMCS,02-Jul-10,EZ999-Wales Region,222001-Maintenance,KIER BUILDING SERVICES ENG,141750,"£29,842.99"
Ministry of Justice,HMCS,02-Jul-10,EZ999-Wales Region,532000-Tangible GBV - Additions,WYG MANAGEMENT SERVICES LTD,1264328,"£26,709.42"
Ministry of Justice,HMCS,02-Jul-10,FZ999-Midlands Region,222001-Maintenance,DH FATHERS LTD,1263814,"£200,106.25"
Ministry of Justice,HMCS,02-Jul-10,FZ999-Midlands Region,222001-Maintenance,EC HARRIS LLP,1263827,"£94,536.06"
Ministry of Justice,HMCS,02-Jul-10,FZ999-Midlands Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1264049,"£82,475.94"
Ministry of Justice,HMCS,02-Jul-10,GZ999-North West Region,610300-Debtors < 1 Year - Deposits & Advances,NEOPOST LTD,1264068,"£124,884.00"
Ministry of Justice,HMCS,02-Jul-10,GZ999-North West Region,222002-Other Property Costs,MITIE SECURITY LTD,1264048,"£27,196.04"
Ministry of Justice,HMCS,02-Jul-10,GZ999-North West Region,223000-Other Expenditure,G4S INTEGRATED SERVICES (UK) LTD,1263861,"£45,324.27"
Ministry of Justice,HMCS,02-Jul-10,GZ999-North West Region,222001-Maintenance,BAILEY MAINTENANCE LTD,1263673,"£41,493.40"
Ministry of Justice,HMCS,02-Jul-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,LANCASHIRE COUNTY COUNCIL,1263994,"£141,683.26"
Ministry of Justice,HMCS,02-Jul-10,IZ999-RCJ Group,222001-Maintenance,CARILLION PLANNED MAINTENANCE,1263741,"£64,601.79"
Ministry of Justice,HMCS,02-Jul-10,IZ999-RCJ Group,222002-Other Property Costs,VICTORIA MEDICAL & GENERAL CLEANING SERVICES LTD,1264288,"£65,716.73"
Ministry of Justice,MoJ HQ,02-Jul-10,ZZ900-MoJ HQ,710200-Creditors < 1 year - Trade & Other Creditors,COMPANY BARCLAYCARD CORPORATE,6171,"£1,327,591.86"
Ministry of Justice,Tribunals,02-Jul-10,TR120-Corporate,222002-Other Property Costs,TELEREAL TRILLIUM,1036037,"£26,636.49"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS ACHILLEA & CO#DX 37852,141876,"£29,829.84"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS BULLER JEFFERIES#DX 13051,141914,"£105,397.92"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS BUXTON RYAN & CO#DX 47909,141916,"£48,591.09"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS FIELD FISHER WATERHOUSE LLP#EC3N 2AA,141953,"£356,784.42"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS FIELD FISHER WATERHOUSE LLP#EC3N 2AA,141953,"£438,499.02"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS JMW SOLICITORS#DX14372,142000,"£27,362.22"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,KEITH DYSON & CO#DX 728856,141865,"£37,150.18"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS ALISTAIRS#BS15 8QX,141881,"£28,282.84"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS DMH STALLARD#DX 344,141942,"£28,014.20"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS LAYZELLS SOLICITORS#DX 36000,142015,"£63,869.00"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS NEEDLEMAN TREON#DX 44403,142051,"£114,368.79"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS RUSSELL COOKE & CO#DX 112,142083,"£33,801.07"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS MACLAVERTY COOPER ATKINS#DX 31500,1264457,"£52,072.30"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS WILSON & CO#DX 52200,1264534,"£25,398.56"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,SAUNDERS LAW PARTNERSHIP#DX 37995,1264566,"£28,870.97"
Ministry of Justice,HMCS,05-Jul-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS DWF LLP#DX 728240,1264404,"£103,774.25"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,245000-Grants in Aid to NDPBs,LEGAL SERVICES COMMISSION,6173,"£7,000,000.00"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,266000-Judicial Costs,HAMMICKS LEGAL BOOKSHOPS,1023951,"£257,890.75"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,223001-Printing Postage and Office expenditure,DX NETWORK SERVICES LTD,1023929,"£44,550.79"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,223001-Printing Postage and Office expenditure,GOVERNMENT CAR & DESPATCH AGENCY,1023942,"£33,161.31"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,212001-Agency staff,CONCERTO CONSULTING,1023917,"£46,577.59"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1023971,"£66,680.08"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1023971,"£66,680.08"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023886,"£59,224.96"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023886,"£303,511.31"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1023886,"£110,458.41"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1023971,"£26,472.75"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,223000-Other Expenditure,CABLE & WIRELESS,1023901,"£27,133.10"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,CABLE & WIRELESS,1023901,"£27,133.10"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,CABLE & WIRELESS,1023901,"£27,133.10"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,223001-Printing Postage and Office expenditure,CENTRAL OFFICE OF INFORMATION (COI),1023910,"£29,141.05"
Ministry of Justice,MoJ HQ,05-Jul-10,ZZ900-MoJ HQ,264000-Consultancy,YOUTH JUSTICE BOARD FOR ENGLAND & WALES,1024054,"£32,500.00"
Ministry of Justice,MoJ HQ,06-Jul-10,ZZ900-MoJ HQ,311100-Legal Aid,LEGAL SERVICES COMMISSION,6175,"£93,300,000.00"
Ministry of Justice,Tribunals,06-Jul-10,TR160-Operational Support,264000-Consultancy,FDS INTERNATIONAL LTD,1036208,"£33,897.58"
Ministry of Justice,Tribunals,06-Jul-10,TR190-Regional North,221000-Property Rent and Rates,EDDISONS,1036198,"£132,834.04"
Ministry of Justice,HMCS,07-Jul-10,AB999-Court Improvement Directorate,265000-IT & Telecommunications,LOGICA UK LTD,1268604,"£193,651.75"
Ministry of Justice,HMCS,07-Jul-10,AG999-Estates Directorate HMCS HQ,222002-Other Property Costs,BEACHCROFT,1268049,"£35,752.72"
Ministry of Justice,HMCS,07-Jul-10,AG999-Estates Directorate HMCS HQ,222002-Other Property Costs,MICHELMORES SOLICITORS,1268670,"£44,790.03"
Ministry of Justice,HMCS,07-Jul-10,AV322-CP Change Management SUPS,265000-IT & Telecommunications,LOGICA UK LTD,1268604,"£93,699.20"
Ministry of Justice,HMCS,07-Jul-10,AV322-CP Change Management SUPS,265000-IT & Telecommunications,LOGICA UK LTD,1268604,"£81,379.33"
Ministry of Justice,HMCS,07-Jul-10,AV322-CP Change Management SUPS,265000-IT & Telecommunications,LOGICA UK LTD,1268604,"£63,923.53"
Ministry of Justice,HMCS,07-Jul-10,AV322-CP Change Management SUPS,265000-IT & Telecommunications,LOGICA UK LTD,1268604,"£239,991.40"
Ministry of Justice,HMCS,07-Jul-10,AV326-CP Change Management Initiatives,262000-SCA Costs,LIBERATA UK LTD,1268594,"£28,728.75"
Ministry of Justice,HMCS,07-Jul-10,AV329-CP-Mag. Courts Operational Bus.sys,265000-IT & Telecommunications,LOGICA UK LTD,1268604,"£35,006.94"
Ministry of Justice,HMCS,07-Jul-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1268604,"£38,348.48"
Ministry of Justice,HMCS,07-Jul-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF LONDON,1268178,"£1,168,588.94"
Ministry of Justice,HMCS,07-Jul-10,BZ999-London Region,222001-Maintenance,COFELY LTD,1268193,"£125,596.83"
Ministry of Justice,HMCS,07-Jul-10,BZ999-London Region,222001-Maintenance,EC HARRIS LLP,1268296,"£102,712.55"
Ministry of Justice,HMCS,07-Jul-10,BZ999-London Region,532000-Tangible GBV - Additions,HURD ROLLAND PARTNERSHIP,1268495,"£48,713.84"
Ministry of Justice,HMCS,07-Jul-10,BZ999-London Region,532000-Tangible GBV - Additions,PARAGON MANAGEMENT (UK) LTD,1269460,"£62,310.37"
Ministry of Justice,HMCS,07-Jul-10,BZ999-London Region,532000-Tangible GBV - Additions,EURO WINDOWS LTD,1268327,"£172,737.31"
Ministry of Justice,HMCS,07-Jul-10,BZ999-London Region,222001-Maintenance,SKANSEN INTERIORS LTD,1269619,"£420,500.48"
Ministry of Justice,HMCS,07-Jul-10,CZ999-South East Region,222002-Other Property Costs,HI-SPEC FACILITIES SUPPORT CO PLC,1268452,"£253,161.11"
Ministry of Justice,HMCS,07-Jul-10,CZ999-South East Region,222002-Other Property Costs,MITIE SECURITY LTD,1268685,"£568,517.50"
Ministry of Justice,HMCS,07-Jul-10,CZ999-South East Region,222001-Maintenance,EC HARRIS LLP,1268296,"£149,812.50"
Ministry of Justice,HMCS,07-Jul-10,DZ999-South West Region,222002-Other Property Costs,MITIE SECURITY LTD,1268685,"£306,537.01"
Ministry of Justice,HMCS,07-Jul-10,DZ999-South West Region,262000-SCA Costs,ENTERPRISE CIVIC BUILDINGS LIMITED,1268319,"£282,928.76"
Ministry of Justice,HMCS,07-Jul-10,DZ999-South West Region,532000-Tangible GBV - Additions,ALL METAL ROOFING LTD,1267994,"£322,506.70"
Ministry of Justice,HMCS,07-Jul-10,EZ999-Wales Region,532000-Tangible GBV - Additions,STS BUILDING SERVICES LTD-IN ADMINISTRATION,1269673,"£33,781.25"
Ministry of Justice,HMCS,07-Jul-10,EZ999-Wales Region,532000-Tangible GBV - Additions,HENSTAFF CONSTRUCTION LTD,1268445,"£239,237.70"
Ministry of Justice,HMCS,07-Jul-10,FZ999-Midlands Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1268686,"£37,709.77"
Ministry of Justice,HMCS,07-Jul-10,FZ999-Midlands Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1268686,"£37,709.77"
Ministry of Justice,HMCS,07-Jul-10,FZ999-Midlands Region,532000-Tangible GBV - Additions,DENTON CORKER MARSHALL LLP,1268253,"£48,914.07"
Ministry of Justice,HMCS,07-Jul-10,FZ999-Midlands Region,532000-Tangible GBV - Additions,DENTON CORKER MARSHALL LLP,1268253,"£74,401.00"
Ministry of Justice,HMCS,07-Jul-10,GZ999-North West Region,610300-Debtors < 1 Year - Deposits & Advances,NEOPOST LTD,1268729,"£93,985.00"
Ministry of Justice,HMCS,07-Jul-10,GZ999-North West Region,610300-Debtors < 1 Year - Deposits & Advances,NEOPOST LTD,1268729,"£56,075.00"
Ministry of Justice,HMCS,07-Jul-10,GZ999-North West Region,222002-Other Property Costs,ELITE CLEANING & ENV SERVICES LTD,1268310,"£174,518.01"
Ministry of Justice,HMCS,07-Jul-10,GZ999-North West Region,222002-Other Property Costs,"OCS GROUP UK LTD, OCS ENGINEERING",1268759,"£28,969.68"
Ministry of Justice,HMCS,07-Jul-10,GZ999-North West Region,222002-Other Property Costs,RENTOKIL INITIAL UK LIMITED,1269537,"£57,601.43"
Ministry of Justice,HMCS,07-Jul-10,GZ999-North West Region,222002-Other Property Costs,RENTOKIL INITIAL UK LIMITED,1269537,"£57,601.43"
Ministry of Justice,HMCS,07-Jul-10,GZ999-North West Region,222001-Maintenance,BAILEY MAINTENANCE LTD,1268024,"£41,305.58"
Ministry of Justice,HMCS,07-Jul-10,GZ999-North West Region,532000-Tangible GBV - Additions,RCL BUILDING SERVICES LTD,1269526,"£34,446.79"
Ministry of Justice,HMCS,07-Jul-10,HZ999-North East and Yorkshire,222002-Other Property Costs,ELITE CLEANING & ENV SERVICES LTD,1268310,"£136,154.95"
Ministry of Justice,HMCS,07-Jul-10,HZ999-North East and Yorkshire,222002-Other Property Costs,RENTOKIL INITIAL UK LIMITED,1269536,"£54,002.06"
Ministry of Justice,HMCS,07-Jul-10,HZ999-North East and Yorkshire,532000-Tangible GBV - Additions,HURD ROLLAND PARTNERSHIP,1268495,"£33,685.30"
Ministry of Justice,HMCS,07-Jul-10,IZ999-RCJ Group,222001-Maintenance,EC HARRIS LLP,1268296,"£31,725.00"
Ministry of Justice,MoJ HQ,07-Jul-10,ZZ900-MoJ HQ,246000-Current Grants,THE PAROLE BOARD,6176,"£900,000.00"
Ministry of Justice,MoJ HQ,07-Jul-10,ZZ900-MoJ HQ,245000-Grants in Aid to NDPBs,YOUTH JUSTICE BOARD FOR ENGLAND & WALES,6177,"£20,000,000.00"
Ministry of Justice,HMCS,08-Jul-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,145451,"£51,786.62"
Ministry of Justice,HMCS,08-Jul-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,146652,"£35,574.17"
Ministry of Justice,HMCS,08-Jul-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,147370,"£28,518.44"
Ministry of Justice,HMCS,08-Jul-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,147491,"£35,326.38"
Ministry of Justice,HMCS,08-Jul-10,IZ999-RCJ Group,311200-Criminal Legal Aid,DR MICHAEL POWERS QC#200705540-D3,147529,"£26,627.39"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,311100-Legal Aid,LEGAL SERVICES COMMISSION,6178,"£5,800,000.00"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,266000-Judicial Costs,HAMMICKS LEGAL BOOKSHOPS,1024232,"£50,057.56"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,223000-Other Expenditure,JORDAN PUBLISHING LTD,1024265,"£312,478.32"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,SIRSIDYNIX,1024398,"£33,412.52"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,263000-Other Contracted Out Services,COMPASS GROUP PLC,1024177,"£26,218.53"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1024128,"£43,083.34"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024283,"£190,076.24"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024283,"£149,663.28"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024283,"£34,731.83"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024283,"£172,613.38"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024283,"£66,680.08"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024283,"£29,962.50"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024283,"£41,881.99"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024283,"£230,781.75"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024283,"£59,944.98"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024283,"£36,490.22"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024283,"£528,750.00"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024283,"£52,461.92"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024283,"£40,897.05"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024283,"£63,177.05"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,STERIA LTD,1024404,"£229,234.28"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,IBM UNITED KINGDOM LTD,1024246,"£57,631.29"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,IBM UNITED KINGDOM LTD,1024246,"£27,568.28"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,IBM UNITED KINGDOM LTD,1024246,"£42,163.98"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,FUJITSU SERVICES LTD,1024217,"£77,354.16"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1024128,"£201,586.01"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1024283,"£83,425.00"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,212001-Agency staff,METHODS CONSULTING,1024306,"£26,108.50"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,212001-Agency staff,TAC TPS LTD T/A ADVANTAGE TECHNICAL RESOURCING,1024116,"£25,726.63"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD T/A ATOS HEALTHCARE,1024129,"£65,233.65"
Ministry of Justice,MoJ HQ,08-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD T/A ATOS HEALTHCARE,1024129,"£65,233.65"
Ministry of Justice,HMCS,09-Jul-10,AB999-Court Improvement Directorate,265000-IT & Telecommunications,LOGICA UK LTD,1271205,"£208,900.54"
