Department Family,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,Spend,
Home Office,UKBA - UK Border Agency,02/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001290781,"£57,629.34",
Home Office,UKBA - UK Border Agency,07/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001292806,"£149,595.69",
Home Office,UKBA - UK Border Agency,07/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001292806,"£78,140.42",
Home Office,UKBA - UK Border Agency,07/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001292806,"£95,297.16",
Home Office,UKBA - UK Border Agency,07/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001292806,"£101,603.20",
Home Office,UKBA - UK Border Agency,10/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001294389,"£90,089.61",
Home Office,UKBA - UK Border Agency,10/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001294389,"£224,314.14",
Home Office,UKBA - UK Border Agency,13/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001294834,"£100,147.16",
Home Office,UKBA - UK Border Agency,14/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001295318,"£115,784.00",
Home Office,UKBA - UK Border Agency,16/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001296742,"£67,620.89",
Home Office,UKBA - UK Border Agency,20/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001298230,"£46,408.65",
Home Office,UKBA - UK Border Agency,23/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001299651,"£41,614.93",
Home Office,UKBA - UK Border Agency,31/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001302590,"£147,217.12",
Home Office,UKBA - UK Border Agency,23/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001299651,"£139,608.40",
Home Office,UKBA - UK Border Agency,29/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001301277,"£104,520.16",
Home Office,UKBA - UK Border Agency,29/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001301277,"£51,481.04",
Home Office,UKBA - UK Border Agency,29/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001301277,"£38,991.23",
Home Office,UKBA - UK Border Agency,30/08/2012,Asylum Services.Public Expense Removals,UKBA - UK Border Agency,CARLSON WAGONLIT TRAVEL,1001301983,"£86,195.29",
Home Office,UKBA - UK Border Agency,14/08/2012,"Public Order, Security, Safety.Domestic Escort Services",UKBA - UK Border Agency,IOM INTERNATIONAL ORGANIZATION FOR MIGRATION,1001295350,"-£262,943.37",
Home Office,UKBA - UK Border Agency,14/08/2012,"Public Order, Security, Safety.Domestic Escort Services",UKBA - UK Border Agency,IOM INTERNATIONAL ORGANIZATION FOR MIGRATION,1001295350,"-£93,279.46",
Home Office,UKBA - UK Border Agency,14/08/2012,"Public Order, Security, Safety.Domestic Escort Services",UKBA - UK Border Agency,IOM INTERNATIONAL ORGANIZATION FOR MIGRATION,1001295350,"£5,269,517.00",
Home Office,UKBA - UK Border Agency,15/08/2012,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,MAYORS OFFICE FOR POLICING AND CRIME (MOPC),1001296094,"£37,500.00",
Home Office,UKBA - UK Border Agency,17/08/2012,Education & Training Services.Training & Development,UKBA - UK Border Agency,NPIA - NATIONAL POLICING IMPROVEMENT AGENCY,1001297353,"£1,115.00",
Home Office,ISA - Independent Safeguarding Authority,01/08/2012,IT & Telephony,ISA - Independent Safeguarding Authority,Home Office,4794,"£27,191.74",
Home Office,ISA - Independent Safeguarding Authority,31/08/2012,IT & Telephony,ISA - Independent Safeguarding Authority,Home Office,4884,"£26,843.45",
Home Office,ISA - Independent Safeguarding Authority,17/08/2012,External Audit,ISA - Independent Safeguarding Authority,NAO - National Audit Office,4959,"£35,000.00",
Home Office,NFA - National Fraud Authority,02/08/2012,"Operational Delivery, external supplier",NFA - National Fraud Authority,BROADCASTING SUPPORT SERVICES,1001290771,"£47,586.00",
Home Office,NFA - National Fraud Authority,09/08/2012,"Operational Delivery, external supplier",NFA - National Fraud Authority,BROADCASTING SUPPORT SERVICES,1001293909,"£159,769.33",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,AVON & SOMERSET POLICE AUTHORITY 1 (G),1001291512,"£9,390,897.08",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,AVON & SOMERSET POLICE AUTHORITY 1 (G),1001291512,"£646,839.77",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,BEDFORDSHIRE POLICE AUTHORITY 1 (G),1001291513,"£3,403,012.42",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,BEDFORDSHIRE POLICE AUTHORITY 1 (G),1001291513,"£270,346.34",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,CAMBRIDGESHIRE POLICE AUTHORITY 1 (G),1001291514,"£4,168,368.08",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,CAMBRIDGESHIRE POLICE AUTHORITY 1 (G),1001291514,"£325,906.60",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,CHAMBERLAIN OF LONDON (G),1001291515,"£2,517,302.83",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,CHAMBERLAIN OF LONDON (G),1001291515,"£233,903.20",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,CHESHIRE POLICE AUTHORITY 2 (G),1001291516,"£5,357,603.33",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,CHESHIRE POLICE AUTHORITY 2 (G),1001291516,"£416,676.55",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,CLEVELAND POLICE AUTHORITY 1 (G),1001291517,"£3,955,851.17",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,CLEVELAND POLICE AUTHORITY 1 (G),1001291517,"£331,266.97",
Home Office,Home Office,01/08/2012,Grants,CPG - Crime & Policing Group,CLEVELAND POLICE AUTHORITY 1 (G),1001290735,"£1,616,433.00",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,CUMBRIA POLICE AUTHORITY 1 (G),1001291518,"£2,545,396.75",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,CUMBRIA POLICE AUTHORITY 1 (G),1001291518,"£234,193.48",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,DERBYSHIRE POLICE AUTHORITY 1 (G),1001291519,"£5,419,919.50",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,DERBYSHIRE POLICE AUTHORITY 1 (G),1001291519,"£401,617.53",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,DEVON & CORNWALL POLICE AUTHORITY 1 (G),1001291520,"£9,204,510.75",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,DEVON & CORNWALL POLICE AUTHORITY 1 (G),1001291520,"£710,704.27",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,DORSET POLICE AUTHORITY 1 (G),1001291521,"£3,534,020.25",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,DORSET POLICE AUTHORITY 1 (G),1001291521,"£265,486.24",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,DURHAM POLICE AUTHORITY 1 (G),1001291522,"£3,688,842.00",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,DURHAM POLICE AUTHORITY 1 (G),1001291522,"£319,638.18",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,DYFED POWYS POLICE AUTHORITY 1 (G),1001291523,"£525,759.66",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,DYFED POWYS POLICE AUTHORITY 1 (G),1001291523,"£2,673,285.80",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,DYFED POWYS POLICE AUTHORITY 1 (G),1001291523,"£204,538.49",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,ESSEX POLICE AUTHORITY (G),1001291524,"£9,127,825.75",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,ESSEX POLICE AUTHORITY (G),1001291524,"£602,126.10",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,GLOUCESTERSHIRE POLICE AUTHORITY (G),1001291526,"£3,017,868.42",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,GLOUCESTERSHIRE POLICE AUTHORITY (G),1001291526,"£238,864.47",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,GREATER LONDON AUTHORITY (G),1001291527,"£87,634,000.75",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,GREATER LONDON AUTHORITY (G),1001291527,"£7,829,505.77",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,GREATER LONDON AUTHORITY (G),1001291527,"£7,002,000.00",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,GREATER MANCHESTER POLICE AUTHORITY (G),1001291528,"£19,186,257.83",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,GREATER MANCHESTER POLICE AUTHORITY (G),1001291528,"£1,493,987.86",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,GWENT POLICE AUTHORITY 1 (G),1001291529,"£3,723,023.08",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,GWENT POLICE AUTHORITY 1 (G),1001291529,"£289,201.68",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,HAMPSHIRE POLICE AUTHORITY 1 (G),1001291530,"£10,678,106.42",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,HAMPSHIRE POLICE AUTHORITY 1 (G),1001291530,"£746,002.27",
Home Office,Home Office,08/08/2012,Grants,CPG - Crime & Policing Group,HAMPSHIRE POLICE AUTHORITY 1 (G),1001293765,"£10,770,000.00",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,HERTFORDSHIRE POLICE AUTHORITY 1 (G),1001291531,"£6,154,472.58",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,HERTFORDSHIRE POLICE AUTHORITY 1 (G),1001291531,"£378,023.76",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,HUMBERSIDE POLICE AUTHORITY 1 (G),1001291532,"£5,788,273.42",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,HUMBERSIDE POLICE AUTHORITY 1 (G),1001291532,"£449,257.69",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,KENT POLICE AUTHORITY 1 (G),1001291533,"£9,124,475.25",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,KENT POLICE AUTHORITY 1 (G),1001291533,"£689,034.04",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,LANCASHIRE POLICE AUTHORITY 1 (G),1001291534,"£8,806,760.42",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,LANCASHIRE POLICE AUTHORITY 1 (G),1001291534,"£706,251.95",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,LEICESTERSHIRE POLICE AUTHORITY (G),1001291535,"£5,609,790.33",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,LEICESTERSHIRE POLICE AUTHORITY (G),1001291535,"£438,619.69",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,LINCOLNSHIRE POLICE AUTHORITY 1 (G),1001291536,"£3,318,234.00",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,LINCOLNSHIRE POLICE AUTHORITY 1 (G),1001291536,"£249,574.09",
Home Office,Home Office,30/08/2012,Grants,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (G),1001302416,"£22,500,000.00",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,MERSEYSIDE POLICE AUTHORITY 1 (G),1001291538,"£10,581,245.00",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,MERSEYSIDE POLICE AUTHORITY 1 (G),1001291538,"£874,757.53",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,NEW WEST MERCIA POLICE AUTHORITY (G),1001291539,"£5,716,345.42",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,NEW WEST MERCIA POLICE AUTHORITY (G),1001291539,"£470,157.53",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,NORFOLK POLICE AUTHORITY 1 (G),1001291540,"£4,473,503.00",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,NORFOLK POLICE AUTHORITY 1 (G),1001291540,"£344,297.48",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,NORTH WALES POLICE AUTHORITY (G),1001291541,"£540,961.75",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,NORTH WALES POLICE AUTHORITY (G),1001291541,"£3,852,897.50",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,NORTH WALES POLICE AUTHORITY (G),1001291541,"£297,485.76",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,NORTH YORKSHIRE POLICE AUTHORITY (G),1001291542,"£3,655,512.33",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,NORTH YORKSHIRE POLICE AUTHORITY (G),1001291542,"£277,496.05",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,NORTHAMPTONSHIRE POLICE 1 (G),1001291543,"£3,769,495.83",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,NORTHAMPTONSHIRE POLICE 1 (G),1001291543,"£272,961.69",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,NORTHUMBRIA POLICE (G),1001291544,"£9,582,660.83",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,NORTHUMBRIA POLICE (G),1001291544,"£813,075.20",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,NOTTINGHAMSHIRE POLICE AUTHORITY 2 (G),1001291545,"£6,723,839.92",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,NOTTINGHAMSHIRE POLICE AUTHORITY 2 (G),1001291545,"£477,712.25",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,SOUTH WALES POLICE AUTHORITY 1 (G),1001291546,"£7,724,168.17",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,SOUTH WALES POLICE AUTHORITY 1 (G),1001291546,"£627,364.23",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,SOUTH YORKSHIRE POLICE AUTHORITY 1 (G),1001291547,"£8,562,347.67",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,SOUTH YORKSHIRE POLICE AUTHORITY 1 (G),1001291547,"£689,574.98",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,STAFFORDSHIRE POLICE AUTHORITY (G),1001291548,"£5,718,595.25",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,STAFFORDSHIRE POLICE AUTHORITY (G),1001291548,"£439,466.21",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,SUFFOLK POLICE AUTHORITY (G),1001291549,"£3,563,378.33",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,SUFFOLK POLICE AUTHORITY (G),1001291549,"£282,799.76",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,SURREY POLICE AUTHORITY 1 (G),1001291550,"£5,418,540.92",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,SURREY POLICE AUTHORITY 1 (G),1001291550,"£394,669.10",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,SUSSEX POLICE AUTHORITY 1 (G),1001291551,"£8,427,919.75",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,SUSSEX POLICE AUTHORITY 1 (G),1001291551,"£583,113.63",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,THAMES VALLEY POLICE (G),1001291552,"£12,248,368.58",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,THAMES VALLEY POLICE (G),1001291552,"£951,367.12",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,WARWICKSHIRE POLICE AUTHORITY 1 (G),1001291553,"£2,723,170.08",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,WARWICKSHIRE POLICE AUTHORITY 1 (G),1001291553,"£273,581.20",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,WEST MIDLANDS POLICE AUTHORITY 1 (G),1001291554,"£21,074,627.00",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,WEST MIDLANDS POLICE AUTHORITY 1 (G),1001291554,"£1,584,536.71",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,WEST YORKSHIRE POLICE (G),1001291555,"£14,942,934.17",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,WEST YORKSHIRE POLICE (G),1001291555,"£1,162,262.69",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,WILTSHIRE CONSTABULARY (G),1001291556,"£3,223,269.50",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,WILTSHIRE CONSTABULARY (G),1001291556,"£261,753.90",
Home Office,Home Office,29/08/2012,Grants,CPG - Crime & Policing Group,FORENSIC SCIENCE SERVICE 2 (G),1001301929,"£1,000,000.00",
Home Office,Home Office,28/08/2012,Delivery of IT IS Programmes,CPG - Crime & Policing Group,KPMG LLP,1001301145,"£273,951.60",
Home Office,Home Office,03/08/2012,Management & Admin Serv.Marketing Services - ,CPG - Crime & Policing Group,LANCASTER UNIVERSITY,1001291709,"£16,911.58",
Home Office,Home Office,03/08/2012,Management & Admin Serv.Marketing Services - ,CPG - Crime & Policing Group,LANCASTER UNIVERSITY,1001291709,"£16,911.58",
Home Office,Home Office,17/08/2012,Consultancy Advice,CPG - Crime & Policing Group,MINISTRY OF DEFENCE,3000045232,"£39,576.89",
Home Office,Home Office,29/08/2012,Professional & Admin Services.Contractedoutrecruit services,CPG - Crime & Policing Group,PRICE WATERHOUSE COOPERS LLP,1001301324,"£31,168.80",
Home Office,Home Office,03/08/2012,Grants,CPG - Crime & Policing Group,COMMUNITIES & LOCAL GOVERNMENT (G),3000045163,"£2,395,940.00",
Home Office,Home Office,16/08/2012,Grants,CPG - Crime & Policing Group,DUDLEY MBC (G),1001297063,"£49,784.00",
Home Office,Home Office,10/08/2012,Grants,CPG - Crime & Policing Group,NORFOLK POLICE AUTHORITY 1 (G),1001294687,"£40,000.00",
Home Office,Home Office,16/08/2012,Grants,CPG - Crime & Policing Group,REFUGE (G),1001297075,"£62,500.00",
Home Office,Home Office,21/08/2012,Grants,CPG - Crime & Policing Group,RESPECT (G),1001298924,"£60,000.00",
Home Office,Home Office,09/08/2012,Grants,CPG - Crime & Policing Group,SUFFOLK POLICE AUTHORITY (G),1001294300,"£40,000.00",
Home Office,Home Office,17/08/2012,"IT,Tele Applic Consult&Develop.Testing - ",CPG - Crime & Policing Group,WARWICKSHIRE POLICE AUTHORITY,1001297392,"£44,400.00",
Home Office,Home Office,17/08/2012,HO contribution to Inquiry Funding,CPG - Crime & Policing Group,DEPARTMENT FOR CULTURE MEDIA AND SPORT,3000045227,"£266,567.50",
Home Office,Home Office,29/08/2012,Grants,CPG - Crime & Policing Group,AVON & SOMERSET POLICE AUTHORITY 1 (G),1001301914,"£89,087.75",
Home Office,Home Office,14/08/2012,Financial Services Outsourcing.Grant Administration Services,CPG - Crime & Policing Group,CATCH22,1001295319,"£176,181.00",
Home Office,Home Office,29/08/2012,Grants,CPG - Crime & Policing Group,CHESHIRE CONSTABULARY (G),1001301922,"£26,902.75",
Home Office,Home Office,29/08/2012,Grants,CPG - Crime & Policing Group,CLEVELAND POLICE AUTHORITY 1 (G),1001301924,"£62,017.50",
Home Office,Home Office,29/08/2012,"Science, Technical & Research.Testing",CPG - Crime & Policing Group,CONCATENO UK LTD,1001301281,"£42,356.16",
Home Office,Home Office,13/08/2012,"Science, Technical & Research.Testing",CPG - Crime & Policing Group,CONCATENO UK LTD,1001294841,"£35,449.92",
Home Office,Home Office,09/08/2012,"Science, Technical & Research.Testing",CPG - Crime & Policing Group,CONCATENO UK LTD,1001293925,"£106,884.00",
Home Office,Home Office,30/08/2012,Grants,CPG - Crime & Policing Group,KENT POLICE AUTHORITY 1 (G),1001302413,"£29,091.75",
Home Office,Home Office,30/08/2012,Grants,CPG - Crime & Policing Group,LANCASHIRE POLICE AUTHORITY 1 (G),1001302414,"£41,117.50",
Home Office,Home Office,29/08/2012,Grants,CPG - Crime & Policing Group,LIVERPOOL CITY COUNCIL 1 (G),1001301936,"£157,137.00",
Home Office,Home Office,29/08/2012,Grants,CPG - Crime & Policing Group,NORTH EAST LINCOLNSHIRE PCT(G),3000045285,"£72,756.00",
Home Office,Home Office,29/08/2012,Consultancy.IT/IS Delivery ,CPG - Crime & Policing Group,SAVVIS UK LTD,1001301335,"£26,579.51",
Home Office,Home Office,30/08/2012,Grants,CPG - Crime & Policing Group,SOUTH WALES POLICE AUTHORITY 1 (G),1001302419,"£43,623.25",
Home Office,Home Office,29/08/2012,Grants,CPG - Crime & Policing Group,STOCKTON ON TEES BOROUGH COUNCIL 1 (G),1001301948,"£56,012.00",
Home Office,Home Office,29/08/2012,Grants,CPG - Crime & Policing Group,THAMES VALLEY POLICE (G),1001301950,"£153,780.25",
Home Office,Home Office,29/08/2012,Grants,CPG - Crime & Policing Group,WEST MIDLANDS POLICE AUTHORITY 1 (G),1001301953,"£516,525.75",
Home Office,Home Office,29/08/2012,Grants,CPG - Crime & Policing Group,WEST YORKSHIRE POLICE (G),1001301954,"£405,685.25",
Home Office,Home Office,30/08/2012,Grants,CPG - Crime & Policing Group,WEST YORKSHIRE POLICE (G),1001302422,"£74,973.00",
Home Office,Home Office,28/08/2012,Grants,CPG - Crime & Policing Group,YOUTH JUSTICE BOARD FOR ENGLAND AND WALES (G) (THE),1001301093,"£1,700,000.00",
Home Office,Home Office,10/08/2012,Defence & Law Enforcement.Police Liaison Officers,CPG - Crime & Policing Group,BEDFORDSHIRE POLICE AUTHORITY,1001294379,"£34,484.34",
Home Office,Home Office,20/08/2012,"Building, Construction Service.Building ConstructionServ",CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001298255,"£39,560.87",
Home Office,Home Office,20/08/2012,"Building, Construction Service.Building ConstructionServ",CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001298255,"£39,560.87",
Home Office,Home Office,20/08/2012,"Building, Construction Service.Building ConstructionServ",CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001298255,"£39,560.87",
Home Office,Home Office,02/08/2012,Grants,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (G),1001291537,"£1,283,593.00",
Home Office,Home Office,10/08/2012,Defence & Law Enforcement.Police Liaison Officers,CPG - Crime & Policing Group,SOUTH YORKSHIRE POLICE,1001294444,"£80,000.00",
Home Office,Home Office,31/08/2012,Defence & Law Enforcement.Police Liaison Officers,CPG - Crime & Policing Group,SUSSEX POLICE AUTHORITY,1001302691,"£48,274.42",
Home Office,Home Office,13/08/2012,Grants,CPG - Crime & Policing Group,HERTFORDSHIRE POLICE AUTHORITY 1 (G),1001295234,"£207,000.00",
Home Office,Home Office,28/08/2012,Grants,CPG - Crime & Policing Group,PNB STAFF SIDE (G),1001301091,"£31,363.00",
Home Office,Home Office,28/08/2012,Grants,CPG - Crime & Policing Group,PNB STAFF SIDE (G),1001301091,"£31,363.00",
Home Office,Home Office,15/08/2012,Grants,CPG - Crime & Policing Group,POLICE FEDERATION OF ENGLAND & WALES (G),1001296495,"£49,655.75",
Home Office,Home Office,08/08/2012,Grants,CPG - Crime & Policing Group,ACPO - Association Of Chief Police Officers (G),1001293764,"£187,333.00",
Home Office,Home Office,06/08/2012,Grants,CPG - Crime & Policing Group,AVON & SOMERSET CONSTABULARY (G),1001292608,"£228,269.00",
Home Office,Home Office,06/08/2012,Grants,CPG - Crime & Policing Group,CROWN PROSECUTION SERVICE (G),3000045173,"£141,680.00",
Home Office,Home Office,06/08/2012,Grants,CPG - Crime & Policing Group,DERBYSHIRE POLICE AUTHORITY 1 (G),1001292609,"£62,454.63",
Home Office,Home Office,06/08/2012,Grants,CPG - Crime & Policing Group,HERTFORDSHIRE POLICE AUTHORITY 1 (G),1001292611,"£229,845.00",
Home Office,Home Office,06/08/2012,Grants,CPG - Crime & Policing Group,HM REVENUE & CUSTOMS (G),3000045178,"£80,000.00",
Home Office,Home Office,06/08/2012,Grants,CPG - Crime & Policing Group,LEICESTERSHIRE POLICE AUTHORITY (G),1001292613,"£210,573.00",
Home Office,Home Office,06/08/2012,Grants,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (G),1001292614,"£267,257.12",
Home Office,Home Office,06/08/2012,Grants,CPG - Crime & Policing Group,MERSEYSIDE POLICE AUTHORITY 1 (G),1001292615,"£262,861.00",
Home Office,Home Office,24/08/2012,HO contribution to Human Trafficking Project,CPG - Crime & Policing Group,MINISTRY OF JUSTICE,3000045274,"£500,000.00",
Home Office,Home Office,06/08/2012,Grants,CPG - Crime & Policing Group,NPIA - NATIONAL POLICING IMPROVEMENT AGENCY (G),1001292617,"£86,055.00",
Home Office,Home Office,22/08/2012,Grants,CPG - Crime & Policing Group,SOCA - SERIOUS ORGANISED CRIME AGENCY (G),1001299493,"£15,000,000.00",
Home Office,Home Office,06/08/2012,Grants,CPG - Crime & Policing Group,SOUTH WALES POLICE AUTHORITY 1 (G),1001292618,"£217,448.42",
Home Office,Home Office,06/08/2012,Grants,CPG - Crime & Policing Group,SUSSEX POLICE AUTHORITY 1 (G),1001292619,"£204,149.00",
Home Office,Home Office,06/08/2012,Grants,CPG - Crime & Policing Group,WEST MIDLANDS POLICE AUTHORITY 1 (G),1001292620,"£223,845.00",
Home Office,Home Office,06/08/2012,Grants,CPG - Crime & Policing Group,WEST YORKSHIRE POLICE (G),1001292621,"£289,572.00",
Home Office,Home Office,31/08/2012,Grants,CPG - Crime & Policing Group,SOCA - SERIOUS ORGANISED CRIME AGENCY (G),1001303024,"£423,878.80",
Home Office,Home Office,24/08/2012,Professional & Admin Services.Contractedoutrecruit services,Group HR,FCO SERVICES,3000045268,"£82,266.00",
Home Office,Home Office,24/08/2012,Professional & Admin Services.Contractedoutrecruit services,Group HR,FCO SERVICES,3000045268,"£86,998.80",
