Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
Defra,EA,18/04/2013,Construction,SE Capital WiP,Volkerstevin Ltd,1176052,"£113,384.39",Littlehampton Arun river pile flood defence works,,EN11 9BX,,30142737,IMSO001021,Project
Defra,EA,04/04/2013,Construction,WA Capital WiP,Dyer & Butler Ltd,1167559,"£95,734.54",Llwynypia Slip - Emergency Works,,SA1 2NX,,40018495,IMWA001321,Project
Defra,EA,16/04/2013,Construction,NW Environment and Performance Manager,Cheetham Hill Construction Ltd,1174580,"£31,771.03",Lostock Grallam Debris Screen.,,BL8 1AR,,30239782,RENW001813,Project
Defra,EA,23/04/2013,Construction,MI Capital WiP,Birse Civils Ltd,1176261,"£816,423.43",Lower Dove Flood risk management,,DN18 5BW,,30142670,IMMI001015,Project
Defra,EA,04/04/2013,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1169514,"£342,002.88",Lower Swansea Valley FRMS  Work measured to 24th March 2013,,LE10 3JF,,40015270,IMWA000970,Project
Defra,EA,25/04/2013,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1177698,"£262,561.51",Lower Tame Flood risk management scheme Coton Section,,IP1 5LT,,30142731,IMMI000978,Project
Defra,EA,11/04/2013,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1172269,"£50,440.04",Lower Tame flood risk management works,,IP1 5LT,,30142731,IMMI000978,Project
Defra,EA,09/04/2013,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1172266,"£302,688.58",Lower Tame flood risk management coton section,,IP1 5LT,,30142731,IMMI000978,Project
Defra,EA,11/04/2013,Construction,MI Central- FCRM Ops,Birmingham City Council,1173842,"£59,884.69",Main river maintenance (midlands),,B1 1BB,,30189274,FRA06S833 | FRA06S807 | FRA06S830 | FRA06S808 | FRA06S836 | FRA06S834 | FRA06S832,Project
Defra,EA,09/04/2013,Construction,Head of Corporate Assets,RF Gardiner,1171584,"£29,439.00",Manley House window replacement works ,,GL6 8PE,,30289008,HOFAC000014,Project
Defra,EA,11/04/2013,Construction,AN Capital WiP,ECS Engineering Services Ltd,1172958,"£26,637.12",Manufacture of Brownshill Lock Landing Stages,,NG16 6LE,,30224338,IMAN001730,Project
Defra,EA,09/04/2013,Construction,NW Capital WiP,Cheetham Hill Construction Ltd,1171473,"£111,292.37","Martin Mere and Three Pools Channel Maintenance, remove hazardous material, also spread and remove silt dredged from the Slucie and three Pools, Crossens. ",,BL8 1AR,,30239782,IMNW000474,Project
Defra,EA,11/04/2013,Construction,SW Wessex - FCRM Ops West,Glanville Environmental,1173721,"£25,954.80",Middlemoor rhyne cofferdam clean,,PL20 6HA,,30263394,FRA14S029 | FRA14S024 | FRA14S058,Project
Defra,EA,04/04/2013,Construction,MI Capital WiP,Galliford Try Infrastructure Ltd,1171725,"£30,221.88",Midlands Regional Improvements for Fish Passage Pilot Schemes,,LE10 3JF,,30142734,IMMI001259,Project
Defra,EA,16/04/2013,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1174650,"£63,724.80",Milton Creek Outfall works,,LE10 3JF,,30142734,IMSO001226,Project
Defra,EA,09/04/2013,Construction,MI Capital WiP,Amco Engineering,1172630,"£93,626.04",Minor Works at Victoria Park. ,,S75 1HT,,30224312,IMMI001366,Project
Defra,EA,09/04/2013,Construction,NW Capital WiP,Mayson Brothers Ltd,1172880,"£30,173.86",Minor works Construction in north West Region,,CA22 2DU,,30239797,IMNW000843,Project
Defra,EA,25/04/2013,Construction,SE Capital WiP,Team Van Oord,1177484,"£256,975.38",Molesley Weir B Replacement,,RG14 5QS,,30142735,IMTH001685,Project
Defra,EA,11/04/2013,Construction,NLS Central Functions,Cofely Ltd,1173706,"£48,537.72","National Laboratory Service, Building Fabric and Associated Service - Maintenance of Mechanical and Electrical Installations",,HP12 3AT,,30230232,NL00000064,Project
Defra,EA,11/04/2013,Construction,AN Capital WiP,Soil Mechanics,1164586,"£27,926.73",National Site Investigation Soil Mechanics - Grimsby Docks and Cleethorpes Costal Defence Scheme ,,DE15 0XD,,30309583,IMAN002005,Project
Defra,EA,25/04/2013,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1177695,"£309,586.66",North East Culverts Refurbishment,,IP1 5LT,,30142731,IMNE000197,Project
Defra,EA,02/04/2013,Construction,NE Capital WiP,Volkerstevin Ltd,1169750,"£130,235.12",North East Culverts refurbishment scheme ,,EN11 9BX,,30142737,IMNE000197,Project
Defra,EA,18/04/2013,Construction,NW Ambition Project Manager,Ove Arup & Partners Ltd,1175053,"£38,828.16",North West fish pass works,,NE1 3PL,,30072279,RENW002063,Project
Defra,EA,04/04/2013,Construction,AN Capital WiP,Atkins Ltd,1171106,"£59,303.68",Ouse washes habitat creation phase 2,,KT18 5BW,,30072266,IMAN001070,Project
Defra,EA,25/04/2013,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1175357,"£173,820.25",Paddle & Rymers Weirs (Health & Safety Package 2),,IP1 5LT,,30142731,IMSE100073,Project
Defra,EA,11/04/2013,Construction,SE SSD - AEM West,Amco Engineering,1173694,"£41,159.27",Paultons park fish pass,,S75 1HT,,30343165,RESE000263,Project
Defra,EA,02/04/2013,Construction,SE Capital WiP,Pevensey Coastal Defence Ltd,1170855,"£141,988.72",Pevensey Bay sea defences,,PO15 5SS,,,IMSO000584,Project
Defra,EA,11/04/2013,Construction,SE Capital WiP,Team Van Oord,1174343,"£102,000.00",Pevensey coastal outfalls Assessment,,RG14 5QS,,30142735,IMSO000737,Project
Defra,EA,23/04/2013,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1170969,"£34,512.76",Pontarddulais Flood alleviation scheme  Enabling Works,,LE10 3JF,,40015270,IMWA000864,Project
Defra,EA,11/04/2013,Construction,National Accomodation Change Fund,MACE Ltd,1173082,"£29,920.80","Preparation of concept design and detailed design for flood defences store at Hafren house, Shrewsbury",,NW1 0LF,,,HORES00164,Project
Defra,EA,09/04/2013,Construction,NW South-FCRM Ops,Boulting Technology,1172378,"£32,974.16",Regional Mechanical & Electrical Maintenance  North West Region.,,WA1 1RG,,30270233,RENW000939,Project
Defra,EA,02/04/2013,Construction,AN Northern- FCRM Ops (Lincs),OnSite Central Ltd,1168857,"£28,047.60",Closed-circuit Television Survey at Hurn road Syphon ,,WR3 8TJ,,30319000,REAN001223,Project
Defra,EA,09/04/2013,Construction,AN Eastern-AEM - Monitoring,BAM Nuttall Ltd,1172341,"£53,109.30",River Glaven Restoration Scheme  Phase 1,,GU15 3XW,,30231632,REAN001581,Project
Defra,EA,23/04/2013,Construction,SE KSL - FCRM Ops North,J Breheny Contractors Ltd,1172727,"£69,877.20",River Mole Access Track Works.,,IP6 8NH,,30343170,FRA16S201,Project
Defra,EA,09/04/2013,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1172291,"£126,039.84",River Nene lock inspections,,IP1 5LT,,30142731,IMAN001517,Project
Defra,EA,09/04/2013,Construction,SE Capital WiP,Nomenca Ltd,1172777,"£32,143.80",River Wey Works.,,NG17 2HW,,30134435,IMTH001346,Project
Defra,EA,25/04/2013,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1176960,"£442,549.39",Salford Sustain Students of Sustainability. The uplift is to deliver the rock amour stabalisation to the banks of the River Irwell,,LE10 3JF,,30142734,IMNW000884,Project
Defra,EA,02/04/2013,Construction,SE Capital WiP,EC Harris Llp,1170613,"£25,631.20",Salmons Brook cost Manager,,M60 3NT,,30314195,IMTH000620,Project
Defra,EA,04/04/2013,Construction,SE Capital WiP,Volkerstevin Ltd,1172072,"£27,940.16",Salmons Brook Flood Alleviation Scheme - Advisory Services,,EN11 9BX,,30142737,IMTH000620,Project
Defra,EA,04/04/2013,Construction,SE Capital WiP,Volkerstevin Ltd,1172073,"£66,999.02",Salmons Brook Flood Alleviation Scheme - Engineering construction works,,EN11 9BX,,30142737,IMTH000620,Project
Defra,EA,23/04/2013,Construction,SE Capital WiP,Westminster Dredging  Dean & Dyball JV,1175563,"£64,863.94",Sandwich Bay Sea Defences (Deal),,PO15 5SS,,30142738,IMSO001056,Project
Defra,EA,11/04/2013,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1173339,"£214,755.12",Sandwich town tidal defences,,IP1 5LT,,30142731,IMSO001057,Project
Defra,EA,16/04/2013,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1174377,"£171,963.50",Sandwich Town Tidal Defences  ,,IP1 5LT,,30142731,IMSO001057,Project
Defra,EA,04/04/2013,Construction,National Accomodation Change Fund,Gelder Ltd,1171719,"£129,471.42",Sapphire East Office Refurbishment Building Works,,LN1 2DS,,30365832,HORES00073,Project
Defra,EA,11/04/2013,Construction,SE Capital WiP,J Breheny Contractors Ltd,1172741,"£29,520.85",Seabrook Aquadam and Penstock Survey Works,,IP6 8NH,,30343170,IMSE100004,Project
Defra,EA,09/04/2013,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1172263,"£190,141.85",South East Asset Reconditioning programme & small projects,,IP1 5LT,,30142731,IMSE100197,Project
Defra,EA,18/04/2013,Construction,SE NET - FCRM Ops East,J Breheny Contractors Ltd,1170790,"£195,983.64",South East Minor Framework - Staples Road. Emergency Spillway Upgrade. ,,IP6 8NH,,30343159,FRA17S086,Project
Defra,EA,02/04/2013,Construction,Head of Corporate Assets,Gelder Ltd,1169970,"£47,638.26",South Ferriby stormwater drainage,,LN1 2DS,,,HOFAC000014,Project
Defra,EA,04/04/2013,Construction,SE KSL - FCRM Ops North,J Breheny Contractors Ltd,1171086,"£75,756.00",Southmere lake improvement minor works,,IP6 8NH,,30343170,RESE500073,Project
Defra,EA,25/04/2013,Construction,SW Capital WiP,Team Van Oord,1176952,"£344,400.00",Steart Coastal Management ,,RG14 5QS,,30142735,IMSW001389,Project
Defra,EA,25/04/2013,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1177074,"£181,930.73",Steeple Bumpstead flood alleviation scheme,,IP1 5LT,,30142731,IMAN001770,Project
Defra,EA,09/04/2013,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1172293,"£110,769.40",Steeple Bumpstead Flood Alleviation Scheme ,,IP1 5LT,,30142731,IMAN001770,Project
Defra,EA,23/04/2013,Construction,SE Capital WiP,Birse Civils Ltd,1176255,"£106,608.59","Stone Wharf revised construction drawings, fix stainless steel chains and shackles, concrete obstruction removed",,DN18 5BW,,30142670,IMSE100049,Project
Defra,EA,25/04/2013,Construction,MI Capital WiP,Galliford Try Infrastructure Ltd,1177653,"£82,661.68",Stoneleigh and Roddington fish pass works,,LE10 3JF,,30142734,IMMI001259,Project
Defra,EA,02/04/2013,Construction,MI Capital WiP,Galliford Try Infrastructure Ltd,1170827,"£104,538.80",Stoneleigh and Rodington Fish Pass,,LE10 3JF,,30142734,IMMI001259,Project
Defra,EA,25/04/2013,Construction,NE Capital WiP,Birse Civils Ltd,1176967,"£95,200.72",Street Water Flood alleviation scheme,,DN18 5BW,,30142670,IMNE000775,Project
Defra,EA,11/04/2013,Construction,AN Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1172086,"£35,663.84",Supply sheet steel piles - Grimsby Flood alleviation Scheme,,B90 4SS,,30331415,IMAN001995,Project
Defra,EA,11/04/2013,Construction,AN Capital WiP,Birse Civils Ltd,1173060,"£166,312.50",Swavesey Drain Improvements works. ,,DN18 5BW,,30142670,IMAN002491,Project
Defra,EA,18/04/2013,Construction,NE Yorkshire - FCRM Ops N&EY,Amco Engineering,1168851,"£43,926.45",Temple Hurst embankment,,S75 1HT,,30204728,NRNE791130,Project
Defra,EA,09/04/2013,Construction,SE Capital WiP,J Breheny Contractors Ltd,1172721,"£31,689.73",Thames Barrier Manhole Repair Works.,,IP6 8NH,,30343159,IMSE500072,Project
Defra,EA,09/04/2013,Construction,SE Capital WiP,Turner & Townsend Project Management,1172217,"£101,399.40",Thames Estuary Phase 1 Programme consultancy support,,LS18 4CH,,30314194,IMSE500060,Project
Defra,EA,02/04/2013,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1170667,"£96,661.54",Tidal Trent Stoning,,IP1 5LT,,30142731,IMMI001406,Project
Defra,EA,18/04/2013,Construction,NE Capital WiP,Volkerstevin Ltd,1175869,"£539,811.82",Todmorden Flood Alleviation Scheme project,,EN11 9BX,,30142737,IMNE000616,Project
Defra,EA,16/04/2013,Construction,SE West Thames - AEM East,Cain Bio Engineering Ltd,1172819,"£42,753.60",Upper cherwel improvements,,SP4 6NQ,,30357329,RESE000235,Project
Defra,EA,11/04/2013,Construction,AN Eastern-AEM - Monitoring,BAM Nuttall Ltd,1173306,"£45,902.41",Upton Angling Access Improvement Project.,,GU15 3XW,,30231632,REAN001551 | REAN001339,Project
Defra,EA,04/04/2013,Construction,NE North East - FCRM Ops,Esh Construction Ltd,1167390,"£71,554.78",Warkworth road (North East Region- Minor Works),,DH6 5PF,,30204740,NRNE640051,Project
Defra,EA,16/04/2013,Construction,NW Capital WiP,Birse Civils Ltd,1174244,"£488,683.86",Warrington Flood risk management,,DN18 5BW,,30142670,IMNW000699,Project
Defra,EA,25/04/2013,Construction,MI Capital WiP,Birch Brothers Kidderminster Ltd,1177557,"£54,840.00",West area reservoirs (Midlands),,DY13 9QB,,30224314,IMMI001258,Project
Defra,EA,16/04/2013,Construction,SW Devon & Cornwall - FCRM Ops,Dyer & Butler Ltd,1172190,"£86,823.00",Withycombe & Bapton Concrete repairs,,SO16 0AH,,30192016,FRA13S161 | ,Project
Defra,EA,04/04/2013,Construction,WA Capital WiP,Birse Civils Ltd,1169541,"£431,945.51",Ystradgynlais flood defence scheme,,LS24 9BX,,40015267,IMWA000851,Project
Defra,EA,11/04/2013,Energy and Fuels,HO Business Finance,British Gas Business,1168247,"£39,201.13",Renewable Electricity Sub100kWh Sites Anglian Region ,,OX4 2JY,,30286703 | 30331275,,Administration
Defra,EA,11/04/2013,Energy and Fuels,National Facilities Manager,British Gas Business,1168205,"£31,299.34",Renewable Electricity Supply to Sub100kWh Sites Midlands Region,,OX4 2JY,,30331276,,Administration
Defra,EA,11/04/2013,Energy and Fuels,HO Business Finance,British Gas Business,1168251,"£29,995.82",Renewable Electricity to sub100kWh sites in North West Region,,OX4 2JY,,30331281, | EBILLP2P,Project
Defra,EA,11/04/2013,Energy and Fuels,HO Business Finance,British Gas Business,1170370,"£55,897.97",Renewable Electricity to Sub100kWh Sites in South East Region,,OX4 2JY,,30331286,,Administration
Defra,EA,11/04/2013,Energy and Fuels,HO Financial Management Adjustment,British Gas Business,1170355,"£64,403.09",Renewable Electricity to Sub100kWh Sites in South West Region,,OX4 2JY,,30331288,,Administration
Defra,EA,11/04/2013,Engineering Goods,SE SSD - AEM Monitoring,Thermo Fisher Scientific,1173699,"£45,894.60","Design, Supply, Install and Maintenance of Ultrasonic/Electro Magnetic Flow Gauges",,CW7 3GA,,30339567,,Project
Defra,EA,11/04/2013,Engineering Goods,HO Fleet Operations,Allstar Business Solutions Ltd,1173778,"£289,022.10",Fuel for commercial vehicle fleet,,SN5 6PQ,,30341204,,Administration
Defra,EA,04/04/2013,Engineering Goods,HO Fleet - EA Wales,Allstar Business Solutions Ltd,1173268,"£46,581.87",Monthly fuel bill for Wales during February 2013.,,SN5 6PS,,40034238,,Administration
Defra,EA,18/04/2013,Engineering Goods,NLS Instrumentation,Xylem Analytics UK Ltd,1175665,"£95,075.41",Supply of Multiparameter Water Quality Meters,,SG6 1FJ,,30240451,,Administration
Defra,EA,02/04/2013,Engineering Goods,AN Central-FCRM Ops,ArcelorMittal Commercial RPS UK Ltd,1170421,"£75,765.31","Supply sheet steel piles, for use in civil engineering construction projects. (ELY)",,B90 4SS,,30331415,,Project
Defra,EA,09/04/2013,Facilities,FM Operating Unit - Northern,Department for Communities & Local Government,1172634,"£556,799.26","Accomodation Charge, Lateral House, Leeds.",,HP2 4XN,,,,Administration
Defra,EA,23/04/2013,Facilities,National Enforcement Service,Pentalver Transport Ltd,1174042,"£65,919.00",Container Storage and Examination faciliites,,SO15 0GN,,30323527,HOOP000051,Project
Defra,EA,25/04/2013,Facilities,FM Operating Unit - Northern,Highways Agency,1176605,"£45,591.34","Cost of space sharing with Highways Agency at Lateral House, Leeds. rent,rates, service charge, Facilities Management, electricity - (November 2012 - March 2013).",,B1 1RH,,,,Administration
Defra,EA,11/04/2013,Facilities,National Accomodation Change Fund,Kinnarps UK Ltd,1173188,"£30,952.51",Furniture for Solihull Project Phase 3.,,SL3 0DX,,30231889,HORES00073,Project
Defra,EA,11/04/2013,Facilities,National Accomodation Change Fund,Kinnarps UK Ltd,1173186,"£26,875.37",Furniture for Solihull Project Phase 4.,,SL3 0DX,,30231889,HORES00073,Project
Defra,EA,23/04/2013,Facilities,National Estates Manager,Factory Outlets Ltd,1158673,"£106,200.00",Quarterly rent and service charge 1st-5th Floors Offices - Guildbourne House.,,NW1 0ND,,,,Administration
Defra,EA,23/04/2013,Facilities,FM Operating Unit - Central and South East,Test Valley Borough Council,1176351,"£28,024.50","Rates 2013-2014 Canal Walk, Romsey",,SP10 3AJ,,,,Administration
Defra,EA,11/04/2013,Facilities,FM Operating Unit - Northern,Eden District Council,1173597,"£99,381.00",Rates 2013-2014 Ghyll Mount,,CA11 7QF,,,,Administration
Defra,EA,25/04/2013,Facilities,FM Operating Unit - Central and South West,Solihull Metropolitan Borough Council,1176995,"£127,170.00",Rates 2013-2014 Olton Court,,B91 3RR,,,,Administration
Defra,EA,25/04/2013,Facilities,FM Operating Unit - Central and South West,Solihull Metropolitan Borough Council,1176998,"£161,315.50",Rates 2013-2014 Sapphire East,,B91 3RR,,,,Administration
Defra,EA,04/04/2013,Facilities,FM Operating Unit - Central and South East,Huntingdonshire District Council,1172311,"£117,750.00","Rates Bromholme Lane, Brampton, Hunts. ",,PE29 3TN,,,,Administration
Defra,EA,22/04/2013,Facilities,FM Operating Unit - Central and South East,Jones Lang LaSalle,1162979,"£59,400.00",Rent Culverdene Court Premises Wessex Business Park,,BS8 1HU,,,,Administration
Defra,EA,09/04/2013,Facilities,HO FM - Millbank,CB Richard Ellis Ltd,1172125,"£33,273.30",Service Charge 25th Floor Millbank Tower Embankment London,,EC4M 7HP,,,,Administration
Defra,EA,04/04/2013,Facilities,SE Kent & South London- Tidal Flood Risk Manager,MITIE Security London Ltd,1171512,"£76,181.86",Static guarding Thames Barrier,,E1W 1XY,,30239724,,Administration
