DEPARTMENT FAMILY,ENTITY,DATE,EXPENSE_AREA,EXPENSE_TYPE,SUPPLIER,TRANSACTION_NUMBER,AMOUNT
Ministry of Justice,HMCS,01-Sep-10,AV332-CBMP Civil Bus Mod Programme,532000-Tangible GBV - Additions,ARK BUILD PLC,1325086,"£159,744.27"
Ministry of Justice,HMCS,01-Sep-10,BZ999-London Region,222002-Other Property Costs,MITIE SECURITY LTD,1325443,"£754,764.11"
Ministry of Justice,HMCS,01-Sep-10,BZ999-London Region,532000-Tangible GBV - Additions,TURNER & TOWNSEND PROJECT MANAGEMENT,1326283,"£128,028.74"
Ministry of Justice,HMCS,01-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,DURKAN ESTATES LTD,1325230,"£83,718.75"
Ministry of Justice,HMCS,01-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,CBRE RICHARD ELLIS,1325154,"£124,041.81"
Ministry of Justice,HMCS,01-Sep-10,DZ999-South West Region,222001-Maintenance,KIER BUILDING SERVICES ENG,185486,"£33,676.43"
Ministry of Justice,HMCS,01-Sep-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,KING STURGE LLP,1325376,"£40,063.68"
Ministry of Justice,HMCS,01-Sep-10,EZ999-Wales Region,532000-Tangible GBV - Additions,WB GRIFFITHS & SON LTD,1326302,"£54,247.82"
Ministry of Justice,HMCS,01-Sep-10,EZ999-Wales Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON & CAPITAL PROPERTIES LTD,1325412,"£219,002.96"
Ministry of Justice,HMCS,01-Sep-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON & CAPITAL PROPERTIES LTD,1325412,"£222,307.80"
Ministry of Justice,HMCS,01-Sep-10,GZ999-North West Region,610300-Debtors < 1 Year - Deposits & Advances,NEOPOST LTD,1325468,"£100,000.00"
Ministry of Justice,HMCS,01-Sep-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON & CAPITAL PROPERTIES LTD,1325412,"£134,745.92"
Ministry of Justice,HMCS,01-Sep-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON & CAPITAL PROPERTIES LTD,1325412,"£130,994.44"
Ministry of Justice,HMCS,01-Sep-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON & CAPITAL PROPERTIES LTD,1325412,"£135,283.92"
Ministry of Justice,HMCS,01-Sep-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON & CAPITAL PROPERTIES LTD,1325412,"£100,443.41"
Ministry of Justice,HMCS,01-Sep-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,LAMBERT SMITH HAMPTON,1325385,"£30,498.01"
Ministry of Justice,HMCS,01-Sep-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,MPS2 LTD,1325459,"£46,206.88"
Ministry of Justice,HMCS,01-Sep-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,EDDISONS,1325236,"£33,999.81"
Ministry of Justice,HMCS,01-Sep-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,EDDISONS,1325236,"£31,127.52"
Ministry of Justice,HMCS,02-Sep-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,186741,"£34,127.74"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,DE BOER STRUCTURES UK LTD,1028570,"£119,726.63"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,222002-Other Property Costs,CALIBRE CONSULTANCY LTD,1028550,"£59,966.78"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,262000-SCA Costs,STERIA LTD,1028653,"£140,457.09"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,SURREY POLICE AUTHORITY,1028657,"£65,052.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,AVON & SOMERSET POLICE AUTHORITY,1028535,"£86,573.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,BEDFORDSHIRE POLICE AUTHORITY,1028543,"£63,000.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,CAMBRIDGESHIRE POLICE AUTHORITY,1028551,"£69,224.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,CHESHIRE POLICE AUTHORITY,1028557,"£74,189.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,CLEVELAND POLICE AUTHORITY,1028561,"£63,000.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,CUMBRIA POLICE AUTHORITY,1028562,"£63,000.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,DERBYSHIRE POLICE AUTHORITY,1028571,"£63,000.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,DEVON & CORNWALL POLICE AUTHORITY,1028573,"£73,895.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,DORSET POLICE AUTHORITY,1028575,"£63,000.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,DURHAM CONSTABULARY,1028577,"£63,000.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,ESSEX PROBATION BOARD,1028581,"£70,417.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,GLOUCESTERSHIRE POLICE AUTHORITY,1028586,"£63,000.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,GREATER MANCHESTER POLICE,1028588,"£92,613.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,GWENT POLICE AUTHORITY,1028589,"£66,750.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,HAMPSHIRE POLICE AUTHORITY,1028590,"£70,914.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,HERTFORDSHIRE CONSTABULARY,1028596,"£71,230.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,HUMBERSIDE POLICE AUTHORITY,1028604,"£79,187.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,KENT POLICE,1028609,"£78,086.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,LANCASHIRE POLICE AUTHORITY,1028610,"£71,037.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,LEICESTERSHIRE POLICE AUTHORITY,1028612,"£71,242.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,LINCOLNSHIRE POLICE AUTHORITY,1028615,"£63,000.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,MERSEYSIDE POLICE AUTHORITY,1028620,"£70,619.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,NORFOLK POLICE AUTHORITY,1028628,"£70,398.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,NORTH WALES POLICE,1028629,"£75,512.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,NORTH YORKSHIRE POLICE AUTHORITY,1028630,"£63,000.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,NORTHAMPTONSHIRE POLICE,1028631,"£71,022.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,NORTHUMBRIA POLICE AUTHORITY,1028632,"£69,093.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,NOTTINGHAMSHIRE POLICE AUTHORITY,1028633,"£72,193.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,SOUTH WALES POLICE AUTHORITY,1028650,"£75,079.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,STAFFORDSHIRE POLICE AUTHORITY,1028652,"£70,542.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,SUFFOLK POLICE AUTHORITY,1028655,"£65,866.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,SUSSEX POLICE AUTHORITY,1028658,"£72,077.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,THAMES VALLEY POLICE,1028660,"£79,167.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,WARWICKSHIRE POLICE AUTHORITY,1028665,"£63,216.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,WEST MERCIA POLICE AUTHORITY,1028667,"£63,000.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,WEST MIDLANDS POLICE,1028668,"£94,056.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,WEST YORKSHIRE POLICE AUTHORITY,1028669,"£89,481.00"
Ministry of Justice,MoJ HQ,02-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,WILTSHIRE POLICE AUTHORITY,1028673,"£63,656.00"
Ministry of Justice,HMCS,03-Sep-10,AA499-HMCS Change Programme,265000-IT & Telecommunications,LOGICA UK LTD,1327035,"£132,259.18"
Ministry of Justice,HMCS,03-Sep-10,AV322-CP Change Management SUPS,512000-Intangible GBV - Additions,LOGICA UK LTD,1327035,"£121,244.73"
Ministry of Justice,HMCS,03-Sep-10,AV322-CP Change Management SUPS,512000-Intangible GBV - Additions,LOGICA UK LTD,1327035,"£62,240.46"
Ministry of Justice,HMCS,03-Sep-10,AV322-CP Change Management SUPS,512000-Intangible GBV - Additions,LOGICA UK LTD,1327035,"£147,021.64"
Ministry of Justice,HMCS,03-Sep-10,AV322-CP Change Management SUPS,512000-Intangible GBV - Additions,LOGICA UK LTD,1327035,"£104,764.65"
Ministry of Justice,HMCS,03-Sep-10,AV329-CP-Mag. Courts Operational Bus.sys,265000-IT & Telecommunications,LOGICA UK LTD,1327035,"£35,006.94"
Ministry of Justice,HMCS,03-Sep-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,EDDISONS,1326882,"£52,875.00"
Ministry of Justice,HMCS,03-Sep-10,BZ999-London Region,222001-Maintenance,TAYLOR WESSING LLP#BA10800418,1327113,"£112,365.08"
Ministry of Justice,HMCS,03-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,SYNERGY HUNTINGDON TRUSTEE LTD,1327938,"£359,711.77"
Ministry of Justice,HMCS,03-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,GVA GRIMLEY LLP,1326943,"£27,680.06"
Ministry of Justice,HMCS,03-Sep-10,DZ999-South West Region,223001-Printing Postage and Office expenditure,ROYAL MAIL,1327884,"£52,968.55"
Ministry of Justice,HMCS,03-Sep-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,EDDISONS,1326882,"£72,500.00"
Ministry of Justice,HMCS,03-Sep-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,EVANS EASYSPACE LTD,1326899,"£48,291.03"
Ministry of Justice,HMCS,03-Sep-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,BOND WOLFE ASSETS LTD,1326781,"£62,514.24"
Ministry of Justice,HMCS,03-Sep-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,COLLINGWOOD RIGBY,1326832,"£71,552.67"
Ministry of Justice,HMCS,03-Sep-10,GZ999-North West Region,610300-Debtors < 1 Year - Deposits & Advances,NEOPOST LTD,1327097,"£122,105.00"
Ministry of Justice,HMCS,03-Sep-10,GZ999-North West Region,222002-Other Property Costs,RENTOKIL INITIAL UK LIMITED,1327869,"£57,503.10"
Ministry of Justice,HMCS,03-Sep-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,PHILIP J DAVIES (HOLDINGS) PLC,1327837,"£66,681.25"
Ministry of Justice,HMCS,03-Sep-10,GZ999-North West Region,222001-Maintenance,BAILEY MAINTENANCE LTD,1326748,"£41,305.58"
Ministry of Justice,HMCS,03-Sep-10,HZ999-North East and Yorkshire,222001-Maintenance,BAILEY MAINTENANCE LTD,1326748,"£46,303.32"
Ministry of Justice,HMCS,03-Sep-10,HZ999-North East and Yorkshire,222001-Maintenance,BAILEY MAINTENANCE LTD,1326748,"£53,487.45"
Ministry of Justice,HMCS,03-Sep-10,HZ999-North East and Yorkshire,222001-Maintenance,DTZ DEBENHAM TIE LEUNG,1326873,"£58,164.34"
Ministry of Justice,MoJ HQ,03-Sep-10,ZZ900-MoJ HQ,245000-Grants in Aid to NDPBs,LEGAL SERVICES COMMISSION,6199,"£7,000,000.00"
Ministry of Justice,MoJ HQ,03-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,DEVELOPMENT TRUST ASSOCIATION#RC35111006,1028688,"£25,000.00"
Ministry of Justice,Tribunals,03-Sep-10,TR200-Regional South,222001-Maintenance,PHOENIX SECURITY (ESSEX) LTD,1044103,"£37,561.52"
Ministry of Justice,Tribunals,03-Sep-10,TR120-Corporate,710200-Creditors < 1 year - Trade & Other Creditors,NATIONAL WESTMINSTER BANK,6089,"£25,029.09"
Ministry of Justice,HMCS,06-Sep-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS BERRYMAN LACE MAWER#DX 13077,189427,"£55,673.24"
Ministry of Justice,HMCS,06-Sep-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS DON SOLICITORS#HA9 0NP,189457,"£44,562.83"
Ministry of Justice,HMCS,06-Sep-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS DON SOLICITORS#HA9 0NP,189457,"£45,095.08"
Ministry of Justice,HMCS,06-Sep-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS NIGEL WELLER & CO (ADVOCATES)#BN7 2NB,189511,"£31,809.60"
Ministry of Justice,HMCS,06-Sep-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MR M A FULLERTON#DX 98,189638,"£32,712.00"
Ministry of Justice,HMCS,06-Sep-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS GRAHAM EVANS & PARTNERS#DX 39573,1328923,"£50,742.96"
Ministry of Justice,HMCS,06-Sep-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS IRWIN MITCHELL#DX 87,188829,"£27,822.79"
Ministry of Justice,HMCS,06-Sep-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS IRWIN MITCHELL#DX 87,188829,"£38,584.09"
Ministry of Justice,HMCS,06-Sep-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS MARTIN C DALTON#RH12 1NF,188865,"£29,029.22"
Ministry of Justice,HMCS,06-Sep-10,AU999-National Taxing Teams,226000-Court Costs,B C L BURTON COPELAND#DX 37981,1328835,"£41,930.09"
Ministry of Justice,HMCS,06-Sep-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS BURTON COPELAND LLP#DX 14362,1328879,"£76,466.46"
Ministry of Justice,HMCS,06-Sep-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS TANK JOWETT#DX 51150,1328994,"£85,739.41"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,311100-Legal Aid,LEGAL SERVICES COMMISSION,6201,"£81,300,000.00"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,212001-Agency staff,CONCERTO CONSULTING,1028725,"£43,240.00"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1028696,"£311,793.30"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1028696,"£1,752,272.80"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1028696,"£102,430.63"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1028696,"£1,095,423.13"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1028696,"£29,892.00"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1028696,"£453,177.53"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1028696,"£68,556.55"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1028696,"£88,830.00"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1028696,"£740,715.30"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1028696,"£157,924.70"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1028696,"£390,383.18"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1028696,"£104,509.20"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1028696,"£450,948.55"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£230,781.75"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£472,559.15"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£36,490.22"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£41,881.99"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£59,944.98"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£34,731.83"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£149,663.28"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£40,897.05"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£52,461.92"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£528,750.00"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£27,982.63"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£63,177.05"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£172,613.38"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£189,988.88"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£66,680.08"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1028785,"£60,666.73"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,212001-Agency staff,HUDSON GLOBAL RESOURCES LTD,1028762,"£30,808.10"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,710200-Creditors < 1 year - Trade & Other Creditors,COMPANY BARCLAYCARD CORPORATE,6200,"£1,139,477.66"
Ministry of Justice,MoJ HQ,06-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,SOUTH YORKSHIRE PROBATION BOARD,1028826,"£75,966.00"
Ministry of Justice,MoJ HQ,07-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,THE PAROLE BOARD,6202,"£650,000.00"
Ministry of Justice,MoJ HQ,07-Sep-10,ZZ900-MoJ HQ,245000-Grants in Aid to NDPBs,YOUTH JUSTICE BOARD FOR ENGLAND & WALES,6203,"£35,800,000.00"
Ministry of Justice,Tribunals,07-Sep-10,TR120-Corporate,223001-Printing Postage and Office expenditure,ROYAL MAIL GROUP PLC,1044425,"£155,474.15"
Ministry of Justice,Tribunals,07-Sep-10,TR120-Corporate,223001-Printing Postage and Office expenditure,XEROX (UK) LTD,1044459,"£63,843.61"
Ministry of Justice,Tribunals,07-Sep-10,TB140-Change Programme,212001-Agency staff,FIELD FISHER WATERHOUSE LLP,1044343,"£42,928.33"
Ministry of Justice,HMCS,08-Sep-10,AV322-CP Change Management SUPS,265000-IT & Telecommunications,LOGICA UK LTD,1332268,"£81,379.33"
Ministry of Justice,HMCS,08-Sep-10,AV322-CP Change Management SUPS,265000-IT & Telecommunications,LOGICA UK LTD,1332268,"£251,330.15"
Ministry of Justice,HMCS,08-Sep-10,AV322-CP Change Management SUPS,265000-IT & Telecommunications,LOGICA UK LTD,1332268,"£63,923.53"
Ministry of Justice,HMCS,08-Sep-10,AV322-CP Change Management SUPS,265000-IT & Telecommunications,LOGICA UK LTD,1332268,"£93,699.20"
Ministry of Justice,HMCS,08-Sep-10,AV329-CP-Mag. Courts Operational Bus.sys,265000-IT & Telecommunications,LOGICA UK LTD,1332268,"£27,102.55"
Ministry of Justice,HMCS,08-Sep-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1332268,"£38,348.48"
Ministry of Justice,HMCS,08-Sep-10,BZ999-London Region,222001-Maintenance,COFELY LTD,1331980,"£126,025.31"
Ministry of Justice,HMCS,08-Sep-10,BZ999-London Region,222001-Maintenance,COFELY LTD,1331980,"£122,298.89"
Ministry of Justice,HMCS,08-Sep-10,BZ999-London Region,222001-Maintenance,EC HARRIS LLP,1332030,"£109,684.82"
Ministry of Justice,HMCS,08-Sep-10,BZ999-London Region,532000-Tangible GBV - Additions,EC HARRIS LLP,1332030,"£26,863.09"
Ministry of Justice,HMCS,08-Sep-10,BZ999-London Region,222001-Maintenance,EUROPEAN ASBESTOS SERVICES,1332055,"£26,085.00"
Ministry of Justice,HMCS,08-Sep-10,CZ999-South East Region,222001-Maintenance,EC HARRIS LLP,1332030,"£149,812.50"
Ministry of Justice,HMCS,08-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,MAYFIELD ASSET & PROPERTY MANAGEMENT,1332305,"£25,382.77"
Ministry of Justice,HMCS,08-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,CBRE RICHARD ELLIS,1331953,"£44,062.50"
Ministry of Justice,HMCS,08-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,CBRE RICHARD ELLIS,1331953,"£81,597.29"
Ministry of Justice,HMCS,08-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,HMRC,1332174,"£30,092.58"
Ministry of Justice,HMCS,08-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,KING STURGE LLP,1332239,"£47,276.71"
Ministry of Justice,HMCS,08-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,STANDARD LIFE INVESTMENTS,1333181,"£196,547.81"
Ministry of Justice,HMCS,08-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,ALLIANZ MANAGEMENT SERVICES,1331821,"£33,527.15"
Ministry of Justice,HMCS,08-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,HMRC,1332174,"£50,143.01"
Ministry of Justice,HMCS,08-Sep-10,CZ999-South East Region,262000-SCA Costs,MODERN COURTS (EAST ANGLIA) LTD,1332330,"£472,152.79"
Ministry of Justice,HMCS,08-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,GOOD HARVEST GROUP LTD,190190,"£48,269.00"
Ministry of Justice,HMCS,08-Sep-10,DZ999-South West Region,222002-Other Property Costs,MITIE SECURITY LTD,1332328,"£305,060.60"
Ministry of Justice,HMCS,08-Sep-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,NB REAL ESTATE,1332357,"£29,939.59"
Ministry of Justice,HMCS,08-Sep-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,LAMBERT SMITH HAMPTON,1332248,"£29,990.99"
Ministry of Justice,HMCS,08-Sep-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,THE EXILARCH'S FOUNDATION,1333213,"£146,875.00"
Ministry of Justice,HMCS,08-Sep-10,EZ999-Wales Region,222001-Maintenance,KIER BUILDING SERVICES ENG,190203,"£47,560.17"
Ministry of Justice,HMCS,08-Sep-10,EZ999-Wales Region,532000-Tangible GBV - Additions,TURNER & TOWNSEND PROJECT MANAGEMENT,1333238,"£46,929.34"
Ministry of Justice,HMCS,08-Sep-10,FZ999-Midlands Region,222001-Maintenance,EMCOR FACILITIES SERVICES LTD,1332045,"£120,291.66"
Ministry of Justice,HMCS,08-Sep-10,FZ999-Midlands Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1332329,"£37,709.77"
Ministry of Justice,HMCS,08-Sep-10,FZ999-Midlands Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1332329,"£82,475.94"
Ministry of Justice,HMCS,08-Sep-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,COLLINGWOOD RIGBY,1331985,"£1,148,107.78"
Ministry of Justice,HMCS,08-Sep-10,FZ999-Midlands Region,532000-Tangible GBV - Additions,EMCOR FACILITIES SERVICES LTD,1332045,"£29,481.46"
