Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001838250,"3,160,647.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001838250,"112,836.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001838250,"5,206,504.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001838251,"1,089,095.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001838251,"5,290,081.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001838251,"199,359.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001838251,"8,609,916.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DYFED POWYS (G),1001838252,"506,303.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DYFED POWYS (G),1001838252,"2,619,584.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001838253,"916,024.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001838253,"4,687,778.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001838253,"177,753.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001838253,"8,614,344.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001838254,"373,202.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001838254,"1,637,013.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001838254,"93,060.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001838254,"2,882,276.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GWENT (G),1001838255,"3,601,708.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001838256,"868,686.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001838256,"5,291,808.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001838256,"210,000.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001838256,"10,058,412.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001838257,"545,274.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001838257,"55,694.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001838257,"3,048,115.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001838257,"138,359.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001838257,"56,440.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001838257,"5,983,713.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001838258,"926,048.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001838258,"6,634,090.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001838258,"142,846.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001838258,"8,427,695.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001838259,"481,236.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001838259,"1,703,441.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001838259,"88,224.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001838259,"3,218,629.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001838260,"537,975.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001838260,"3,783,237.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001838261,"478,846.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001838261,"51,632.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001838261,"2,266,311.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001838261,"127,679.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001838261,"3,493,456.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001838262,"7,444,800.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001838263,"799,269.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001838263,"6,492,426.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001838263,"105,746.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001838263,"8,431,202.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001838264,"563,205.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001838264,"2,448,820.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001838264,"205,067.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001838264,"5,210,134.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001838265,"844,974.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001838265,"73,870.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001838265,"4,516,746.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001838265,"181,292.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001838265,"8,199,142.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001838266,"320,170.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001838266,"33,519.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001838266,"1,733,459.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001838266,"82,548.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001838266,"3,141,660.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001838267,"323,869.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001838267,"1,955,091.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001838267,"62,582.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001838267,"3,380,537.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001838268,"572,222.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001838268,"8,998,972.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001838268,"75,988.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001838268,"32,426.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001838268,"9,229,887.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001838269,"766,660.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001838269,"66,624.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001838269,"3,636,417.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001838269,"164,645.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001838269,"5,560,750.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001838270,"1,419,527.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001838270,"15,109,200.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001838270,"165,949.00",,,,,,,,
Home Office,Home Office,03/03/2016,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001838270,"21,021,896.00",,,,,,,,
Home Office,Home Office,04/03/2016,Grants,CPG - Crime & Policing Group,INDEPENDENT POLICE COMPLAINTS COMISSION (G),1001838782,"4,000,000.00",,,,,,,,
Home Office,Home Office,04/03/2016,Laboratory & Scientific Equipment,CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001838955,"41,042.89",,,,,,,,
Home Office,Home Office,04/03/2016,"IT, TelecommsManaged Service",CPG - Crime & Policing Group,SELEX ES LTD,1001839029,"130,540.60",,,,,,,,
Home Office,Home Office,07/03/2016,Grants,CPG - Crime & Policing Group,CITY OF WESTMINSTER (G),1001839490,"30,000.00",,,,,,,,
Home Office,Home Office,07/03/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER (G),1001839499,"2,805,136.00",,,,,,,,
Home Office,Home Office,08/03/2016,Grants,CPG - Crime & Policing Group,OFFICE FOR THE POLICE & CRIME COMMISSIONER OF NORFOLK (G),1001840096,"483,767.82",,,,,,,,
Home Office,Home Office,08/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001840098,"171,876.53",,,,,,,,
Home Office,Home Office,08/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001840099,"426,506.00",,,,,,,,
Home Office,Home Office,08/03/2016,Legal Services,CPG - Crime & Policing Group,THREE RAYMOND BUILDINGS,1001840329,"69,337.50",,,,,,,,
Home Office,Home Office,10/03/2016,Grants,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001841157,"176,419.00",,,,,,,,
Home Office,Home Office,11/03/2016,Legal Services,CPG - Crime & Policing Group,FIELD FISHER WATERHOUSE LLP T/A FIELDFISHER,1001842006,"26,751.60",,,,,,,,
Home Office,Home Office,11/03/2016,Laboratory & Scientific Equipment,CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001842022,"41,042.89",,,,,,,,
Home Office,Home Office,15/03/2016,Grants,CPG - Crime & Policing Group,GANGMASTERS LICENSING AUTHORITY (G),1001843156,"266,229.00",,,,,,,,
Home Office,Home Office,15/03/2016,Grants,CPG - Crime & Policing Group,NORTH DEVON AGAINST DOMESTIC ABUSE (NDADA) (G),1001843160,"40,000.00",,,,,,,,
Home Office,Home Office,15/03/2016,Grants,CPG - Crime & Policing Group,SAFELIVES (G),1001843163,"162,500.00",,,,,,,,
Home Office,Home Office,16/03/2016,Grants,CPG - Crime & Policing Group,GANGMASTERS LICENSING AUTHORITY (G),1001843707,"295,016.00",,,,,,,,
Home Office,Home Office,16/03/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE KENT POLICE & CRIME COMMISSIONER (G),1001843714,"41,538.00",,,,,,,,
Home Office,Home Office,16/03/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER (G),1001843715,"55,464.00",,,,,,,,
Home Office,Home Office,16/03/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR LEICESTERSHIRE (THE) (G),1001843716,"26,145.00",,,,,,,,
Home Office,Home Office,16/03/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR STAFFORDSHIRE (G),1001843717,"99,706.00",,,,,,,,
Home Office,Home Office,16/03/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001843718,"70,926.44",,,,,,,,
Home Office,Home Office,16/03/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001843718,"141,667.57",,,,,,,,
Home Office,Home Office,16/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001843719,"290,758.27",,,,,,,,
Home Office,Home Office,16/03/2016,Grants,CPG - Crime & Policing Group,SURVIVORS TRUST (THE) (G),1001843724,"37,500.00",,,,,,,,
Home Office,Home Office,17/03/2016,Legal Services,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (MOPC),1001844391,"36,514.02",,,,,,,,
Home Office,Home Office,17/03/2016,Grants,CPG - Crime & Policing Group,NOTTINGHAMSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER (THE) (G),1001844191,"78,507.47",,,,,,,,
Home Office,Home Office,17/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001844193,"50,000.00",,,,,,,,
Home Office,Home Office,17/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001844194,"149,478.00",,,,,,,,
Home Office,Home Office,17/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001844195,"28,091.00",,,,,,,,
Home Office,Home Office,17/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001844196,"71,862.75",,,,,,,,
Home Office,Home Office,17/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001844197,"49,676.54",,,,,,,,
Home Office,Home Office,18/03/2016,Professional & Admin Services,CPG - Crime & Policing Group,SELEX ES LTD,1001845071,"25,021.31",,,,,,,,
Home Office,Home Office,18/03/2016,Professional & Admin Services,CPG - Crime & Policing Group,SOUTH EAST ENGLAND COUNCILS (SEEC),1001845076,"33,900.00",,,,,,,,
Home Office,Home Office,21/03/2016,Grants,CPG - Crime & Policing Group,AVON & SOMERSET POLICE & CRIME COMMISSIONER (G),1001845515,"555,514.00",,,,,,,,
Home Office,Home Office,21/03/2016,Grants,CPG - Crime & Policing Group,DORSET POLICE & CRIME COMMISSIONERS (G),1001845517,"694,728.00",,,,,,,,
Home Office,Home Office,21/03/2016,Grants,CPG - Crime & Policing Group,OFFICE FOR THE POLICE & CRIME COMMISSIONER OF NORFOLK (G),1001845518,"854,725.00",,,,,,,,
Home Office,Home Office,21/03/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001845521,"425,598.00",,,,,,,,
Home Office,Home Office,21/03/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001845522,"116,318.00",,,,,,,,
Home Office,Home Office,22/03/2016,Professional & Admin Services,CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001846381,"961,579.26",,,,,,,,
Home Office,Home Office,22/03/2016,Grants,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001846182,"150,000.00",,,,,,,,
Home Office,Home Office,22/03/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001846184,"89,175.02",,,,,,,,
Home Office,Home Office,22/03/2016,Grants,CPG - Crime & Policing Group,SAFELIVES (G),1001846187,"162,500.00",,,,,,,,
Home Office,Home Office,23/03/2016,Professional & Admin Services,CPG - Crime & Policing Group,PA CONSULTING SERVICES LTD,1001846939,"102,831.60",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,CPG - Crime & Policing Group,AVON & SOMERSET POLICE & CRIME COMMISSIONER (G),1001847306,"79,191.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,CPG - Crime & Policing Group,COLLEGE OF POLICING (G),1001847307,"1,553,783.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,CPG - Crime & Policing Group,COMMUNITIES & LOCAL GOVERNMENT (G),3000052074,"18,211,226.00",,,,,,,,
Home Office,Home Office,24/03/2016,Professional & Admin Services,CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001847490,"710,060.29",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,CPG - Crime & Policing Group,LONDON UNDERGROUND LTD (G),1001847309,"991,208.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001847310,"86,210.52",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,CPG - Crime & Policing Group,NOTTINGHAMSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER (THE) (G),1001847311,"129,950.00",,,,,,,,
Home Office,Home Office,29/03/2016,"IT,TelecommsManaged Service",CPG - Crime & Policing Group,NINIAN SOLUTIONS LTD T/A HUDDLE,1001848688,"439,440.00",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,CPG - Crime & Policing Group,REFUGE (G),1001848364,"62,500.00",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,CPG - Crime & Policing Group,RESPECT (G),1001848365,"260,944.87",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,CPG - Crime & Policing Group,WOMENS AID (G),1001848391,"62,500.00",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,CPG - Crime & Policing Group,INDEPENDENT POLICE COMPLAINTS COMISSION (G),3000052116,"2,000,000.00",,,,,,,,
Home Office,Home Office,30/03/2016,"Public Order, Security, Safety",CPG - Crime & Policing Group,MINISTRY OF JUSTICE,3000052105,"420,000.00",,,,,,,,
