Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,,,,,,,,
Home Office ,Home Office ,05/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,6POINT6 LTD,1001828283,"416,892.00",,,,,,,,
Home Office ,Home Office ,05/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,AGILESPHERE LLP,1001828285,"30,954.43",,,,,,,,
Home Office ,Home Office ,05/02/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,FOREIGN AND COMMONWEALTH OFFICE,3000051162,"25,326.58",,,,,,,,
Home Office ,Home Office ,05/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051164,"130,757.89",,,,,,,,
Home Office ,Home Office ,05/02/2016,Asylum Services,UKVI - UK Visas & Immigration,MANCHESTER CITY COUNCIL,1001828379,"68,850.00",,,,,,,,
Home Office ,Home Office ,05/02/2016,Asylum Services,UKVI - UK Visas & Immigration,MANCHESTER CITY COUNCIL,1001828379,"9,028.30",,,,,,,,
Home Office ,Home Office ,05/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001828422,"219,581.57",,,,,,,,
Home Office ,Home Office ,05/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001828422,"1,310,000.00",,,,,,,,
Home Office ,Home Office ,05/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001828422,"180,000.00",,,,,,,,
Home Office ,Home Office ,08/02/2016,Security Guard Services Other costs,UKVI - UK Visas & Immigration,OCS GROUP UK LTD,1001828890,"34,377.47",,,,,,,,
Home Office ,Home Office ,08/02/2016,Security Guard Services Other costs,UKVI - UK Visas & Immigration,OCS GROUP UK LTD,1001828890,"28,526.40",,,,,,,,
Home Office ,Home Office ,08/02/2016,"IT, Tele ApplicConsult&Development",UKVI - UK Visas & Immigration,SITEL UK LTD,1001828906,"73,366.20",,,,,,,,
Home Office ,Home Office ,08/02/2016,"IT, Tele ApplicConsult&Development",UKVI - UK Visas & Immigration,SITEL UK LTD,1001828906,"24,512.84",,,,,,,,
Home Office ,Home Office ,09/02/2016,Security Guard Services Other costs,UKVI - UK Visas & Immigration,OCS GROUP UK LTD,1001829498,"25,573.68",,,,,,,,
Home Office ,Home Office ,09/02/2016,Grant,UKVI - UK Visas & Immigration,BRITISH REFUGEE COUNCIL (G),1001829307,"228,901.00",,,,,,,,
Home Office ,Home Office ,09/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,GLASGOW CITY COUNCIL,1001829463,"44,003.76",,,,,,,,
Home Office ,Home Office ,09/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051176,"216,339.07",,,,,,,,
Home Office ,Home Office ,09/02/2016,Grant,UKVI - UK Visas & Immigration,MONMOUTHSHIRE COUNTY COUNCIL 1 (G),1001829308,"79,935.00",,,,,,,,
Home Office ,Home Office ,10/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001829974,"89,757.28",,,,,,,,
Home Office ,Home Office ,10/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001829974,"81,608.85",,,,,,,,
Home Office ,Home Office ,10/02/2016,HOPG Contracted Out Services,UKVI - UK Visas & Immigration,CAPITA BUSINESS SERVICES LTD,6200058868,"71,472.05",,,,,,,,
Home Office ,Home Office ,10/02/2016,HOPG Contracted Out Services,UKVI - UK Visas & Immigration,CAPITA BUSINESS SERVICES LTD,6200058868,"-30,014.98",,,,,,,,
Home Office ,Home Office ,10/02/2016,HOPG Contracted Out Services,UKVI - UK Visas & Immigration,CAPITA BUSINESS SERVICES LTD,6200058868,"71,472.05",,,,,,,,
Home Office ,Home Office ,10/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,GEO GROUP UK LTD (THE),1001829996,"50,393.32",,,,,,,,
Home Office ,Home Office ,10/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,MINISTRY OF JUSTICE,6300000236,"135,000.00",,,,,,,,
Home Office ,Home Office ,10/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,MINISTRY OF JUSTICE,6300000236,"-135,000.00",,,,,,,,
Home Office ,Home Office ,10/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,MITIE CARE & CUSTODY LTD,6200058873,"-166,130.16",,,,,,,,
Home Office ,Home Office ,10/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,MITIE CARE & CUSTODY LTD,6200058873,"166,038.46",,,,,,,,
Home Office ,Home Office ,10/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,FCO SERVICES,3000051183,"31,073.75",,,,,,,,
Home Office ,Home Office ,10/02/2016,"IT, Tele ApplicConsult&Development",UKVI - UK Visas & Immigration,SITEL UK LTD,1001830040,"121,298.32",,,,,,,,
Home Office ,Home Office ,11/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,FOREIGN AND COMMONWEALTH OFFICE,3000051188,"54,445.19",,,,,,,,
Home Office ,Home Office ,11/02/2016,Integration Loan Scheme,UKVI - UK Visas & Immigration,DEPARTMENT FOR WORK & PENSIONS (DWP),3000051187,"102,440.00",,,,,,,,
Home Office ,Home Office ,11/02/2016,"Transport, Storage & Mail Services",UKVI - UK Visas & Immigration,DX NETWORK SERVICES LTD,1001830514,"142,670.97",,,,,,,,
Home Office ,Home Office ,11/02/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,TELEPERFORMANCE LTD,1001830579,"-1,415,809.50",,,,,,,,
Home Office ,Home Office ,11/02/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,TELEPERFORMANCE LTD,1001830579,"48,799.17",,,,,,,,
Home Office ,Home Office ,11/02/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,TELEPERFORMANCE LTD,1001830579,"3,121,178.64",,,,,,,,
Home Office ,Home Office ,11/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,TELEPERFORMANCE LTD,1001830579,"554,763.72",,,,,,,,
Home Office ,Home Office ,12/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001831040,"92,725.41",,,,,,,,
Home Office ,Home Office ,12/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001831040,"170,683.74",,,,,,,,
Home Office ,Home Office ,12/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,MASTEK (UK) LTD,1001831153,"360,060.00",,,,,,,,
Home Office ,Home Office ,12/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,MASTEK (UK) LTD,1001831153,"406,937.16",,,,,,,,
Home Office ,Home Office ,12/02/2016,Grant,UKVI - UK Visas & Immigration,CITY OF BRADFORD METROPOLITAN DISTRICT COUNCIL (G),1001830830,"180,000.00",,,,,,,,
Home Office ,Home Office ,12/02/2016,Citizen Ceremonies Receipts,UKVI - UK Visas & Immigration,HAMPSHIRE (LA),1001831102,"57,520.00",,,,,,,,
Home Office ,Home Office ,12/02/2016,Citizen Ceremonies Receipts,UKVI - UK Visas & Immigration,KENT COUNTY COUNCIL,1001831121,"29,840.00",,,,,,,,
Home Office ,Home Office ,12/02/2016,Grant,UKVI - UK Visas & Immigration,NEWCASTLE CITY COUNCIL (G),1001830838,"88,035.87",,,,,,,,
Home Office ,Home Office ,12/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001831231,"1,190,231.13",,,,,,,,
Home Office ,Home Office ,12/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001831231,"131,449.02",,,,,,,,
Home Office ,Home Office ,15/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,6POINT6 LTD,1001831743,"471,138.00",,,,,,,,
Home Office ,Home Office ,15/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,6POINT6 LTD,1001831743,"43,440.00",,,,,,,,
Home Office ,Home Office ,15/02/2016,"IT, TelecommsManaged Service",UKVI - UK Visas & Immigration,AMAZON WEB SERVICES,7000010284,"59,421.66",,,,,,,,
Home Office ,Home Office ,15/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001831792,"191,381.77",,,,,,,,
Home Office ,Home Office ,15/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001831792,"182,570.53",,,,,,,,
Home Office ,Home Office ,15/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001831792,"337,123.72",,,,,,,,
Home Office ,Home Office ,15/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,MASTEK (UK) LTD,1001831803,"410,328.00",,,,,,,,
Home Office ,Home Office ,15/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,MASTEK (UK) LTD,1001831803,"379,784.40",,,,,,,,
Home Office ,Home Office ,15/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,MASTEK (UK) LTD,1001831803,"178,356.40",,,,,,,,
Home Office ,Home Office ,15/02/2016,Asylum Services,UKVI - UK Visas & Immigration,REFUGEE COUNCIL,1001831819,"25,425.00",,,,,,,,
Home Office ,Home Office ,16/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001832402,"89,990.99",,,,,,,,
Home Office ,Home Office ,16/02/2016,Grant,UKVI - UK Visas & Immigration,BRITISH REFUGEE COUNCIL (G),1001832163,"56,227.00",,,,,,,,
Home Office ,Home Office ,16/02/2016,Grant,UKVI - UK Visas & Immigration,SOUTH AYRSHIRE (G),1001832166,"52,785.00",,,,,,,,
Home Office ,Home Office ,17/02/2016,HOPG Contracted Out Services,UKVI - UK Visas & Immigration,CAPITA BUSINESS SERVICES LTD,6200058880,"-71,472.05",,,,,,,,
Home Office ,Home Office ,17/02/2016,Asylum Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001832876,"27,080.21",,,,,,,,
Home Office ,Home Office ,17/02/2016,Asylum Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001832876,"97,488.77",,,,,,,,
Home Office ,Home Office ,17/02/2016,Asylum Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001832876,"1,925,852.12",,,,,,,,
Home Office ,Home Office ,17/02/2016,Asylum Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001832876,"19,074.58",,,,,,,,
Home Office ,Home Office ,17/02/2016,Asylum Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001832876,"287,576.47",,,,,,,,
Home Office ,Home Office ,17/02/2016,Asylum Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001832876,"235,223.84",,,,,,,,
Home Office ,Home Office ,17/02/2016,Asylum Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001832876,"31,698.75",,,,,,,,
Home Office ,Home Office ,17/02/2016,Asylum Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001832876,"114,115.50",,,,,,,,
Home Office ,Home Office ,17/02/2016,Asylum Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001832876,"1,901,022.18",,,,,,,,
Home Office ,Home Office ,17/02/2016,Asylum Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001832876,"20,872.63",,,,,,,,
Home Office ,Home Office ,17/02/2016,Asylum Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001832876,"255,217.86",,,,,,,,
Home Office ,Home Office ,17/02/2016,Asylum Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001832876,"243,600.00",,,,,,,,
Home Office ,Home Office ,17/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051205,"389,659.21",,,,,,,,
Home Office ,Home Office ,18/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,SCOTTISH POLICE AUTHORITY,1001833279,"26,750.00",,,,,,,,
Home Office ,Home Office ,18/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,ACTIVEEON,7000010304,"31,126.52",,,,,,,,
Home Office ,Home Office ,18/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,ACTIVEEON,7000010304,"7,781.63",,,,,,,,
Home Office ,Home Office ,18/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,ACTIVEEON,7000010304,"8,422.86",,,,,,,,
Home Office ,Home Office ,18/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,AGILESPHERE LLP,1001833227,"30,690.16",,,,,,,,
Home Office ,Home Office ,18/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,SKYSCAPE CLOUD SERVICES,1001833281,"281,832.17",,,,,,,,
Home Office ,Home Office ,18/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,SKYSCAPE CLOUD SERVICES,1001833281,"-72,322.36",,,,,,,,
Home Office ,Home Office ,18/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,SPECIALIST COMPUTER CENTRES PLC,1001833283,"54,799.49",,,,,,,,
Home Office ,Home Office ,18/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051211,"443,870.43",,,,,,,,
Home Office ,Home Office ,18/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001833277,"34,055.10",,,,,,,,
Home Office ,Home Office ,18/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001833277,"37,400.40",,,,,,,,
Home Office ,Home Office ,18/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001833277,"33,903.60",,,,,,,,
Home Office ,Home Office ,18/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,POST OFFICE LTD,1001833277,"195,561.30",,,,,,,,
Home Office ,Home Office ,18/02/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,VF WORLDWIDE HOLDINGS LTD,7000010301,"2,724,595.62",,,,,,,,
Home Office ,Home Office ,18/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,VF WORLDWIDE HOLDINGS LTD,7000010301,"100,587.45",,,,,,,,
Home Office ,Home Office ,19/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001833588,"48,663.54",,,,,,,,
Home Office ,Home Office ,19/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001833588,"287,185.02",,,,,,,,
Home Office ,Home Office ,19/02/2016,Security Guard Services Other costs,UKVI - UK Visas & Immigration,ICTS UK LTD,1001833615,"25,832.81",,,,,,,,
Home Office ,Home Office ,19/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,FCO SERVICES,3000051215,"13,457.24",,,,,,,,
Home Office ,Home Office ,19/02/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visas & Immigration,FCO SERVICES,3000051215,"22,063.56",,,,,,,,
Home Office ,Home Office ,19/02/2016,Grant,UKVI - UK Visas & Immigration,MANCHESTER CITY COUNCIL (G),1001833509,"46,545.00",,,,,,,,
Home Office ,Home Office ,19/02/2016,Grant,UKVI - UK Visas & Immigration,MANCHESTER CITY COUNCIL (G),1001833509,"93,445.00",,,,,,,,
Home Office ,Home Office ,19/02/2016,Grant,UKVI - UK Visas & Immigration,MANCHESTER CITY COUNCIL (G),1001833509,"69,425.00",,,,,,,,
Home Office ,Home Office ,19/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,NATIONAL SAVINGS AND INVESTMENTS,3000051220,"-267,714.00",,,,,,,,
Home Office ,Home Office ,19/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,NATIONAL SAVINGS AND INVESTMENTS,3000051220,"92,049.00",,,,,,,,
Home Office ,Home Office ,19/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,NATIONAL SAVINGS AND INVESTMENTS,3000051220,"210,798.00",,,,,,,,
Home Office ,Home Office ,19/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,NATIONAL SAVINGS AND INVESTMENTS,3000051220,"79,184.40",,,,,,,,
Home Office ,Home Office ,19/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,NATIONAL SAVINGS AND INVESTMENTS,3000051220,"201,218.40",,,,,,,,
Home Office ,Home Office ,19/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001833651,"180,000.00",,,,,,,,
Home Office ,Home Office ,19/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001833651,"1,310,000.00",,,,,,,,
Home Office ,Home Office ,22/02/2016,"Airport parking, Local council parking, Private owned car parks, Other parking",UKVI - UK Visas & Immigration,GATWICK AIRPORT LTD,1001834026,668.88,,,,,,,,
Home Office ,Home Office ,22/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,MITIE CARE & CUSTODY LTD,1001834038,"-28,223.25",,,,,,,,
Home Office ,Home Office ,22/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,TASCOR SERVICES LIMITED,1001834065,"90,587.15",,,,,,,,
Home Office ,Home Office ,22/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001834016,"8,000.00",,,,,,,,
Home Office ,Home Office ,22/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001834016,"834,693.68",,,,,,,,
Home Office ,Home Office ,22/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001834016,"81,270.12",,,,,,,,
Home Office ,Home Office ,22/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001834016,"153,866.81",,,,,,,,
Home Office ,Home Office ,22/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001834016,"26,735.76",,,,,,,,
Home Office ,Home Office ,22/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001834015,"27,000.00",,,,,,,,
Home Office ,Home Office ,22/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001834015,"773,986.55",,,,,,,,
Home Office ,Home Office ,22/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001834015,"231,922.80",,,,,,,,
Home Office ,Home Office ,22/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001834015,"383,181.30",,,,,,,,
Home Office ,Home Office ,22/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CLEARSPRINGS READY HOMES LTD,1001834015,"112,806.73",,,,,,,,
Home Office ,Home Office ,22/02/2016,Legal Services,UKVI - UK Visas & Immigration,CROWN SOLICITORS OFFICE,1001834020,"36,538.92",,,,,,,,
Home Office ,Home Office ,23/02/2016,Asylum Services,UKVI - UK Visas & Immigration,MIGRANT HELPLINE LTD T/A MIGRANT HELPLINE,1001834659,"158,669.96",,,,,,,,
Home Office ,Home Office ,23/02/2016,Legal Services,UKVI - UK Visas & Immigration,SCOTLAND OFFICE,3000051226,"170,475.30",,,,,,,,
Home Office ,Home Office ,23/02/2016,Banking & Monetary Services,UKVI - UK Visas & Immigration,WORLDPAY UK LTD T/A STREAMLINE,1001834697,"36,843.82",,,,,,,,
Home Office ,Home Office ,24/02/2016,Integration Loan Scheme,UKVI - UK Visas & Immigration,DEPARTMENT FOR WORK & PENSIONS (DWP),3000051229,"110,092.00",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"17,364.42",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"48,231.52",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"35,034.74",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"31,746.77",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"813,116.75",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"2,165,980.19",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"45,205.18",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"78,275.62",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"9,367.17",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"28,483.66",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"242,339.96",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"410,826.60",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"73,302.83",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"69,315.60",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"131,549.21",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051231,"180,855.24",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,HER MAJESTY'S COURTS & TRIBUNAL SERVICE,3000051233,"37,860.00",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,SCOTLAND OFFICE,3000051237,"66,548.38",,,,,,,,
Home Office ,Home Office ,24/02/2016,Legal Services,UKVI - UK Visas & Immigration,SCOTLAND OFFICE,3000051237,"29,250.00",,,,,,,,
Home Office ,Home Office ,24/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SERCO LTD,1001835269,"12,979.07",,,,,,,,
Home Office ,Home Office ,24/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SERCO LTD,1001835269,"1,309,178.00",,,,,,,,
Home Office ,Home Office ,24/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SERCO LTD,1001835269,"209,949.41",,,,,,,,
Home Office ,Home Office ,24/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SERCO LTD,1001835269,"188,156.28",,,,,,,,
Home Office ,Home Office ,24/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SERCO LTD,1001835269,"21,078.00",,,,,,,,
Home Office ,Home Office ,24/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SERCO LTD,1001835269,"2,363,675.18",,,,,,,,
Home Office ,Home Office ,24/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SERCO LTD,1001835269,"386,048.15",,,,,,,,
Home Office ,Home Office ,24/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SERCO LTD,1001835269,"155,746.96",,,,,,,,
Home Office ,Home Office ,24/02/2016,Asylum Services,UKVI - UK Visas & Immigration,SERCO LTD,1001835269,"210,470.15",,,,,,,,
Home Office ,Home Office ,25/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001835704,"64,633.22",,,,,,,,
Home Office ,Home Office ,25/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001835704,"27,650.74",,,,,,,,
Home Office ,Home Office ,25/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001835724,"1,030,497.91",,,,,,,,
Home Office ,Home Office ,25/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001835724,"70,243.32",,,,,,,,
Home Office ,Home Office ,25/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001835724,"51,666.83",,,,,,,,
Home Office ,Home Office ,25/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001835724,"446,517.35",,,,,,,,
Home Office ,Home Office ,25/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,1001835724,"288,424.60",,,,,,,,
Home Office ,Home Office ,25/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,SERCO LTD,1001835787,"840,638.86",,,,,,,,
Home Office ,Home Office ,25/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,SERCO LTD,1001835787,"42,194.41",,,,,,,,
Home Office ,Home Office ,25/02/2016,Banking & Monetary Services,UKVI - UK Visas & Immigration,EXPERIAN LTD,1001835718,"25,806.60",,,,,,,,
Home Office ,Home Office ,25/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,HINDUJA GLOBAL SOLUTIONS UK LTD,1001835727,"209,529.85",,,,,,,,
Home Office ,Home Office ,25/02/2016,Public Administration Services,UKVI - UK Visas & Immigration,HINDUJA GLOBAL SOLUTIONS UK LTD,1001835727,"34,979.10",,,,,,,,
Home Office ,Home Office ,25/02/2016,Legal Services,UKVI - UK Visas & Immigration,SCOTLAND OFFICE,3000051248,"63,903.37",,,,,,,,
Home Office ,Home Office ,26/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001836325,"138,414.80",,,,,,,,
Home Office ,Home Office ,26/02/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001836325,"127,736.43",,,,,,,,
Home Office ,Home Office ,26/02/2016,HOPG Contracted Out Services,UKVI - UK Visas & Immigration,CAPITA BUSINESS SERVICES LTD,1001836323,"236,718.82",,,,,,,,
Home Office ,Home Office ,26/02/2016,HOPG Contracted Out Services,UKVI - UK Visas & Immigration,CAPITA BUSINESS SERVICES LTD,1001836323,"229,939.49",,,,,,,,
