Department,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,  Spend  ,,,
Home Office,Home Office,07/07/2016,Grant,OSCT - Office of Security and Counter Terrorism,SERIOUS FRAUD OFFICE (G),3000052485," 342,093.39 ",,,
Home Office,Home Office,08/07/2016,Grant,OSCT - Office of Security and Counter Terrorism,ENVIRONMENT AGENCY (G),3000052487," 45,050.93 ",,,
Home Office,Home Office,08/07/2016,Grant,OSCT - Office of Security and Counter Terrorism,MINISTRY OF JUSTICE (G),3000052490," 4,211,538.86 ",,,
Home Office,Home Office,14/07/2016,Professional & Admin Services,OSCT - Office of Security and Counter Terrorism,POLICE & CRIME COMMISSIONER FOR SURREY,1001889213," 25,722.49 ",,,
Home Office,Home Office,15/07/2016,Grant,OSCT - Office of Security and Counter Terrorism,HM REVENUE & CUSTOMS (G),1001889806," 115,539.00 ",,,
Home Office,Home Office,18/07/2016,"Public Order, Security, Safety",OSCT - Office of Security and Counter Terrorism,BRITISH TELECOMMUNICATIONS LTD,1001890554," 41,580.28 ",,,
Home Office,Home Office,19/07/2016,Social Research,OSCT - Office of Security and Counter Terrorism,REPKNIGHT LTD,1001891183," 61,200.00 ",,,
Home Office,Home Office,25/07/2016,"IT, TelecommsManaged Service",OSCT - Office of Security and Counter Terrorism,HEWLETT PACKARD (HP) LTD,1001893329," 63,506.40 ",,,
Home Office,Home Office,27/07/2016,Grant,OSCT - Office of Security and Counter Terrorism,CROWN PROSECUTION SERVICE (G),3000052560," 265,778.00 ",,,
Home Office,Home Office,01/07/2016,OGD - Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052455," 1,407.43 ",,,
Home Office,Home Office,01/07/2016,OGD - Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052455," 52,526.55 ",,,
Home Office,Home Office,01/07/2016,OGD - Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052455," 6,070.96 ",,,
Home Office,Home Office,01/07/2016,OGD - Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052455," 33,115.69 ",,,
Home Office,Home Office,01/07/2016,Contingent Labour,UKBF - UK Border Force,HEWLETT PACKARD ENTERPRISE SERVICES UK LTD,1001884380," 65,061.60 ",,,
Home Office,Home Office,01/07/2016,Contingent Labour,UKBF - UK Border Force,HEWLETT PACKARD ENTERPRISE SERVICES UK LTD,1001884380," 42,108.00 ",,,
Home Office,Home Office,01/07/2016,Laboratory & Scientific Equipment,UKBF - UK Border Force,NUCTECH COMPANY LTD,7000011457," 106,800.00 ",,,
Home Office,Home Office,04/07/2016,Education & Training Services,UKBF - UK Border Force,CAPITA BUSINESS SERVICES LTD,1001885020," 9,559.74 ",,,
Home Office,Home Office,04/07/2016,Education & Training Services,UKBF - UK Border Force,CAPITA BUSINESS SERVICES LTD,1001885020," 9,496.91 ",,,
Home Office,Home Office,04/07/2016,Education & Training Services,UKBF - UK Border Force,CAPITA BUSINESS SERVICES LTD,1001885020," 9,496.91 ",,,
Home Office,Home Office,04/07/2016,Education & Training Services,UKBF - UK Border Force,CAPITA BUSINESS SERVICES LTD,1001885020," 9,630.47 ",,,
Home Office,Home Office,05/07/2016,"IT, Telecomms Application Consultancy & Development",UKBF - UK Border Force,FUJITSU SERVICES LTD,1001885551," 114,872.02 ",,,
Home Office,Home Office,05/07/2016,"IT, Telecomms Application Consultancy & Development",UKBF - UK Border Force,FUJITSU SERVICES LTD,1001885551," 26,360.74 ",,,
Home Office,Home Office,05/07/2016,Banking & Monetary Services,UKBF - UK Border Force,MAN FINANCE,1001885480," 27,290.70 ",,,
Home Office,Home Office,05/07/2016,Education & Training Services,UKBF - UK Border Force,SERCO LTD,1001885592," 37,406.08 ",,,
Home Office,Home Office,05/07/2016,Education & Training Services,UKBF - UK Border Force,SERCO LTD,1001885592," 31,141.01 ",,,
Home Office,Home Office,05/07/2016,Education & Training Services,UKBF - UK Border Force,SERCO LTD,1001885592," 22,193.48 ",,,
Home Office,Home Office,06/07/2016,"Vehicles, Ships, Airplanes & Maintenance",UKBF - UK Border Force,BURGESS MARINE LTD,1001886003," 25,916.91 ",,,
Home Office,Home Office,06/07/2016,Public Admin and Finance Services,UKBF - UK Border Force,EAMUS CORK SOLUTIONS (ECS),7000011470," 192,848.15 ",,,
Home Office,Home Office,06/07/2016,"Vehicles, Ships, Airplanes & Maintenance",UKBF - UK Border Force,SENTINEL MARINE LTD,1001886062," 219,000.00 ",,,
Home Office,Home Office,06/07/2016,"IT, TelecommsManaged Service",UKBF - UK Border Force,SOPRA STERIA LTD,1001886067," 38,506.80 ",,,
Home Office,Home Office,07/07/2016,Legal Services,UKBF - UK Border Force,CAMPBELL & CO SOLICITORS,1001886383," 31,750.00 ",,,
Home Office,Home Office,07/07/2016,Law Enforcement & Safety Equipment,UKBF - UK Border Force,SHRED STATION LTD,1001886562," 449,859.60 ",,,
Home Office,Home Office,07/07/2016,"IT, Broadcasting & Telecomms",UKBF - UK Border Force,SKYSCAPE CLOUD SERVICES,1001886564," 73,256.14 ",,,
Home Office,Home Office,08/07/2016,Public Admin and Finance Services,UKBF - UK Border Force,STANSTED AIRPORT LTD,1001887078," 27,627.60 ",,,
Home Office,Home Office,08/07/2016,Law Enforcement & Safety Equipment,UKBF - UK Border Force,VETSPEED LTD T/A NOVUS ENVIRONMENTAL,1001887092," 53,018.26 ",,,
Home Office,Home Office,11/07/2016,Professional & Admin Services,UKBF - UK Border Force,GRANT THORNTON UK LLP,1001887627," 36,907.26 ",,,
Home Office,Home Office,11/07/2016,General building construction,UKBF - UK Border Force,HM REVENUE & CUSTOMS,1001887630," 126,238.20 ",,,
Home Office,Home Office,12/07/2016,Public Admin and Finance Services,UKBF - UK Border Force,EAMUS CORK SOLUTIONS (ECS),7000011501," 551,048.10 ",,,
Home Office,Home Office,12/07/2016,"Vehicles, Ships, Airplanes & Maintenance",UKBF - UK Border Force,NORTHERN MARINE POWER LTD,1001888186," 295,849.20 ",,,
Home Office,Home Office,13/07/2016,Education & Training Services,UKBF - UK Border Force,ALTERNATIVE VENUES LONDON,1001888656, 25.00 ,,,
Home Office,Home Office,13/07/2016,Education & Training Services,UKBF - UK Border Force,ALTERNATIVE VENUES LONDON,1001888656," 45,260.00 ",,,
Home Office,Home Office,13/07/2016,Education & Training Services,UKBF - UK Border Force,ALTERNATIVE VENUES LONDON,1001888656," 1,840.00 ",,,
Home Office,Home Office,13/07/2016,Law Enforcement & Safety Equipment,UKBF - UK Border Force,ASSOCIATED BRITISH PORTS,1001888660," 239,858.40 ",,,
Home Office,Home Office,13/07/2016,"Transport, Storage & Mail Services",UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL,1001888681," 66,490.00 ",,,
Home Office,Home Office,13/07/2016,Law Enforcement & Safety Equipment,UKBF - UK Border Force,DIAMOND EXECUTIVE AVIATION LTD,1001888690," 29,997.07 ",,,
Home Office,Home Office,13/07/2016,Law Enforcement & Safety Equipment,UKBF - UK Border Force,DIAMOND EXECUTIVE AVIATION LTD,1001888690," 4,195.20 ",,,
Home Office,Home Office,13/07/2016,"IT, Broadcasting & Telecomms",UKBF - UK Border Force,FUJITSU SERVICES LTD,1001888701," 64,681.45 ",,,
Home Office,Home Office,14/07/2016,"Vehicles, Ships, Airplanes & Maintenance",UKBF - UK Border Force,BABCOCK MARINE & TECHNOLOGY (ROSYTH),1001889150," 72,351.57 ",,,
Home Office,Home Office,14/07/2016,"Vehicles, Ships, Airplanes & Maintenance",UKBF - UK Border Force,BABCOCK MARINE & TECHNOLOGY (ROSYTH),1001889150," 71,761.00 ",,,
Home Office,Home Office,14/07/2016,"Vehicles, Ships, Airplanes & Maintenance",UKBF - UK Border Force,BABCOCK MARINE & TECHNOLOGY (ROSYTH),1001889150," 39,860.76 ",,,
Home Office,Home Office,14/07/2016,"Vehicles, Ships, Airplanes & Maintenance",UKBF - UK Border Force,BABCOCK MARINE & TECHNOLOGY (ROSYTH),1001889150," 624,918.67 ",,,
Home Office,Home Office,14/07/2016,"Vehicles, Ships, Airplanes & Maintenance",UKBF - UK Border Force,BABCOCK MARINE & TECHNOLOGY (ROSYTH),1001889150,"-91,176.00 ",,,
Home Office,Home Office,14/07/2016,Law Enforcement & Safety Equipment,UKBF - UK Border Force,UNIVERSAL SECURITY SYSTEMS LTD,1001889231," 38,912.85 ",,,
Home Office,Home Office,15/07/2016,Law Enforcement & Safety Equipment,UKBF - UK Border Force,G4S CASH SOLUTIONS (UK) LTD,1001889789," 26,614.70 ",,,
Home Office,Home Office,15/07/2016,"Vehicles, Ships, Airplanes & Maintenance",UKBF - UK Border Force,VOH SUPPORT VESSELS LTD T/A VROON OFFSHORE SERVICES LTD,1001889968," 225,000.00 ",,,
Home Office,Home Office,18/07/2016,Healthcare Services,UKBF - UK Border Force,OVERSEAS HEALTHCARE LIMITED,7000011524," 60,628.66 ",,,
Home Office,Home Office,18/07/2016,BF Ex-Gratia Payment,UKBF - UK Border Force,VFS USLUGI FINANSOWE POLSKA SP.Z.O.O,7000011520," 40,722.90 ",,,
Home Office,Home Office,20/07/2016,Resource Grants,UKBF - UK Border Force,SOCIETE D'EXPLOITATION DES PORTS DU DETROIT,7000011539," 1,682,935.04 ",,,
Home Office,Home Office,20/07/2016,Animal Material & Supplies,UKBF - UK Border Force,WAGTAIL UK LTD,1001891738," 134,809.92 ",,,
Home Office,Home Office,20/07/2016,Animal Material & Supplies,UKBF - UK Border Force,WAGTAIL UK LTD,1001891738," 114,549.12 ",,,
Home Office,Home Office,20/07/2016,Animal Material & Supplies,UKBF - UK Border Force,WAGTAIL UK LTD,1001891738," 44,936.64 ",,,
Home Office,Home Office,20/07/2016,Animal Material & Supplies,UKBF - UK Border Force,WAGTAIL UK LTD,1001891738," 114,549.12 ",,,
Home Office,Home Office,21/07/2016,OGD - Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052538," 9,827.64 ",,,
Home Office,Home Office,21/07/2016,OGD - Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052538," 2,559.62 ",,,
Home Office,Home Office,21/07/2016,OGD - Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052538," 7,903.64 ",,,
Home Office,Home Office,21/07/2016,OGD - Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052538," 129,102.30 ",,,
Home Office,Home Office,21/07/2016,OGD - Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052538," 29,498.74 ",,,
Home Office,Home Office,21/07/2016,"IT, Broadcasting & Telecomms",UKBF - UK Border Force,FUJITSU SERVICES LTD,1001892158," 158,429.86 ",,,
Home Office,Home Office,21/07/2016,"IT, Broadcasting & Telecomms",UKBF - UK Border Force,IBM DIRECT UNITED KINGDOM LTD,1001892165," 69,806.30 ",,,
Home Office,Home Office,22/07/2016,"Vehicles, Ships, Airplanes & Maintenance",UKBF - UK Border Force,NORTHERN MARINE POWER LTD,1001892727," 221,887.20 ",,,
Home Office,Home Office,22/07/2016,"IT, TelecommsSoftware",UKBF - UK Border Force,SHARED SERVICES CONNECTED LTD (SSCL),1001892754," 975,235.83 ",,,
Home Office,Home Office,22/07/2016,"IT, Broadcasting & Telecomms",UKBF - UK Border Force,SOPRA STERIA LTD,1001892757," 70,276.80 ",,,
Home Office,Home Office,22/07/2016,"IT, Broadcasting & Telecomms",UKBF - UK Border Force,SOPRA STERIA LTD,1001892757," 68,136.91 ",,,
Home Office,Home Office,22/07/2016,Law Enforcement & Safety Equipment,UKBF - UK Border Force,TNT UK LTD,1001892772," 214,687.88 ",,,
Home Office,Home Office,22/07/2016,"Vehicles, Ships, Airplanes & Maintenance",UKBF - UK Border Force,VOH SUPPORT VESSELS LTD T/A VROON OFFSHORE SERVICES LTD,1001892780," 26,780.00 ",,,
Home Office,Home Office,25/07/2016,Professional & Admin Services,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052550," 4,500.00 ",,,
Home Office,Home Office,25/07/2016,Professional & Admin Services,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052550," 9,000.00 ",,,
Home Office,Home Office,25/07/2016,Professional & Admin Services,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052550," 18,000.00 ",,,
Home Office,Home Office,25/07/2016,Professional & Admin Services,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052550," 17,893.56 ",,,
Home Office,Home Office,25/07/2016,Professional & Admin Services,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052550," 49,706.31 ",,,
Home Office,Home Office,25/07/2016,Professional & Admin Services,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052550," 11,500.20 ",,,
Home Office,Home Office,25/07/2016,Professional & Admin Services,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052550," 23,034.19 ",,,
Home Office,Home Office,26/07/2016,OGD - Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052557, 91.82 ,,,
Home Office,Home Office,26/07/2016,OGD - Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052557, 188.67 ,,,
Home Office,Home Office,26/07/2016,OGD - Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052557, 183.64 ,,,
Home Office,Home Office,26/07/2016,OGD - Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052557, 634.54 ,,,
Home Office,Home Office,26/07/2016,OGD - Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052557," 25,710.31 ",,,
Home Office,Home Office,26/07/2016,Professional & Admin Services,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052557," 45,541.57 ",,,
Home Office,Home Office,26/07/2016,Professional & Admin Services,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052557, 358.13 ,,,
Home Office,Home Office,26/07/2016,Professional & Admin Services,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052557," 37,609.41 ",,,
Home Office,Home Office,26/07/2016,Professional & Admin Services,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052557," 23,796.50 ",,,
Home Office,Home Office,26/07/2016,Professional & Admin Services,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052557," 1,471.30 ",,,
Home Office,Home Office,26/07/2016,Professional & Admin Services,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052557," 2,463.07 ",,,
Home Office,Home Office,26/07/2016,Laboratory & Scientific Equipment,UKBF - UK Border Force,RAPISCAN SYSTEMS LTD,1001893997," 46,666.49 ",,,
Home Office,Home Office,27/07/2016,"IT, Telecomms Application Consultancy & Development",UKBF - UK Border Force,BIG DATA PARTNERSHIP LTD,1001894501," 120,135.00 ",,,
Home Office,Home Office,27/07/2016,"IT, TelecommsManaged Service",UKBF - UK Border Force,IBM DIRECT UNITED KINGDOM LTD,1001894539," 618,922.63 ",,,
Home Office,Home Office,27/07/2016,Grant,UKBF - UK Border Force,NATIONAL MUSEUMS LIVERPOOL (G),1001894331," 61,750.00 ",,,
Home Office,Home Office,27/07/2016,BF Ex-Gratia Payment,UKBF - UK Border Force,SPARKASSE LEASING S D.O.O,7000011565," 32,233.50 ",,,
Home Office,Home Office,01/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,DEPARTMENT FOR WORK & PENSIONS (DWP),1001884360," 114,340.00 ",,,
Home Office,Home Office,01/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,MIGRANT HELPLINE LTD T/A MIGRANT HELPLINE,1001884397," 164,202.00 ",,,
Home Office,Home Office,01/07/2016,Legal Services,UKVI - Visa & Immigration,MOON BEEVER SOLICITORS,1001884399," 778,000.00 ",,,
Home Office,Home Office,01/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001884422," 1,372,679.45 ",,,
Home Office,Home Office,01/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001884422," 128,452.29 ",,,
Home Office,Home Office,01/07/2016,Professional & Admin Services,UKVI - Visa & Immigration,TELEPERFORMANCE LTD,1001884429," 47,331.53 ",,,
Home Office,Home Office,01/07/2016,Professional & Admin Services,UKVI - Visa & Immigration,TELEPERFORMANCE LTD,1001884429," 28,346.66 ",,,
Home Office,Home Office,04/07/2016,Banking & Monetary Services,UKVI - Visa & Immigration,DEPARTMENT FOR WORK & PENSIONS (DWP),1001885030," 164,480.00 ",,,
Home Office,Home Office,04/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001885046," 50,816.40 ",,,
Home Office,Home Office,04/07/2016,Grant,UKVI - Visa & Immigration,KENT COUNTY COUNCIL 1 (G),1001884827," 200,000.00 ",,,
Home Office,Home Office,04/07/2016,"IT, Telecomms Application Consultancy & Development",UKVI - Visa & Immigration,NETBUILDER LTD,1001885064,"-17,485.00 ",,,
Home Office,Home Office,04/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SERCO LTD,1001885078," 21,078.00 ",,,
Home Office,Home Office,04/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SERCO LTD,1001885078," 2,953,953.95 ",,,
Home Office,Home Office,04/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SERCO LTD,1001885078," 35,646.53 ",,,
Home Office,Home Office,04/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SERCO LTD,1001885078," 560,186.64 ",,,
Home Office,Home Office,04/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SERCO LTD,1001885078," 240,106.61 ",,,
Home Office,Home Office,04/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,SKYSCAPE CLOUD SERVICES,1001885081," 365,855.60 ",,,
Home Office,Home Office,05/07/2016,Professional & Admin Services,UKVI - Visa & Immigration,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT 001,3000052468," 99,707.00 ",,,
Home Office,Home Office,05/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,ZAIZI LTD,1001885612," 63,540.00 ",,,
Home Office,Home Office,05/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052470," 217,051.66 ",,,
Home Office,Home Office,05/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052470," 436,117.16 ",,,
Home Office,Home Office,06/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,ATOS IT SERVICES UK LTD,1001885978," 63,997.20 ",,,
Home Office,Home Office,06/07/2016,Public Admin and Finance Services,UKVI - Visa & Immigration,HINDUJA GLOBAL SOLUTIONS UK LTD,1001886032," 209,579.10 ",,,
Home Office,Home Office,06/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SERCO LTD,1001886063," 12,979.07 ",,,
Home Office,Home Office,06/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SERCO LTD,1001886063," 1,655,327.70 ",,,
Home Office,Home Office,06/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SERCO LTD,1001886063," 19,900.20 ",,,
Home Office,Home Office,06/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SERCO LTD,1001886063," 453,364.27 ",,,
Home Office,Home Office,06/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SERCO LTD,1001886063," 209,683.94 ",,,
Home Office,Home Office,06/07/2016,Public Admin and Finance Services,UKVI - Visa & Immigration,NATIONAL SAVINGS AND INVESTMENTS,3000052477," 295,798.98 ",,,
Home Office,Home Office,06/07/2016,Professional & Admin Services,UKVI - Visa & Immigration,TELEPERFORMANCE LTD,1001886071,"-1,757,334.11 ",,,
Home Office,Home Office,06/07/2016,Professional & Admin Services,UKVI - Visa & Immigration,TELEPERFORMANCE LTD,1001886071," 710,305.73 ",,,
Home Office,Home Office,06/07/2016,Professional & Admin Services,UKVI - Visa & Immigration,TELEPERFORMANCE LTD,1001886071," 4,054,272.15 ",,,
Home Office,Home Office,07/07/2016,Grant,UKVI - Visa & Immigration,CITY OF BRADFORD METROPOLITAN DISTRICT COUNCIL (G),1001886367," 54,000.00 ",,,
Home Office,Home Office,07/07/2016,Professional & Admin Services,UKVI - Visa & Immigration,"MINISTRY OF BUSINESS, INNOVATION & EMPLOYMENT",7000011476," 93,585.14 ",,,
Home Office,Home Office,08/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,DELOITTE LLP,1001886996," 120,000.00 ",,,
Home Office,Home Office,08/07/2016,"IT, Broadcasting & Telecomms",UKVI - Visa & Immigration,DELOITTE LLP,1001886996," 240,000.00 ",,,
Home Office,Home Office,08/07/2016,"IT, Telecomms Application Consultancy & Development",UKVI - Visa & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001887018," 140,587.39 ",,,
Home Office,Home Office,08/07/2016,"IT, Telecomms Application Consultancy & Development",UKVI - Visa & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001887018," 146,756.62 ",,,
Home Office,Home Office,08/07/2016,"IT, Telecomms Application Consultancy & Development",UKVI - Visa & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001887018," 135,201.02 ",,,
Home Office,Home Office,08/07/2016,"IT, Telecomms Application Consultancy & Development",UKVI - Visa & Immigration,IDENTITY E2E LTD,1001887019," 127,799.64 ",,,
Home Office,Home Office,08/07/2016,Security Guard Services Other costs,UKVI - Visa & Immigration,OCS GROUP UK LTD,1001887046," 36,378.07 ",,,
Home Office,Home Office,08/07/2016,Security Guard Services Other costs,UKVI - Visa & Immigration,OCS GROUP UK LTD,1001887046," 26,762.40 ",,,
Home Office,Home Office,08/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001887074," 240,383.99 ",,,
Home Office,Home Office,08/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001887074," 1,333,234.95 ",,,
Home Office,Home Office,08/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001887074," 128,917.84 ",,,
Home Office,Home Office,11/07/2016,Grant,UKVI - Visa & Immigration,COVENTRY CITY COUNCIL 1 (G),1001887109," 63,690.00 ",,,
Home Office,Home Office,11/07/2016,"IT, TelecommsManaged Service",UKVI - Visa & Immigration,FUJITSU SERVICES LTD,1001887624," 48,000.00 ",,,
Home Office,Home Office,11/07/2016,"IT, TelecommsHardware",UKVI - Visa & Immigration,FUJITSU SERVICES LTD,1001887624," 34,672.27 ",,,
Home Office,Home Office,11/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,4000005011," 227,212.01 ",,,
Home Office,Home Office,11/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,4000005011," 10,532,123.13 ",,,
Home Office,Home Office,11/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,4000005011," 41,008.83 ",,,
Home Office,Home Office,11/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,4000005011," 2,268,200.29 ",,,
Home Office,Home Office,11/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,4000005011," 266,269.50 ",,,
Home Office,Home Office,11/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,4000005011," 10,839,270.10 ",,,
Home Office,Home Office,11/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,4000005011," 41,119.17 ",,,
Home Office,Home Office,11/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,G4S CARE & JUSTICE SERVICES (UK) LTD,4000005011," 2,109,091.01 ",,,
Home Office,Home Office,11/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,SCOTLAND OFFICE,3000052498," 170,475.30 ",,,
Home Office,Home Office,11/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SERCO LTD,4000005010," 23,761,230.94 ",,,
Home Office,Home Office,11/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SERCO LTD,4000005010," 3,829,291.17 ",,,
Home Office,Home Office,11/07/2016,Asylum Services & Provision,UKVI - Visa & Immigration,SERCO LTD,4000005010,"-198,950.40 ",,,
Home Office,Home Office,11/07/2016,OGD - Other Government Department,UKVI - Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052496," 325,310.67 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,BEDFORD BOROUGH COUNCIL (G),1001888001," 90,664.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,BIRMINGHAM CITY COUNCIL (G),1001888002," 181,552.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,BRIGHTON & HOVE COUNCIL (G),1001888008," 54,647.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,BRISTOL CITY COUNCIL 1 (G),1001888009," 265,873.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,BUCKINGHAMSHIRE COUNTY COUNCIL 1 (G),1001888010," 52,395.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,CAERPHILLY COUNTY BOROUGH COUNCIL (G),1001888012," 26,935.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,CAMBRIDGESHIRE COUNTY COUNCIL (G),1001888014," 193,511.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,CARDIFF COUNTY COUNCIL 1 (G),1001888015," 37,064.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,CENTRAL BEDFORDSHIRE COUNCIL (G),1001888016," 55,821.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,CITY OF WAKEFIELD METROPOLITAN DISTRICT COUNCIL (G),1001888021," 71,558.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,COVENTRY CITY COUNCIL 1 (G),1001888022," 54,141.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,DERBYSHIRE COUNTY COUNCIL (G),1001888024," 31,826.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,EAST SUSSEX COUNTY COUNCIL (G),1001888030," 28,289.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,ESSEX COUNTY COUNCIL 1 (G),1001888031," 261,268.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,GLOUCESTERSHIRE COUNTY COUNCIL 1 (G),1001888032," 25,058.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,HAMPSHIRE COUNTY COUNCIL 1 (G),1001888034," 103,224.00 ",,,
Home Office,Home Office,12/07/2016,Grant,UKVI - Visa & Immigration,HERTFORDSHIRE COUNTY COUNCIL 1 (G),1001888036," 181,234.00 ",,,
