Department,Entity,Payment date,Transaction Number,Invoice Amount,Supplier ,Account Description
FCO,FCO,26/09/2014,"4,824,943","29,939.98",INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Estates Management Services, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Rematching / Reinstatement, Residential Property Services, Waste Disposal"
FCO,FCO,26/09/2014,"4,825,135","58,032",CONCILIATION RESOURCES,Programme Spend (Oracle Projects Control Account)
FCO,FCO,29/09/2014,"4,825,879","125,000",UNIVERSITY OF OXFORD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,29/09/2014,"4,826,031","34,840.50",S AND R FURNISHING CONSULTANTS,"Purchase of Furniture, Fittings and Domestic Appliances"
FCO,FCO,29/09/2014,"4,826,110","28,130",BRITCHAM BUSINESS SERVICES,UKTI HQ Allocation- DSO
FCO,FCO,30/09/2014,"4,826,203","225,168",CAPGEMINI UK PLC,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,29/09/2014,"4,826,286","33,586",COMPUTACENTER UK LTD,Information Systems Maintenance
FCO,FCO,30/09/2014,"4,826,666","177,320",CAPGEMINI UK PLC,Estates Management Services
FCO,FCO,29/09/2014,"4,826,667","136,500.90",ALBANY ASSOCIATES,Programme Spend (Oracle Projects Control Account)
FCO,FCO,29/09/2014,"4,826,668","30,800",KINGS COLLEGE LONDON,Training Courses
FCO,FCO,29/09/2014,"4,826,689","65,422.60",MERCY CORPS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,29/09/2014,"4,826,692","62,189.30",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,29/09/2014,"4,826,696","203,762.20",KELLOGG BROWN AND ROOT,Estates Management Services
FCO,FCO,29/09/2014,"4,826,727","163,875",MICROSOFT LIMITED,Information Systems Maintenance
FCO,FCO,29/09/2014,"4,826,728","40,000",UNICEF,Programme Spend (Oracle Projects Control Account)
FCO,FCO,30/09/2014,"4,827,060","248,781.80",ADAM SMITH INTERNATIONAL,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,30/09/2014,"4,827,243","141,209.90",KELLOGG BROWN AND ROOT,Estates Management Services
FCO,FCO,30/09/2014,"4,827,355","7,898,941",OECD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,30/09/2014,"4,827,361","2,632,980",OECD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,30/09/2014,"4,827,481","105,543.60",TUFTS UNIVERSITY,Programme Spend (Oracle Projects Control Account)
