UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC14932,26-Oct-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","Ł7,428.00",14932
MODGPC14933,20-Oct-11,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł670.68,14933
MODGPC14934,20-Oct-11,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"Ł1,262.35",14934
MODGPC14935,27-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł2,453.85",14935
MODGPC14936,20-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł700.00,14936
MODGPC14937,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,676.18",14937
MODGPC14938,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,264.30",14938
MODGPC14939,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł636.50,14939
MODGPC14940,27-Oct-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"Ł1,478.61",14940
MODGPC14941,19-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,560.00",14941
MODGPC14942,25-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł1,020.00",14942
MODGPC14943,18-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł3,468.00",14943
MODGPC14944,20-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"Ł1,222.19",14944
MODGPC14945,19-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,Ł610.32,14945
MODGPC14946,26-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,600.00",14946
MODGPC14947,19-Oct-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,Ł675.79,14947
MODGPC14948,14-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,Ł796.80,14948
MODGPC14949,17-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł561.00,14949
MODGPC14950,14-Oct-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"Ł1,169.64",14950
MODGPC14951,14-Oct-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"Ł1,169.64",14951
MODGPC14952,14-Oct-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"Ł1,169.64",14952
MODGPC14953,20-Oct-11,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"Ł2,985.34",14953
MODGPC14954,27-Oct-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł768.84,14954
MODGPC14955,17-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł517.15,14955
MODGPC14956,18-Oct-11,Print and Advertising              , STENOGRAPHIC SERVICES,"Ł4,812.01",14956
MODGPC14957,18-Oct-11,Print and Advertising              , STENOGRAPHIC SERVICES,"Ł3,208.01",14957
MODGPC14958,18-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"Ł1,621.80",14958
MODGPC14959,31-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"Ł1,560.00",14959
MODGPC14960,26-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł540.00,14960
MODGPC14961,26-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł2,023.37",14961
MODGPC14962,18-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł887.52,14962
MODGPC14963,21-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł1,402.20",14963
MODGPC14964,27-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł3,337.42",14964
MODGPC14965,27-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,489.32",14965
MODGPC14966,24-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"Ł2,300.40",14966
MODGPC14967,24-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,Ł957.00,14967
MODGPC14968,24-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,Ł864.00,14968
MODGPC14969,18-Oct-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"Ł2,400.00",14969
MODGPC14970,21-Oct-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,Ł720.00,14970
MODGPC14971,31-Oct-11,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"Ł1,344.70",14971
MODGPC14972,31-Oct-11,Freight and Storage                , MOTOR FREIGHT CARRIERS,Ł803.40,14972
MODGPC14973,31-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł740.40,14973
MODGPC14974,31-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł855.85,14974
MODGPC14975,24-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł888.00,14975
MODGPC14976,27-Oct-11,Cleaning Services and Supplies     , CARPET/UPHOLSTERY CLEANING,"Ł1,482.00",14976
MODGPC14977,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł853.20,14977
MODGPC14978,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł857.16,14978
MODGPC14979,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł853.20,14979
MODGPC14980,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł3,453.60",14980
MODGPC14981,25-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł844.80,14981
MODGPC14982,26-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł2,944.18",14982
MODGPC14983,25-Oct-11,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł699.84,14983
MODGPC14984,18-Oct-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"Ł1,029.60",14984
MODGPC14985,17-Oct-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,Ł672.00,14985
MODGPC14986,17-Oct-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,Ł672.00,14986
MODGPC14987,17-Oct-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,Ł672.00,14987
MODGPC14988,19-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł559.20,14988
MODGPC14989,19-Oct-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"Ł1,519.94",14989
MODGPC14990,21-Oct-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,Ł926.52,14990
MODGPC14991,24-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł509.16,14991
MODGPC14992,25-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł828.58,14992
MODGPC14993,19-Oct-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"Ł1,102.09",14993
MODGPC14994,28-Oct-11,Medical Supplies and Services      , ORTHOPEDIC GOODS,"Ł1,282.28",14994
MODGPC14995,28-Oct-11,Medical Supplies and Services      , ORTHOPEDIC GOODS,"Ł3,321.00",14995
MODGPC14996,31-Oct-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł553.68,14996
MODGPC14997,25-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł898.14,14997
MODGPC14998,24-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł719.71,14998
MODGPC14999,20-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł521.00,14999
MODGPC15000,25-Oct-11,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,"Ł1,413.98",15000
MODGPC15001,24-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł700.00,15001
MODGPC15002,14-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"Ł1,304.40",15002
MODGPC15003,17-Oct-11,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,Ł588.72,15003
MODGPC15004,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł518.83,15004
MODGPC15005,18-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł993.70,15005
MODGPC15006,18-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł627.90,15006
MODGPC15007,18-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,022.95",15007
MODGPC15008,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł651.00,15008
MODGPC15009,20-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł684.00,15009
MODGPC15010,20-Oct-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,Ł924.00,15010
MODGPC15011,26-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł818.69,15011
MODGPC15012,26-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł792.77,15012
MODGPC15013,26-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł694.62,15013
MODGPC15014,26-Oct-11,General Retail and Wholesale       , SHOE STORES,Ł911.06,15014
MODGPC15015,31-Oct-11,Leisure Activities                 , RECREATION SERVICES,Ł708.66,15015
MODGPC15016,21-Oct-11,Medical Supplies and Services      , ORTHOPEDIC GOODS,Ł764.09,15016
MODGPC15017,24-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł9,908.93",15017
MODGPC15018,28-Oct-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,Ł898.80,15018
MODGPC15019,14-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł953.95,15019
MODGPC15020,26-Oct-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,Ł835.56,15020
MODGPC15021,31-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,Ł670.04,15021
MODGPC15022,18-Oct-11,Leisure Activities                 , THEATRICAL PRODUCERS,Ł640.00,15022
MODGPC15023,24-Oct-11,Mail and Courier Services          , POSTAGE STAMPS,Ł974.36,15023
MODGPC15024,24-Oct-11,Mail and Courier Services          , POSTAGE STAMPS,Ł795.89,15024
MODGPC15025,24-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł849.48,15025
MODGPC15026,18-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,"Ł5,034.08",15026
MODGPC15027,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł803.28,15027
MODGPC15028,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł789.95,15028
MODGPC15029,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł830.88,15029
MODGPC15030,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł508.20,15030
MODGPC15031,27-Oct-11,Mail Order / Direct Selling        , CATALOG MERCHANT,"Ł1,585.20",15031
MODGPC15032,31-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł3,000.00",15032
MODGPC15033,26-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł777.72,15033
MODGPC15034,17-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł614.90,15034
MODGPC15035,26-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł539.62,15035
MODGPC15036,18-Oct-11,Building Services                  ," HEATING, PLUMBING, AIR COND","Ł1,890.00",15036
MODGPC15037,17-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł935.59,15037
MODGPC15038,19-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"Ł1,680.00",15038
MODGPC15039,31-Oct-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"Ł2,370.00",15039
MODGPC15040,18-Oct-11,Freight and Storage                , MOTOR FREIGHT CARRIERS,Ł527.04,15040
MODGPC15041,21-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,"Ł4,188.00",15041
MODGPC15042,21-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł1,950.00",15042
MODGPC15043,21-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,"Ł3,141.00",15043
MODGPC15044,17-Oct-11,Mail Order / Direct Selling        , CATALOG MERCHANT,"Ł1,271.76",15044
MODGPC15045,19-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,642.80",15045
MODGPC15046,14-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,404.00",15046
MODGPC15047,31-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,450.00",15047
MODGPC15048,31-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł3,980.00",15048
MODGPC15049,21-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł2,521.89",15049
MODGPC15050,14-Oct-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"Ł3,600.00",15050
MODGPC15051,18-Oct-11,Books and Periodicals              , BOOK STORES,Ł684.00,15051
MODGPC15052,26-Oct-11,Financial Services                 , FINANCIAL INST/MERCHANDISE,Ł546.75,15052
MODGPC15053,26-Oct-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"Ł2,645.76",15053
MODGPC15054,20-Oct-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"Ł4,406.40",15054
MODGPC15055,21-Oct-11,Leisure Activities                 , THEATRICAL PRODUCERS,"Ł14,889.96",15055
MODGPC15056,21-Oct-11,Mail Order / Direct Selling        , CATALOG MERCHANT,"Ł1,276.80",15056
MODGPC15057,14-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł936.00,15057
MODGPC15058,14-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł950.00,15058
MODGPC15059,25-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł950.00,15059
MODGPC15060,27-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł500.00,15060
MODGPC15061,17-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł5,040.00",15061
MODGPC15062,18-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł855.00,15062
MODGPC15063,31-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,Ł624.00,15063
MODGPC15064,31-Oct-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,Ł996.00,15064
MODGPC15065,17-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł1,338.00",15065
MODGPC15066,17-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł6,613.70",15066
MODGPC15067,27-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł2,400.00",15067
MODGPC15068,31-Oct-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł3,249.93",15068
MODGPC15069,27-Oct-11,Cleaning Services and Supplies     , EXTERMINATING/DISINFECT SERV,Ł611.52,15069
MODGPC15070,19-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,567.80",15070
MODGPC15071,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł545.34,15071
MODGPC15072,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł517.94,15072
MODGPC15073,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,098.24",15073
MODGPC15074,14-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,Ł876.00,15074
MODGPC15075,14-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,Ł594.00,15075
MODGPC15076,27-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,380.78",15076
MODGPC15077,28-Oct-11,Building Materials                 , CONSTRUCTION MATERIALS - DEF,"Ł2,262.00",15077
MODGPC15078,26-Oct-11,Building Services                  ," HEATING, PLUMBING, AIR COND","Ł1,898.90",15078
MODGPC15079,26-Oct-11,Leisure Activities                 , RECREATION SERVICES,Ł529.20,15079
MODGPC15080,18-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,136.88",15080
MODGPC15081,21-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł4,864.86",15081
MODGPC15082,14-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł4,872.00",15082
MODGPC15083,14-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł3,816.00",15083
MODGPC15084,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł700.00,15084
MODGPC15085,19-Oct-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,Ł661.20,15085
MODGPC15086,24-Oct-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"Ł2,772.00",15086
MODGPC15087,20-Oct-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,Ł961.97,15087
MODGPC15088,17-Oct-11,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł536.35,15088
MODGPC15089,17-Oct-11,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł910.62,15089
MODGPC15090,17-Oct-11,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł885.02,15090
MODGPC15091,14-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł796.65,15091
MODGPC15092,19-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł1,026.01",15092
MODGPC15093,25-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł584.56,15093
MODGPC15094,26-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł1,222.85",15094
MODGPC15095,17-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"Ł5,400.00",15095
MODGPC15096,18-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"Ł9,500.00",15096
MODGPC15097,19-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"Ł4,900.00",15097
MODGPC15098,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,155.36",15098
MODGPC15099,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł965.66,15099
MODGPC15100,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł965.66,15100
MODGPC15101,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,608.09",15101
MODGPC15102,24-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł507.06,15102
MODGPC15103,24-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł5,552.66",15103
MODGPC15104,27-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł3,667.44",15104
MODGPC15105,25-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł970.39,15105
MODGPC15106,26-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł966.44,15106
MODGPC15107,25-Oct-11,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"Ł1,774.92",15107
MODGPC15108,18-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł816.00,15108
MODGPC15109,17-Oct-11,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,Ł597.55,15109
MODGPC15110,24-Oct-11,Mail and Courier Services          , POSTAGE STAMPS,Ł780.00,15110
MODGPC15111,20-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"Ł3,748.50",15111
MODGPC15112,21-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"Ł3,748.50",15112
MODGPC15113,25-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł859.78,15113
MODGPC15114,31-Oct-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"Ł78,601.56",15114
MODGPC15115,31-Oct-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"Ł51,669.60",15115
MODGPC15116,31-Oct-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"Ł39,641.09",15116
MODGPC15117,27-Oct-11,Telecommunication Services         , CABLE/PAY TV SERVICES,Ł599.04,15117
MODGPC15118,27-Oct-11,Telecommunication Services         , CABLE/PAY TV SERVICES,"Ł1,223.04",15118
MODGPC15119,18-Oct-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,Ł501.12,15119
MODGPC15120,20-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł2,328.00",15120
MODGPC15121,26-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł3,755.60",15121
MODGPC15122,27-Oct-11,General Retail and Wholesale       , SHOE STORES,Ł732.07,15122
MODGPC15123,27-Oct-11,General Retail and Wholesale       , SHOE STORES,Ł524.46,15123
MODGPC15124,27-Oct-11,General Retail and Wholesale       , SHOE STORES,Ł543.86,15124
MODGPC15125,31-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł737.67,15125
MODGPC15126,27-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł839.65,15126
MODGPC15127,27-Oct-11,Leisure Activities                 , THEATRICAL PRODUCERS,Ł697.00,15127
MODGPC15128,26-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł656.95,15128
MODGPC15129,18-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"Ł1,421.28",15129
MODGPC15130,27-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"Ł2,096.00",15130
MODGPC15131,19-Oct-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,Ł567.29,15131
MODGPC15132,18-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł648.00,15132
MODGPC15133,24-Oct-11,General Retail and Wholesale       , FABRIC STORES,Ł933.60,15133
MODGPC15134,24-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł10,053.12",15134
MODGPC15135,24-Oct-11,General Retail and Wholesale       , HARDWARE STORES,"Ł11,598.28",15135
MODGPC15136,24-Oct-11,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,"Ł4,262.40",15136
MODGPC15137,31-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł570.00,15137
MODGPC15138,17-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł763.44,15138
MODGPC15139,19-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,Ł849.12,15139
