Department Family,Entity,Transaction Date,Expense Type,Expense Area,Supplier Name,Transaction Number, Amount (Sterling) 
DFID,DFID,18/03/2011,Accommodation costs,Asia Division,Angela Cheung,400149622,"27,497.88"
DFID,DFID,09/03/2011,Accommodation costs,East and Central Africa,Azalech Tibebu,400147515,"29,671.43"
DFID,DFID,08/03/2011,Accommodation costs,Asia Division,BRITISH HIGH COMMISSION,400147116,"46,598.35"
DFID,DFID,26/03/2011,Accommodation costs,Human Resources Division,CITY OF WESTMINSTER,400151526,"35,875.00"
DFID,DFID,28/03/2011,Accommodation costs,Human Resources Division,CITY OF WESTMINSTER,400151739,"2,483,919.70"
DFID,DFID,09/03/2011,Accommodation costs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,7.46
DFID,DFID,09/03/2011,Accommodation costs,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400147520,141.15
DFID,DFID,14/03/2011,Accommodation costs,West and Southern Africa,JAT Constroi,400147976,"20,756.85"
DFID,DFID,14/03/2011,Accommodation costs,West and Southern Africa,JAT Constroi,400147976,"8,895.79"
DFID,DFID,18/03/2011,Accommodation costs,Asia Division,Jia Ao Real Extate Development,400149569,"11,821.33"
DFID,DFID,18/03/2011,Accommodation costs,Asia Division,Jia Ao Real Extate Development,400149569,"23,642.67"
DFID,DFID,16/03/2011,Accommodation costs,Human Resources Division,MITIE Technical Facilities Management Ltd,400149032,"15,741.77"
DFID,DFID,16/03/2011,Accommodation costs,Human Resources Division,MITIE Technical Facilities Management Ltd,400149032,"9,184.06"
DFID,DFID,31/03/2011,Accommodation costs,Human Resources Division,Natwest Government Procurement Card,100037,551.92
DFID,DFID,31/03/2011,Accommodation costs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100037,"-1,246.20"
DFID,DFID,18/03/2011,Accommodation costs,Human Resources Division,ROBSON ASSOCIATES,400149790,"1,210,540.00"
DFID,DFID,18/03/2011,Accommodation costs,Human Resources Division,ROBSON ASSOCIATES,400149792,"100,881.00"
DFID,DFID,25/03/2011,Aid to civil society organisations / NGOs,East and Central Africa, BASEL INSTITUTE ON GOVERNANCE,400150986,"45,694.34"
DFID,DFID,31/03/2011,Aid to civil society organisations / NGOs,East and Central Africa, EASSI,400152500,"41,620.00"
DFID,DFID,25/03/2011,Aid to civil society organisations / NGOs,East and Central Africa, HANDICAP INTERNATIONAL,400150973,"45,381.76"
DFID,DFID,04/03/2011,Aid to civil society organisations / NGOs,Asia Division, MERLIN,400146785,"136,669.00"
DFID,DFID,23/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate, Natural Environment Research Council,400150594,"122,074.83"
DFID,DFID,15/03/2011,Aid to civil society organisations / NGOs,International Relations Division, New York University,400148400,"200,000.00"
DFID,DFID,30/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa, OXFAM,400151381,"200,484.54"
DFID,DFID,17/03/2011,Aid to civil society organisations / NGOs,Asia Division, SOLIDARITES INTERNATIONAL(GBP),400149057,"488,381.00"
DFID,DFID,21/03/2011,Aid to civil society organisations / NGOs,Asia Division, UNICEF,400150012,"184,045.00"
DFID,DFID,23/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate, University Of Oxford,400150640,"125,000.00"
DFID,DFID,28/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate, University Of Oxford,400151652,"77,824.46"
DFID,DFID,30/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate, WORLD RESOURCES INSTITUTE (USD),400151664,"44,999.44"
DFID,DFID,03/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,A A PeaceWorks,400146120,"61,035.50"
DFID,DFID,04/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,AATF,400146525,"27,993.25"
DFID,DFID,09/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,Action Against Hunger - USA,400147224,"314,661.17"
DFID,DFID,16/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,Action Against Hunger - USA,400148603,"203,988.00"
DFID,DFID,03/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,ACTION AGAINST HUNGER UK,400146482,"977,537.00"
DFID,DFID,30/03/2011,Aid to civil society organisations / NGOs,Asia Division,ActionAid India,400152058,"280,025.83"
DFID,DFID,25/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,African Foundation for Development Sierra Leone ,400151367,"32,170.79"
DFID,DFID,23/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,AFRICAN MEDICAL RESEARCH FOUNDATION,400150389,"961,041.22"
DFID,DFID,03/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,AFRICAN MONITOR,400146097,"26,462.00"
DFID,DFID,16/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,Aga Khan Foundation (Tanzania),400148682,"216,235.20"
DFID,DFID,23/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,AgDevCo,400150722,"500,000.00"
DFID,DFID,23/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,AgDevCo,400150722,"2,000,000.00"
DFID,DFID,21/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,ALLIANCE FOR A GREEN REVOLUTION IN AFRICA,400149656,"132,883.96"
DFID,DFID,04/03/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",ALTUS GLOBAL ALLIANCE,400146492,"56,067.00"
DFID,DFID,15/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,Banja La Mtsogolo,400148527,"257,339.00"
DFID,DFID,16/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,Banja La Mtsogolo,400148935,"620,680.12"
DFID,DFID,30/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,British Council,400152376,"31,044.01"
DFID,DFID,07/03/2011,Aid to civil society organisations / NGOs,Asia Division,BRITISH COUNCIL (INDONESIA),400147005,"73,647.00"
DFID,DFID,29/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,CAFOD,400152003,"516,061.00"
DFID,DFID,04/03/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",CARE INTERNATIONAL,400146758,"793,765.00"
DFID,DFID,16/03/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",CARE INTERNATIONAL,400148282,"195,092.60"
DFID,DFID,18/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,CARE INTERNATIONAL,400149740,"359,358.33"
DFID,DFID,24/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,Centre for International Development and Training (CIDT),400150686,"95,000.00"
DFID,DFID,22/03/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Chatham House Enterprises,400150442,"40,907.47"
DFID,DFID,07/03/2011,Aid to civil society organisations / NGOs,Asia Division,CHRISTIAN AID,400146470,"404,350.00"
DFID,DFID,15/03/2011,Aid to civil society organisations / NGOs,Asia Division,CHRISTIAN AID,400148801,"117,645.97"
DFID,DFID,24/03/2011,Aid to civil society organisations / NGOs,Finance and Corporate Performance Division,CIPFA,400150771,"85,000.00"
DFID,DFID,31/03/2011,Aid to civil society organisations / NGOs,Asia Division,CLINTON FOUNDATION,400152440,"773,525.44"
DFID,DFID,30/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,Clinton Health Access Initiative,400151535,"107,674.40"
DFID,DFID,15/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,COMIC RELIEF,400148638,"1,750,000.00"
DFID,DFID,30/03/2011,Aid to civil society organisations / NGOs,Communications Division,COMMONWEALTH BROADCASTING ASSOCIATIO,400152538,"101,737.54"
DFID,DFID,25/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,CONCERN UNIVERSAL,400151357,"124,353.98"
DFID,DFID,31/03/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",CONCERN WORLDWIDE,400152823,"121,892.00"
DFID,DFID,26/03/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",CONCILIATION RESOURCES (IWPR),400151545,"150,000.00"
DFID,DFID,10/03/2011,Aid to civil society organisations / NGOs,Asia Division,DANISH REFUGEE COUNCIL,400147467,"181,910.00"
DFID,DFID,01/03/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",DCAF,400145509,"125,001.00"
DFID,DFID,01/03/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",DCAF,400145509,-1
DFID,DFID,02/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,Energy Research Centre of the Netherlands,400146256,"68,463.73"
DFID,DFID,28/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,Fairtrade Labelling Organizations International e.V.,400151541,"750,000.00"
DFID,DFID,28/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,FANRPAN,400151521,"73,667.78"
DFID,DFID,02/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,FINANCIAL SECTOR DEEPENING,400145285,"2,015,250.00"
DFID,DFID,07/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,FinMark  TRUST,400146498,"364,972.46"
DFID,DFID,23/03/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FLACSO-Chile,400149982,"61,451.48"
DFID,DFID,03/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,Global Development Network,400146070,"205,000.00"
DFID,DFID,11/03/2011,Aid to civil society organisations / NGOs,Evaluation Department,GLOBAL DEVELOPMENT NETWORK (3ie),400147189,"1,000,000.00"
DFID,DFID,11/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,GLOBAL DEVELOPMENT NETWORK (3ie),400147189,"4,076,700.00"
DFID,DFID,11/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,GLOBAL DEVELOPMENT NETWORK (3ie),400147189,"500,000.00"
DFID,DFID,15/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,GLOBAL DEVELOPMENT NETWORK (3ie),400148334,"833,300.00"
DFID,DFID,10/03/2011,Aid to civil society organisations / NGOs,Asia Division,Harewelle International Limited.,400147868,"672,338.01"
DFID,DFID,15/03/2011,Aid to civil society organisations / NGOs,Asia Division,Harewelle International Limited.,400148786,"669,252.45"
DFID,DFID,15/03/2011,Aid to civil society organisations / NGOs,Asia Division,HEALTH POVERTY ACTION,400148046,"141,743.00"
DFID,DFID,14/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,Health Reform Foundation of Nigeria,400148078,"151,965.06"
DFID,DFID,02/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,ICAR (UK),400145799,"40,000.00"
DFID,DFID,03/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,Ifakara Health Institute,400146187,"893,976.55"
DFID,DFID,02/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,IMPERIAL COLLEGE LONDON,400146134,"-96,026.98"
DFID,DFID,02/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,IMPERIAL COLLEGE LONDON,400146134,"381,247.25"
DFID,DFID,22/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,INSTITUTE OF DEV  STUDIES UNIVER,400150367,"838,827.49"
DFID,DFID,18/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,Institute of Development Studies.,400149779,"34,231.00"
DFID,DFID,21/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,INSTITUTE OF ECONOMICS AND SOCIAL STUDIES,400149816,"31,248.98"
DFID,DFID,16/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,Institute of Governance and Social Research,400148099,"267,360.86"
DFID,DFID,07/03/2011,Aid to civil society organisations / NGOs,Asia Division,International Crisis Group,400146765,"54,094.00"
DFID,DFID,22/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,International Institute for Environment and Development (IIED),400150366,"47,536.00"
DFID,DFID,24/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,INTERNATIONAL INSTITUTE FOR SUSTAINABLE DEVELOPMENT ,400150576,"29,662.00"
DFID,DFID,23/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,International Planned Parent,400150725,"400,000.00"
DFID,DFID,23/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,International Planned Parent,400150727,"2,150,000.00"
DFID,DFID,10/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,INTERNATIONAL RESCUE COMMITTEE UK,400147910,"3,983,704.00"
DFID,DFID,21/03/2011,Aid to civil society organisations / NGOs,Asia Division,INTERNATIONAL RESCUE COMMITTEE UK,400150030,"494,000.00"
DFID,DFID,23/03/2011,Aid to civil society organisations / NGOs,Asia Division,INTERNATIONAL RESCUE COMMITTEE UK,400150770,"235,682.00"
DFID,DFID,14/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,IPAS,400148079,"706,506.39"
DFID,DFID,22/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,KINGS COLLEGE LONDON,400150294,"53,829.00"
DFID,DFID,04/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,KPMG DEVELOPMENT SERVICE,400146814,"1,130,480.91"
DFID,DFID,14/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,KPMG DEVELOPMENT SERVICE,400148298,"200,074.59"
DFID,DFID,18/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,KPMG DEVELOPMENT SERVICE,400149814,"3,155,728.49"
DFID,DFID,03/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,LONDON SCHOOL OF HYGIENE AND TR,400146449,"40,377.00"
DFID,DFID,24/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,MARIE STOPES INTERNATIONAL,400150768,"171,912.00"
DFID,DFID,21/03/2011,Aid to civil society organisations / NGOs,Asia Division,MAXWELL STAMP PLC,400150058,"760,736.87"
DFID,DFID,23/03/2011,Aid to civil society organisations / NGOs,Asia Division,MAXWELL STAMP PLC,400150310,"231,406.71"
DFID,DFID,24/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,Medecins du Monde UK International Funds,400150960,"179,030.00"
DFID,DFID,14/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,MERCY CORPS,400148294,"229,521.00"
DFID,DFID,21/03/2011,Aid to civil society organisations / NGOs,Asia Division,MERCY CORPS,400150019,"351,442.00"
DFID,DFID,24/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,NATURAL RESOURCES INSTITUTE,400151134,"400,000.00"
DFID,DFID,28/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,NDI,400151547,"118,369.00"
DFID,DFID,25/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,OVERSEAS DEVELOPMENT INSTITUTE,400151423,"165,302.24"
DFID,DFID,26/03/2011,Aid to civil society organisations / NGOs,International Relations Division,OVERSEAS DEVELOPMENT INSTITUTE (ODI),400151531,"109,080.06"
DFID,DFID,08/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,OXFAM,400146777,"356,136.00"
DFID,DFID,10/03/2011,Aid to civil society organisations / NGOs,Asia Division,OXFAM,400147845,"120,000.00"
DFID,DFID,24/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,OXFAM,400150935,"328,845.00"
DFID,DFID,01/03/2011,Aid to civil society organisations / NGOs,Asia Division,OXFAM (General Account),400145878,"52,482.27"
DFID,DFID,15/03/2011,Aid to civil society organisations / NGOs,Asia Division,Oxfam (India) Trust,400148817,"254,296.00"
DFID,DFID,07/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,OXFAM INSTITUTIONAL INCOME ACCOUNT,400146877,"37,447.00"
DFID,DFID,11/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,Panos (Southern Africa),400147898,"29,068.00"
DFID,DFID,11/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,PATH (USD ACCOUNT),400148163,"375,000.00"
DFID,DFID,25/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,PLAN INTERNATIONAL UK,400151283,"377,098.00"
DFID,DFID,23/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,POPULATION  SERVICES INTERNATIONAL,400150319,"490,975.00"
DFID,DFID,15/03/2011,Aid to civil society organisations / NGOs,Asia Division,Population Council,400148394,"34,423.00"
DFID,DFID,18/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,Population Council,400149422,"244,812.20"
DFID,DFID,21/03/2011,Aid to civil society organisations / NGOs,Asia Division,Population Council,400149773,"41,511.00"
DFID,DFID,28/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,POPULATION SERVICES INTER,400151234,"71,874.81"
DFID,DFID,28/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,POPULATION SERVICES INTER,400151234,"331,681.13"
DFID,DFID,21/03/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",PRACTICAL ACTION LTD,400150069,"39,951.28"
DFID,DFID,17/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,RED R,400149387,"169,010.72"
DFID,DFID,07/03/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",REFUGEE STUDIES CENTRE,400146906,"108,277.61"
DFID,DFID,14/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,SA INSTITUTE OF INTERNATIONAL AFFAIRS,400148287,"75,106.46"
DFID,DFID,24/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,SAfAIDS,400150738,"144,578.00"
DFID,DFID,21/03/2011,Aid to civil society organisations / NGOs,Asia Division,SAFERWORLD,400149950,"173,491.00"
DFID,DFID,24/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,SAFERWORLD,400150952,"85,000.00"
DFID,DFID,24/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,SAFERWORLD,400150952,"15,029.00"
DFID,DFID,17/03/2011,Aid to civil society organisations / NGOs,Western Asia and Stabilisation Division,Sarhad Rural Support Programme (SRSP),400149001,"310,013.00"
DFID,DFID,10/03/2011,Aid to civil society organisations / NGOs,Asia Division,SAVE THE CHILDREN,400147460,"500,000.00"
DFID,DFID,18/03/2011,Aid to civil society organisations / NGOs,Asia Division,SAVE THE CHILDREN,400148787,"234,641.00"
DFID,DFID,24/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,SAVE THE CHILDREN,400151122,"1,274,423.00"
DFID,DFID,18/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,SCIDEV.NET,400149776,"200,000.00"
DFID,DFID,24/03/2011,Aid to civil society organisations / NGOs,Asia Division,SHALOM FOUNDATION,400150646,"61,070.21"
DFID,DFID,01/03/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",SHELTER CENTRE,400144666,"91,109.87"
DFID,DFID,18/03/2011,Aid to civil society organisations / NGOs,Asia Division,Simon Fraser University,400149682,"71,942.32"
DFID,DFID,15/03/2011,Aid to civil society organisations / NGOs,Asia Division,SKILLSHARE INTERNATIONAL,400148796,"50,383.00"
DFID,DFID,09/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,SOLIDARITES INTERNATIONAL,400147152,"230,674.00"
DFID,DFID,21/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,Southern Africa Trust,400149954,"123,000.24"
DFID,DFID,22/03/2011,Aid to civil society organisations / NGOs,Western Asia and Stabilisation Division,THE ASIA FOUNDATION,400147468,"1,425,558.65"
DFID,DFID,30/03/2011,Aid to civil society organisations / NGOs,Asia Division,THE ASIA FOUNDATION,400149707,"269,918.00"
DFID,DFID,07/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,The Carter Center,400146219,"300,000.00"
DFID,DFID,29/03/2011,Aid to civil society organisations / NGOs,Asia Division,The Carter Center,400150079,"218,624.05"
DFID,DFID,29/03/2011,Aid to civil society organisations / NGOs,Asia Division,The Carter Center,400150079,"-110,330.05"
DFID,DFID,04/03/2011,Aid to civil society organisations / NGOs,International Finance Division,THE CROWN AGENTS,400146821,"273,656.00"
DFID,DFID,22/03/2011,Aid to civil society organisations / NGOs,Communications Division,THE CROWN AGENTS,400150401,"120,061.48"
DFID,DFID,22/03/2011,Aid to civil society organisations / NGOs,Communications Division,THE CROWN AGENTS,400150402,"117,018.08"
DFID,DFID,22/03/2011,Aid to civil society organisations / NGOs,Communications Division,THE CROWN AGENTS,400150403,"94,878.11"
DFID,DFID,25/03/2011,Aid to civil society organisations / NGOs,Communications Division,THE CROWN AGENTS,400151287,"102,711.58"
DFID,DFID,25/03/2011,Aid to civil society organisations / NGOs,Communications Division,THE CROWN AGENTS,400151292,"28,171.75"
DFID,DFID,04/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,THE GLOBAL FORUM ON MSM AND HIV,400146494,"25,677.53"
DFID,DFID,29/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,THE GLOBAL FORUM ON MSM AND HIV,400151663,"43,981.48"
DFID,DFID,01/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,THE INSTITUTE OF DEVELOPMENT STUDIE,400144817,"318,690.00"
DFID,DFID,30/03/2011,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE INSTITUTE OF DEVELOPMENT STUDIE,400152537,"256,535.00"
DFID,DFID,08/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,The Johns Hopkins University Press,400147016,"234,965.80"
DFID,DFID,14/03/2011,Aid to civil society organisations / NGOs,Communications Division,The Ragdoll Foundation,400148258,"54,652.13"
DFID,DFID,21/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,THE RAINFOREST FOUNDATION UK,400148420,"388,530.97"
DFID,DFID,21/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,THE TIDES CENTER,400149771,"41,944.00"
DFID,DFID,18/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,THE TIDES FOUNDATION,400149300,"48,615.00"
DFID,DFID,01/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,Triple Line Consulting Limited,400145863,"541,834.54"
DFID,DFID,02/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,Triple Line Consulting Limited,400146021,"519,956.45"
DFID,DFID,17/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,Triple Line Consulting Limited,400149436,"417,281.88"
DFID,DFID,24/03/2011,Aid to civil society organisations / NGOs,Asia Division,UCEP - Underpriveliged Childrens Education Programs,400150117,"3,000,000.00"
DFID,DFID,11/03/2011,Aid to civil society organisations / NGOs,International Relations Division,UNESCO,400148054,"113,530.00"
DFID,DFID,21/03/2011,Aid to civil society organisations / NGOs,West and Southern Africa,University of Cape Town,400149799,"858,466.34"
DFID,DFID,31/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,UNIVERSITY OF WOLVERHAMPTON,400152796,"91,500.00"
DFID,DFID,08/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,UNOPS,400145197,"85,000.00"
DFID,DFID,29/03/2011,Aid to civil society organisations / NGOs,Asia Division,VOLUNTARY SERVICE OVERSEAS,400152037,"29,685.00"
DFID,DFID,29/03/2011,Aid to civil society organisations / NGOs,Asia Division,VOLUNTARY SERVICE OVERSEAS,400152041,"32,816.00"
DFID,DFID,26/03/2011,Aid to civil society organisations / NGOs,Communications Division,VSO,400151529,"1,860,025.00"
DFID,DFID,16/03/2011,Aid to civil society organisations / NGOs,Asia Division,WaterAid  (INDIA),400148987,"70,982.00"
DFID,DFID,16/03/2011,Aid to civil society organisations / NGOs,Asia Division,WaterAid  (INDIA),400148993,"69,800.00"
DFID,DFID,15/03/2011,Aid to civil society organisations / NGOs,East and Central Africa,WaterAid (Tanzania),400148589,"82,684.80"
DFID,DFID,18/03/2011,Aid to civil society organisations / NGOs,Asia Division,WWF-UK,400149671,"27,337.63"
DFID,DFID,04/03/2011,Aid to civil society organisations / NGOs,Policy and Research Directorate,YAYASAN KEANEKARAGMAN HAYATI INDONESIA - KEHATI,400143248,"560,401.00"
DFID,DFID,16/03/2011,Aid to international organisations,Policy and Research Directorate,   OECD,400148661,"137,500.00"
DFID,DFID,07/03/2011,Aid to international organisations,Policy and Research Directorate, BILL & MELINDA GATES FOUNDATION (GBP),400146803,"6,500,000.00"
DFID,DFID,07/03/2011,Aid to international organisations,Policy and Research Directorate, BILL & MELINDA GATES FOUNDATION (GBP),400146803,"660,000.00"
DFID,DFID,24/03/2011,Aid to international organisations,Asia Division, Swiss Agency for Development and Cooperation,400148130,"350,000.00"
DFID,DFID,09/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division", UNHCR,400147435,"1,000,000.00"
DFID,DFID,31/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division", UNHCR,400152159,"20,000,000.00"
DFID,DFID,09/03/2011,Aid to international organisations,International Relations Division, UNICEF,400147602,"2,600,000.00"
DFID,DFID,16/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division", UNICEF,400149117,"500,000.00"
DFID,DFID,17/03/2011,Aid to international organisations,Policy and Research Directorate,AERAS Global TB Vaccine Foundation,400149233,"1,100,000.00"
DFID,DFID,17/03/2011,Aid to international organisations,International Relations Division,ASSOCIATION OF COMMONWEALTH UNIVER,400149375,"65,000.00"
DFID,DFID,21/03/2011,Aid to international organisations,International Relations Division,ASSOCIATION OF COMMONWEALTH UNIVER,400150059,"50,000.00"
DFID,DFID,21/03/2011,Aid to international organisations,International Relations Division,ASSOCIATION OF COMMONWEALTH UNIVER,400150064,"35,996.10"
DFID,DFID,21/03/2011,Aid to international organisations,International Relations Division,ASSOCIATION OF COMMONWEALTH UNIVER,400150066,"27,522.42"
DFID,DFID,21/03/2011,Aid to international organisations,International Relations Division,ASSOCIATION OF COMMONWEALTH UNIVER,400150068,"41,470.52"
DFID,DFID,21/03/2011,Aid to international organisations,West and Southern Africa,AUSAID,400149806,"2,000,000.00"
DFID,DFID,04/03/2011,Aid to international organisations,Policy and Research Directorate,BBSRC,400146794,"500,000.00"
DFID,DFID,03/03/2011,Aid to international organisations,International Relations Division,BRITISH COUNCIL,400146388,"1,344,675.46"
DFID,DFID,15/03/2011,Aid to international organisations,International Relations Division,BRITISH COUNCIL,400148712,"1,987,020.05"
DFID,DFID,26/03/2011,Aid to international organisations,International Relations Division,BRITISH COUNCIL,400151508,"1,498,821.85"
DFID,DFID,10/03/2011,Aid to international organisations,Policy and Research Directorate,CABI,400147797,"1,000,000.00"
DFID,DFID,04/03/2011,Aid to international organisations,International Relations Division,CEB SECRETARIAT,400146695,"300,000.00"
DFID,DFID,25/03/2011,Aid to international organisations,West and Southern Africa,COMESA (GBP),400150749,"3,761,009.00"
DFID,DFID,03/03/2011,Aid to international organisations,Policy and Research Directorate,Common Fund for Commodities,400146231,"270,000.00"
DFID,DFID,25/03/2011,Aid to international organisations,International Relations Division,COMMONWEALTH FUND FOR TECHNICAL CO-,400151273,"10,260,224.00"
DFID,DFID,17/03/2011,Aid to international organisations,International Relations Division,COMMONWEALTH YOUTH PROGRAMME,400149440,"850,000.00"
DFID,DFID,09/03/2011,Aid to international organisations,West and Southern Africa,Development Bank of SA,400147451,"131,437.00"
DFID,DFID,17/03/2011,Aid to international organisations,Policy and Research Directorate,Drugs for Neglected Diseases Initiative,400149094,"2,000,000.00"
