Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-480483-68792,41085,Health Service Recharge,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-480483-68792,119446,HTA Topic Areas & Genetics Technology,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,ERS-480483-68792,66822,HTA - Public Health (Disease Prevention),Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,CITY UNIVERSITY,PUBLIC,EC1V 0HB,ERS-480485-68793,44143.08,Health Service Recharge,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,CITY UNIVERSITY,PUBLIC,EC1V 0HB,ERS-480485-68793,44262,Health Service Recharge,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,CITY UNIVERSITY,PUBLIC,EC1V 0HB,ERS-480485-68793,24301.5,Service Delivery & Org,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,COVENTRY UNIVERSITY,PUBLIC,CV1 5FB,ERS-480490-68794,49090,Invention for Innovation,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-480492-68795,34308,HTA - Public Health (Disease Prevention),Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-480492-68795,110118,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-480492-68795,109358,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-480492-68795,21793,Health Service Recharge,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-480492-68795,43919,NIHR Public Health Research NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-480492-68795,65958.3,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-480495-68797,33258.6,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-480495-68797,30039,Health Service Recharge,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-480495-68797,97521,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-480495-68797,41510,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-480495-68797,35622,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-480495-68797,101661,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-480495-68797,24910.65,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-480503-68798,96553.8,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-480503-68798,80047.47,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-480503-68798,47401,NIHR Public Health Research NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-480503-68798,60715,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-480503-68798,63744,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-480503-68798,81070,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-480503-68798,59155,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-480503-68798,100860,Large Scale Clinical Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-480503-68798,8199,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-480503-68798,17290.19,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-480503-68798,20631,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-480503-68798,65148,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,ESSEX UNIVERSITY OF,PUBLIC,CO4 3SQ,ERS-480504-68799,142309.95,Rus Regional Design Service,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-480506-68800,78316,NIHR Public Health Research NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-480506-68800,49464,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-480506-68800,105275,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-480506-68800,65227,NIHR Public Health Research NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-480506-68800,41809,Health Service Recharge,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-480506-68800,27792.7,HTA - Public Health (Disease Prevention),Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-480506-68800,96784,Large Scale Clinical Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-480506-68800,126568,Large Scale Clinical Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-480506-68800,109291,TASC (inc CRD reviews),Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,GLASGOW UNIVERSITY OF,PUBLIC,G12 8QQ,ERS-480508-68801,89075,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,GLASGOW UNIVERSITY OF,PUBLIC,G12 8QQ,ERS-480508-68801,77702,NIHR Public Health Research NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,GLASGOW UNIVERSITY OF,PUBLIC,G12 8QQ,ERS-480508-68801,32959,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,HERTFORDSHIRE UNIVERSITY OF,PUBLIC,AL10 9AB,ERS-480519-68802,27127,Health Service Recharge,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,HERTFORDSHIRE UNIVERSITY OF,PUBLIC,AL10 9AB,ERS-480519-68802,28371.24,Service Delivery & Org,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,HULL UNIVERSITY OF,PUBLIC,HU6 7RX,ERS-480524-68803,50162,Invention for Innovation,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,HULL UNIVERSITY OF,PUBLIC,HU6 7RX,ERS-480524-68803,44898,Invention for Innovation,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,HULL UNIVERSITY OF,PUBLIC,HU6 7RX,ERS-480524-68803,86480,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,55710,Invention for Innovation,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,124919,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,53890,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,31987,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,86167,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,54575,HTA - Systemic Evaluation of Diagnostic Tests,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,129562,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,29624,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,21358,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,68000,Invention for Innovation,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,41202,Invention for Innovation,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,3328,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,26283,HTA Topic Areas & Genetics Technology,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,4971.72,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,18076.08,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,50691,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,86160,Large Scale Clinical Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,308701,UKCRC Diabetes Management,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,119390,Large Scale Clinical Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,40078,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,22326.14,Health Service Recharge,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-480528-68806,11734.1,Service Delivery & Org,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,INSTITUTE OF CANCER RESEARCH (ICR),PUBLIC,SW7 3RP,ERS-480529-68838,29241,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,INSTITUTE OF CANCER RESEARCH (ICR),PUBLIC,SW7 3RP,ERS-480529-68838,69019,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,KEELE UNIVERSITY OF,PUBLIC,ST5 5BG,ERS-480532-68807,81911,Large Scale Clinical Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,KEELE UNIVERSITY OF,PUBLIC,ST5 5BG,ERS-480532-68807,25316,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,KEELE UNIVERSITY OF,PUBLIC,ST5 5BG,ERS-480532-68807,7396,NHR Research Methods Fellowships and internships,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,KENT UNIVERSITY OF,PUBLIC,CT2 7NZ,ERS-480534-68808,220415.19,Rus Regional Design Service,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-480540-68809,47965.9,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-480540-68809,57154.8,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-480540-68809,45703,HTA - Systemic Evaluation of Diagnostic Tests,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-480540-68809,28775,Service Delivery & Org,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-480540-68809,42088,Service Delivery & Org,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-480540-68809,33530.19,Service Delivery & Org,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-480540-68809,75053,Large Scale Clinical Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-480540-68809,4934,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-480540-68809,181665.96,Rus Regional Design Service,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-480540-68809,374515,UKCRC Mental Health Management,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LANCASTER UNIVERSITY,PUBLIC,LA1 4YT,ERS-480543-68810,256870.8,Rus Regional Design Service,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LANCASTER UNIVERSITY,PUBLIC,LA1 4YT,ERS-480543-68810,40343,NIHR Public Health Research NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS METROPOLITAN UNIVERSITY,PUBLIC,LS1 3HE,ERS-480545-68811,36023,Health Service Recharge,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,71804,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,69090,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,72511,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,44993,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,33497,Invention for Innovation,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,25700,Large Scale Clinical Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,44399,Invention for Innovation,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,31791,Service Delivery & Org,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,21457.71,Service Delivery & Org,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,25754,APPLIED CLINICAL DRF's,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,54177,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,15334.8,HTA - Systemic Evaluation of Diagnostic Tests,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,27108.91,NIHR/HTA Clinical Trials Unit,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,2244503,UKCRC Management,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,46245,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,93446,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,36623,HTA commissioned workstream,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,13289.7,NIHR Public Health Research NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,5357,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-480552-68812,482333,UKCRC Cancer Management,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-480553-68813,37459.4,Health Tech Assessment,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-480553-68813,10813,NHR Research Methods Fellowships and internships,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-480553-68813,10813,NHR Research Methods Fellowships and internships,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-480553-68813,43509,Service Delivery & Org,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-480553-68813,44919,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LEICESTER UNIVERSITY OF,PUBLIC,LE1 7RH,ERS-480553-68813,28034,Service Delivery & Org,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,13365.16,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,10813,NHR Research Methods Fellowships and internships,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,10813,NHR Research Methods Fellowships and internships,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,50161,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,35011,Cochrane Programme Scheme,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,68159,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,25264,Health Service Recharge,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,25094,Invention for Innovation,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,252033.5,HTA - Public Health (Disease Prevention),Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,35581.6,Service Delivery & Org,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,11983,Health Technology Devices - 2nd series,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,35180,Service Delivery & Org,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,34976,Cochrane Programme Scheme,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,69298,HTA - Systemic Evaluation of Diagnostic Tests,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,31675,PORTFOLIO SUPPORT ADVISER,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,74581,UKCRC Medicines for Childrens Projects,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,157709,TASC (inc CRD reviews),Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,45600,Systematic Reviews Infra,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,27458,Systematic Reviews Infra,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-480555-68814,29671,Systematic Reviews Infra,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LONDON SCHOOL OF ECONOMICS,PUBLIC,WC2A 2AE,ERS-480556-68816,924459,National School for Social Care Research,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-480559-68804,40257.84,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-480559-68804,97614,HTA - Public Health (Disease Prevention),Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-480559-68804,32709,Systematic Reviews Infra,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-480559-68804,41143,Systematic Reviews Infra,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-480559-68804,39953,Systematic Reviews Infra,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-480563-68817,41027,Service Delivery & Org,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-480563-68817,26985,Health Service Recharge,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-480563-68817,48953,NIHR Public Health Research NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-480563-68817,75168,EME NETSCC,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-480563-68817,30384,Service Delivery & Org,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-480563-68817,10813,NHR Research Methods Fellowships and internships,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-480563-68817,35076.36,Service Delivery & Org,Programme
Department of Health,Department of Health,21/12/2012,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-480563-68817,10813,NHR Research Methods Fellowships and internships,Programme
